### DATA:
#
# 1093
#      Q             I(Q)           Error     
6.49905377E-02  7.04599991E+01  2.37572819E-01
6.53785409E-02  7.10046692E+01  2.38157734E-01
6.57665441E-02  7.06714249E+01  2.36510202E-01
6.61545473E-02  7.09845505E+01  2.36450896E-01
6.65425505E-02  7.06969604E+01  2.34877154E-01
6.69305537E-02  7.05899048E+01  2.33973935E-01
6.73185569E-02  7.04076691E+01  2.33059198E-01
6.77065602E-02  7.01160889E+01  2.31572717E-01
6.80945634E-02  7.06185989E+01  2.32020929E-01
6.84825666E-02  7.01532516E+01  2.30093151E-01
6.88705698E-02  7.01174469E+01  2.29101628E-01
6.92585730E-02  7.01625137E+01  2.28591412E-01
6.96465762E-02  6.94070969E+01  2.26414055E-01
7.00345794E-02  6.93526459E+01  2.25917220E-01
7.04225826E-02  6.94581070E+01  2.25429028E-01
7.08105858E-02  6.95839615E+01  2.25099832E-01
7.11985890E-02  6.90232697E+01  2.23081544E-01
7.15865923E-02  6.90212631E+01  2.22452641E-01
7.19745955E-02  6.89425049E+01  2.21654624E-01
7.23625987E-02  6.92003174E+01  2.21464366E-01
7.27506019E-02  6.90483322E+01  2.20481336E-01
7.31386051E-02  6.90963058E+01  2.20153674E-01
7.35266083E-02  6.86615753E+01  2.18525395E-01
7.39146115E-02  6.83448257E+01  2.17298120E-01
7.43026147E-02  6.85523529E+01  2.17165396E-01
7.46906179E-02  6.85574341E+01  2.16398939E-01
7.50786211E-02  6.83106689E+01  2.15352476E-01
7.54666244E-02  6.82701416E+01  2.14490041E-01
7.58546276E-02  6.88707275E+01  2.15050772E-01
7.62426308E-02  6.80931396E+01  2.12960467E-01
7.66306340E-02  6.80506363E+01  2.12552845E-01
7.70186372E-02  6.81754150E+01  2.12226063E-01
7.74066404E-02  6.79675751E+01  2.11232349E-01
7.77946436E-02  6.75808411E+01  2.09883183E-01
7.81826468E-02  6.76909561E+01  2.09657535E-01
7.85706500E-02  6.75841599E+01  2.08806545E-01
7.89586532E-02  6.77192078E+01  2.08538041E-01
7.93466565E-02  6.75323181E+01  2.07597330E-01
7.97346597E-02  6.70764999E+01  2.06184179E-01
8.01226629E-02  6.69220581E+01  2.05491364E-01
8.05106661E-02  6.73941650E+01  2.05983028E-01
8.08986693E-02  6.69850540E+01  2.04407245E-01
8.12866725E-02  6.72869949E+01  2.04510733E-01
8.16746757E-02  6.68640366E+01  2.03134999E-01
8.20626789E-02  6.70301743E+01  2.03129947E-01
8.24506821E-02  6.69268265E+01  2.02408984E-01
8.28386853E-02  6.68422089E+01  2.01763362E-01
8.32266886E-02  6.67043762E+01  2.01047510E-01
8.36146918E-02  6.69297485E+01  2.00948462E-01
8.40026950E-02  6.68911591E+01  2.00357586E-01
8.43906982E-02  6.62497253E+01  1.98755130E-01
8.47787014E-02  6.65046616E+01  1.98639765E-01
8.51667046E-02  6.65297318E+01  1.98171899E-01
8.55547078E-02  6.65069809E+01  1.97897136E-01
8.59427110E-02  6.61266251E+01  1.96641177E-01
8.63307142E-02  6.60865402E+01  1.96142226E-01
8.67187174E-02  6.61236267E+01  1.95728004E-01
8.71067207E-02  6.62094574E+01  1.95534930E-01
8.74947239E-02  6.59474182E+01  1.94670349E-01
8.78827271E-02  6.60337067E+01  1.94451332E-01
8.82707303E-02  6.59072266E+01  1.93624794E-01
8.86587335E-02  6.57762680E+01  1.92774534E-01
8.90467367E-02  6.62292633E+01  1.93252370E-01
8.94347399E-02  6.59643555E+01  1.92201123E-01
8.98227431E-02  6.58151474E+01  1.91616818E-01
9.02107463E-02  6.55247345E+01  1.90725461E-01
9.05987495E-02  6.56873474E+01  1.90543100E-01
9.09867528E-02  6.57891922E+01  1.90259412E-01
9.13747560E-02  6.54374313E+01  1.89134613E-01
9.17627592E-02  6.56372604E+01  1.89055726E-01
9.21507624E-02  6.58291092E+01  1.89024851E-01
9.25387656E-02  6.57387848E+01  1.88527614E-01
9.29267688E-02  6.53808823E+01  1.87272340E-01
9.33147720E-02  6.55436249E+01  1.87264875E-01
9.37027752E-02  6.51716843E+01  1.86380565E-01
9.40907784E-02  6.50991974E+01  1.86935410E-01
9.44787816E-02  6.53855743E+01  1.89042062E-01
9.48667849E-02  6.54969635E+01  1.91122964E-01
9.52547881E-02  6.51242599E+01  1.93244353E-01
9.56427913E-02  6.52011108E+01  1.95122272E-01
9.60307945E-02  6.53934784E+01  1.96919724E-01
9.64187977E-02  6.53367920E+01  1.98109850E-01
9.68068009E-02  6.52466125E+01  1.99029893E-01
9.71948041E-02  6.48606415E+01  1.98148578E-01
9.75828073E-02  6.48125229E+01  1.96358785E-01
9.79708105E-02  6.49976425E+01  1.94944307E-01
9.83588137E-02  6.49615936E+01  1.92140102E-01
9.87468170E-02  6.48586197E+01  1.90219507E-01
9.91348202E-02  6.49184418E+01  1.89001396E-01
9.95228234E-02  6.46203995E+01  1.87410012E-01
9.99108266E-02  6.44484329E+01  1.86111480E-01
1.00298830E-01  6.50520248E+01  1.85900882E-01
1.00686833E-01  6.50433426E+01  1.84739888E-01
1.01074836E-01  6.48300247E+01  1.83362558E-01
1.01462839E-01  6.48368530E+01  1.82508677E-01
1.01850843E-01  6.45777359E+01  1.81210697E-01
1.02238846E-01  6.43603897E+01  1.80151075E-01
1.02626849E-01  6.47291718E+01  1.80519000E-01
1.03014852E-01  6.43740845E+01  1.79558113E-01
1.03402855E-01  6.45726242E+01  1.79846793E-01
1.03790859E-01  6.45667877E+01  1.79524466E-01
1.04178862E-01  6.45494003E+01  1.79260418E-01
1.04566865E-01  6.43650665E+01  1.78774223E-01
1.04954868E-01  6.41537933E+01  1.77833244E-01
1.05342872E-01  6.45134201E+01  1.77843541E-01
1.05730875E-01  6.42864990E+01  1.76712438E-01
1.06118878E-01  6.45380554E+01  1.76376686E-01
1.06506881E-01  6.49374619E+01  1.76268905E-01
1.06894884E-01  6.45877151E+01  1.75119147E-01
1.07282888E-01  6.44346695E+01  1.74616560E-01
1.07670891E-01  6.43175888E+01  1.74133986E-01
1.08058894E-01  6.42701874E+01  1.73820376E-01
1.08446897E-01  6.43243027E+01  1.73834711E-01
1.08834900E-01  6.40845413E+01  1.73346296E-01
1.09222904E-01  6.42540207E+01  1.73705369E-01
1.09610907E-01  6.40613556E+01  1.73123509E-01
1.09998910E-01  6.42002258E+01  1.73212692E-01
1.10386913E-01  6.42444382E+01  1.73117682E-01
1.10774916E-01  6.42994843E+01  1.72760069E-01
1.11162920E-01  6.42638779E+01  1.72335953E-01
1.11550923E-01  6.42469788E+01  1.72007352E-01
1.11938926E-01  6.41213303E+01  1.71391994E-01
1.12326929E-01  6.43025360E+01  1.71313494E-01
1.12714933E-01  6.42319565E+01  1.70935944E-01
1.13102936E-01  6.40368881E+01  1.70306548E-01
1.13490939E-01  6.41665878E+01  1.70177817E-01
1.13878942E-01  6.41642151E+01  1.70892850E-01
1.14266945E-01  6.40876465E+01  1.72187045E-01
1.14654949E-01  6.37266769E+01  1.72338054E-01
1.15042952E-01  6.37393837E+01  1.72833577E-01
1.15430955E-01  6.41350174E+01  1.73853666E-01
1.15818958E-01  6.39232025E+01  1.73782885E-01
1.16206961E-01  6.37894936E+01  1.73801079E-01
1.16594965E-01  6.37172432E+01  1.73845530E-01
1.16982968E-01  6.37770615E+01  1.74068049E-01
1.17370971E-01  6.39624863E+01  1.74558520E-01
1.17758974E-01  6.38346405E+01  1.74441755E-01
1.18146977E-01  6.37768173E+01  1.74502015E-01
1.18534981E-01  6.38956299E+01  1.74567819E-01
1.18922984E-01  6.39764633E+01  1.74566969E-01
1.19310987E-01  6.40417709E+01  1.74808547E-01
1.19698990E-01  6.35878296E+01  1.74168110E-01
1.20086994E-01  6.34967117E+01  1.74162999E-01
1.20474997E-01  6.35707474E+01  1.74268991E-01
1.20863000E-01  6.35742607E+01  1.73153281E-01
1.21251003E-01  6.37080421E+01  1.71469241E-01
1.21639006E-01  6.35356827E+01  1.70130998E-01
1.22027010E-01  6.33587646E+01  1.68966502E-01
1.22415013E-01  6.35801163E+01  1.68580264E-01
1.22803016E-01  6.34478378E+01  1.67691827E-01
1.23191019E-01  6.33810081E+01  1.67032093E-01
1.23579022E-01  6.37555885E+01  1.67279378E-01
1.23967026E-01  6.35363541E+01  1.66336909E-01
1.24355029E-01  6.37579231E+01  1.66172653E-01
1.24743032E-01  6.35574188E+01  1.65469617E-01
1.25131035E-01  6.32017670E+01  1.64378360E-01
1.25519038E-01  6.34039612E+01  1.64247364E-01
1.25907042E-01  6.35408516E+01  1.64168090E-01
1.26295045E-01  6.34615021E+01  1.63748696E-01
1.26683048E-01  6.33174629E+01  1.63932875E-01
1.27071051E-01  6.35516930E+01  1.65016457E-01
1.27459054E-01  6.36036797E+01  1.65594384E-01
1.27847058E-01  6.33584976E+01  1.65555194E-01
1.28235061E-01  6.32387886E+01  1.65545225E-01
1.28623064E-01  6.34425125E+01  1.66133106E-01
1.29011067E-01  6.34361382E+01  1.66203231E-01
1.29399071E-01  6.34160347E+01  1.66246355E-01
1.29787074E-01  6.35683784E+01  1.66624263E-01
1.30175077E-01  6.36172256E+01  1.66733563E-01
1.30563080E-01  6.34093513E+01  1.66415423E-01
1.30951083E-01  6.36321411E+01  1.66773990E-01
1.31339087E-01  6.37632828E+01  1.67084455E-01
1.31727090E-01  6.35417175E+01  1.66784495E-01
1.32115093E-01  6.35311928E+01  1.66704342E-01
1.32503096E-01  6.35032806E+01  1.66639715E-01
1.32891099E-01  6.32505493E+01  1.66341946E-01
1.33279103E-01  6.30186844E+01  1.65852830E-01
1.33667106E-01  6.32346115E+01  1.65410116E-01
1.34055109E-01  6.30494385E+01  1.63853660E-01
1.34443112E-01  6.34024315E+01  1.63502514E-01
1.34831115E-01  6.30981979E+01  1.62275732E-01
1.35219119E-01  6.32573929E+01  1.62123635E-01
1.35607122E-01  6.31310577E+01  1.61340863E-01
1.35995125E-01  6.29743309E+01  1.60448432E-01
1.36383128E-01  6.30916176E+01  1.60189018E-01
1.36771132E-01  6.27511749E+01  1.59166351E-01
1.37159135E-01  6.28993645E+01  1.59026399E-01
1.37547138E-01  6.29356766E+01  1.58644155E-01
1.37935141E-01  6.27947731E+01  1.58125833E-01
1.38323144E-01  6.26303749E+01  1.57505110E-01
1.38711148E-01  6.29632988E+01  1.57618150E-01
1.39099151E-01  6.28221092E+01  1.56883240E-01
1.39487154E-01  6.29511452E+01  1.56748578E-01
1.39875157E-01  6.27846298E+01  1.56219065E-01
1.40263160E-01  6.28793640E+01  1.55978248E-01
1.40651164E-01  6.27275124E+01  1.55309513E-01
1.41039167E-01  6.26751785E+01  1.54953122E-01
1.41427170E-01  6.29631920E+01  1.55073524E-01
1.41815173E-01  6.26475258E+01  1.54323205E-01
1.42203176E-01  6.24876480E+01  1.53841808E-01
1.42591180E-01  6.24395752E+01  1.53474614E-01
1.42979183E-01  6.25328064E+01  1.53413042E-01
1.43367186E-01  6.25248795E+01  1.53116867E-01
1.43755189E-01  6.23488922E+01  1.52610928E-01
1.44143193E-01  6.25303421E+01  1.52549744E-01
1.44531196E-01  6.28467903E+01  1.52732417E-01
1.44919199E-01  6.24642792E+01  1.51795581E-01
1.45307202E-01  6.24927292E+01  1.51608497E-01
1.45695205E-01  6.23839912E+01  1.51283816E-01
1.46083209E-01  6.24266090E+01  1.50993243E-01
1.46471212E-01  6.24527779E+01  1.50737986E-01
1.46859215E-01  6.23524094E+01  1.50380149E-01
1.47247218E-01  6.25206108E+01  1.50286615E-01
1.47635221E-01  6.26833458E+01  1.50283560E-01
1.48023225E-01  6.23250732E+01  1.49482206E-01
1.48411228E-01  6.21452713E+01  1.48916781E-01
1.48799231E-01  6.21708069E+01  1.48623392E-01
1.49187234E-01  6.20323410E+01  1.47909373E-01
1.49575237E-01  6.19716682E+01  1.47564143E-01
1.49963241E-01  6.20912247E+01  1.47518232E-01
1.50351244E-01  6.20054398E+01  1.46980584E-01
1.50739247E-01  6.23036537E+01  1.47242844E-01
1.51127250E-01  6.21361732E+01  1.46654218E-01
1.51515254E-01  6.21066856E+01  1.46380439E-01
1.51903257E-01  6.20024796E+01  1.45976081E-01
1.52291260E-01  6.19694443E+01  1.45748809E-01
1.52679263E-01  6.20704651E+01  1.45717278E-01
1.53067266E-01  6.18683014E+01  1.45201787E-01
1.53455270E-01  6.20094376E+01  1.45263389E-01
1.53843273E-01  6.20907173E+01  1.45189509E-01
1.54231276E-01  6.19490166E+01  1.44907996E-01
1.54619279E-01  6.18725777E+01  1.44672811E-01
1.55007282E-01  6.21335678E+01  1.45100906E-01
1.55395286E-01  6.17461548E+01  1.44396380E-01
1.55783289E-01  6.17556000E+01  1.44304410E-01
1.56171292E-01  6.15358047E+01  1.43737838E-01
1.56559295E-01  6.16554337E+01  1.43700510E-01
1.56947298E-01  6.17847404E+01  1.43620357E-01
1.57335302E-01  6.16785774E+01  1.43296733E-01
1.57723305E-01  6.13727303E+01  1.42666250E-01
1.58111308E-01  6.17332191E+01  1.42880052E-01
1.58499311E-01  6.17267303E+01  1.42483845E-01
1.58887315E-01  6.15904007E+01  1.42010391E-01
1.59275318E-01  6.16218567E+01  1.41727269E-01
1.59663321E-01  6.16229401E+01  1.41410440E-01
1.60051324E-01  6.15756493E+01  1.41025588E-01
1.60439327E-01  6.18939438E+01  1.41293734E-01
1.60827331E-01  6.15029793E+01  1.40613049E-01
1.61215334E-01  6.15646019E+01  1.40521258E-01
1.61603337E-01  6.15881615E+01  1.40277147E-01
1.61991340E-01  6.14650383E+01  1.39962316E-01
1.62379343E-01  6.12821541E+01  1.39558345E-01
1.62767347E-01  6.12508888E+01  1.39337137E-01
1.63155350E-01  6.17111015E+01  1.39777362E-01
1.63543353E-01  6.15050201E+01  1.39283553E-01
1.63931356E-01  6.14516487E+01  1.39165670E-01
1.64319359E-01  6.13788300E+01  1.38921186E-01
1.64707363E-01  6.16356468E+01  1.39325246E-01
1.65095366E-01  6.14043541E+01  1.38767809E-01
1.65483369E-01  6.15138779E+01  1.38896808E-01
1.65871372E-01  6.13639755E+01  1.38508365E-01
1.66259376E-01  6.15302238E+01  1.38511389E-01
1.66647379E-01  6.14943619E+01  1.38366789E-01
1.67035382E-01  6.11937904E+01  1.37638286E-01
1.67423385E-01  6.13737755E+01  1.37814075E-01
1.67811388E-01  6.12040825E+01  1.37390018E-01
1.68199392E-01  6.13142967E+01  1.37353137E-01
1.68587395E-01  6.11077957E+01  1.36917979E-01
1.68975398E-01  6.12798347E+01  1.36906669E-01
1.69363401E-01  6.13501625E+01  1.36834368E-01
1.69751404E-01  6.11091576E+01  1.36311412E-01
1.70139408E-01  6.12213821E+01  1.36340663E-01
1.70527411E-01  6.08448715E+01  1.35717735E-01
1.70915414E-01  6.09026642E+01  1.35628521E-01
1.71303417E-01  6.12102509E+01  1.35849237E-01
1.71691420E-01  6.10442467E+01  1.35383978E-01
1.72079424E-01  6.10895691E+01  1.35410652E-01
1.72467427E-01  6.08873100E+01  1.34979337E-01
1.72855430E-01  6.09645996E+01  1.34800732E-01
1.73243433E-01  6.10486717E+01  1.34832352E-01
1.73631436E-01  6.10541611E+01  1.34648949E-01
1.74019440E-01  6.12491035E+01  1.34710789E-01
1.74407443E-01  6.10809746E+01  1.34374365E-01
1.74795446E-01  6.05430145E+01  1.33522153E-01
1.75183449E-01  6.05380478E+01  1.33409023E-01
1.75571453E-01  6.07591934E+01  1.33505344E-01
1.75959456E-01  6.07477455E+01  1.33307889E-01
1.76347459E-01  6.06213417E+01  1.32899538E-01
1.76735462E-01  6.07160339E+01  1.32946864E-01
1.77123465E-01  6.06635399E+01  1.32748157E-01
1.77511469E-01  6.07358742E+01  1.32657483E-01
1.77899472E-01  6.08789291E+01  1.32685959E-01
1.78287475E-01  6.08125954E+01  1.32418320E-01
1.78675478E-01  6.07108383E+01  1.32113844E-01
1.79063481E-01  6.05346489E+01  1.31661013E-01
1.79451485E-01  6.07212944E+01  1.31808713E-01
1.79839488E-01  6.06797867E+01  1.31563067E-01
1.80227491E-01  6.07104874E+01  1.31412864E-01
1.80615494E-01  6.06316719E+01  1.31185740E-01
1.81003497E-01  6.05937729E+01  1.31030366E-01
1.81391501E-01  6.04839554E+01  1.30688921E-01
1.81779504E-01  6.04956474E+01  1.30576089E-01
1.82167507E-01  6.02995834E+01  1.30132988E-01
1.82555510E-01  6.04617653E+01  1.30175546E-01
1.82943514E-01  6.05102043E+01  1.30072340E-01
1.83331517E-01  6.05008392E+01  1.29944995E-01
1.83719520E-01  6.04347687E+01  1.29718021E-01
1.84107523E-01  6.02862625E+01  1.29437536E-01
1.84495526E-01  6.02215538E+01  1.29156843E-01
1.84883530E-01  6.03843880E+01  1.29206374E-01
1.85271533E-01  6.03670120E+01  1.28975034E-01
1.85659536E-01  6.03940926E+01  1.28855079E-01
1.86047539E-01  6.03381233E+01  1.28683984E-01
1.86435542E-01  6.01844025E+01  1.28342927E-01
1.86823546E-01  6.00802498E+01  1.28141686E-01
1.87211549E-01  6.01003265E+01  1.28009140E-01
1.87599552E-01  6.02506180E+01  1.28045410E-01
1.87987555E-01  6.01468163E+01  1.27763838E-01
1.88375558E-01  6.03351097E+01  1.27919689E-01
1.88763562E-01  6.03438072E+01  1.27740428E-01
1.89151565E-01  6.01586113E+01  1.27394915E-01
1.89539568E-01  6.01616821E+01  1.27290606E-01
1.89927571E-01  6.02509460E+01  1.27201274E-01
1.90315575E-01  6.01289825E+01  1.26877442E-01
1.90703578E-01  6.01368828E+01  1.26795694E-01
1.91091581E-01  5.99004593E+01  1.26370966E-01
1.91479584E-01  5.99976463E+01  1.26443684E-01
1.91867587E-01  5.97233925E+01  1.25887603E-01
1.92255591E-01  5.96423492E+01  1.25703737E-01
1.92643594E-01  5.97746201E+01  1.25722229E-01
1.93031597E-01  5.98083344E+01  1.25517607E-01
1.93419600E-01  5.98908577E+01  1.25533029E-01
1.93807603E-01  5.97953949E+01  1.25255212E-01
1.94195607E-01  5.97864761E+01  1.25089005E-01
1.94583610E-01  5.98015099E+01  1.25006750E-01
1.94971613E-01  5.98048668E+01  1.24898665E-01
1.95359616E-01  5.98131599E+01  1.24720477E-01
1.95747619E-01  6.00403328E+01  1.24860033E-01
1.96135623E-01  5.98379707E+01  1.24793038E-01
1.96523626E-01  5.97074699E+01  1.25475869E-01
1.96911629E-01  5.97183685E+01  1.25976920E-01
1.97299632E-01  5.97010193E+01  1.26244083E-01
1.97687636E-01  5.98334007E+01  1.26679540E-01
1.98075639E-01  5.95956345E+01  1.26571119E-01
1.98463642E-01  5.95670471E+01  1.26745045E-01
1.98851645E-01  5.97802658E+01  1.27146378E-01
1.99239648E-01  5.97732658E+01  1.27246127E-01
1.99627652E-01  5.95852432E+01  1.27183259E-01
2.00015655E-01  5.95665092E+01  1.27240673E-01
2.00403658E-01  5.96438560E+01  1.27409920E-01
2.00791661E-01  5.96572304E+01  1.27570644E-01
2.01179664E-01  5.95966225E+01  1.27559692E-01
2.01567668E-01  5.94856949E+01  1.27427578E-01
2.01955671E-01  5.94427681E+01  1.27517372E-01
2.02343674E-01  5.92152596E+01  1.27307385E-01
2.02731677E-01  5.94025078E+01  1.27610222E-01
2.03119680E-01  5.93137627E+01  1.27146587E-01
2.03507684E-01  5.93768692E+01  1.26313254E-01
2.03895687E-01  5.94041176E+01  1.25776872E-01
2.04283690E-01  5.93770714E+01  1.25259548E-01
2.04671693E-01  5.93167763E+01  1.24768779E-01
2.05059697E-01  5.95286369E+01  1.24793217E-01
2.05447700E-01  5.91618080E+01  1.24021523E-01
2.05835703E-01  5.92596207E+01  1.23870119E-01
2.06223706E-01  5.92606621E+01  1.23566270E-01
