### DATA:
#
# 1093
#      Q             I(Q)           Error     
3.78303130E-02  9.00151672E+01  8.81525278E-02
3.82183162E-02  8.92510376E+01  8.75820145E-02
3.86063194E-02  8.84335403E+01  8.55697617E-02
3.89943226E-02  8.77253571E+01  8.35161209E-02
3.93823258E-02  8.73483810E+01  8.23101923E-02
3.97703290E-02  8.66794052E+01  8.10645297E-02
4.01583322E-02  8.60897446E+01  8.00289586E-02
4.05463354E-02  8.55610733E+01  7.90694207E-02
4.09343387E-02  8.52716293E+01  7.83125386E-02
4.13223419E-02  8.46860657E+01  7.74267986E-02
4.17103451E-02  8.42213058E+01  7.66377747E-02
4.20983483E-02  8.40202942E+01  7.60470256E-02
4.24863515E-02  8.35445404E+01  7.52719119E-02
4.28743547E-02  8.32512207E+01  7.46477395E-02
4.32623579E-02  8.30131073E+01  7.40733519E-02
4.36503611E-02  8.26379395E+01  7.34368861E-02
4.40383643E-02  8.23837662E+01  7.29014277E-02
4.44263675E-02  8.21105499E+01  7.23012760E-02
4.48143708E-02  8.19433441E+01  7.20163658E-02
4.52023740E-02  8.18935394E+01  7.21190870E-02
4.55903772E-02  8.18379745E+01  7.21775070E-02
4.59783804E-02  8.15055771E+01  7.20622987E-02
4.63663836E-02  8.13469238E+01  7.19491243E-02
4.67543868E-02  8.13031464E+01  7.19169229E-02
4.71423900E-02  8.11105347E+01  7.17860907E-02
4.75303932E-02  8.10453415E+01  7.16583505E-02
4.79183964E-02  8.09934158E+01  7.16006458E-02
4.83063996E-02  8.07541733E+01  7.13904947E-02
4.86944029E-02  8.05585480E+01  7.11991861E-02
4.90824061E-02  8.05307541E+01  7.11041689E-02
4.94704093E-02  8.04361649E+01  7.09414110E-02
4.98584125E-02  8.02851486E+01  7.07773641E-02
5.02464157E-02  8.02128983E+01  7.06120729E-02
5.06344189E-02  8.01115570E+01  7.04772621E-02
5.10224221E-02  7.99058762E+01  7.01251328E-02
5.14104253E-02  7.95452271E+01  6.91924021E-02
5.17984285E-02  7.91926804E+01  6.82419240E-02
5.21864318E-02  7.89134521E+01  6.74556494E-02
5.25744350E-02  7.87535172E+01  6.68438375E-02
5.29624382E-02  7.87291718E+01  6.63285181E-02
5.33504414E-02  7.85791016E+01  6.57844692E-02
5.37384446E-02  7.84136658E+01  6.52992576E-02
5.41264478E-02  7.82396240E+01  6.48277178E-02
5.45144510E-02  7.80718613E+01  6.43857419E-02
5.49024542E-02  7.79765320E+01  6.39694631E-02
5.52904574E-02  7.78512421E+01  6.35593608E-02
5.56784606E-02  7.79036865E+01  6.32781610E-02
5.60664639E-02  7.76633148E+01  6.28303066E-02
5.64544671E-02  7.75020142E+01  6.24378920E-02
5.68424703E-02  7.74176712E+01  6.21013045E-02
5.72304735E-02  7.74555435E+01  6.18411861E-02
5.76184767E-02  7.73165970E+01  6.14820533E-02
5.80064799E-02  7.71429825E+01  6.11376800E-02
5.83944831E-02  7.70610352E+01  6.08077087E-02
5.87824863E-02  7.69210129E+01  6.04815371E-02
5.91704895E-02  7.69005661E+01  6.02439493E-02
5.95584927E-02  7.67368851E+01  5.98851703E-02
5.99464960E-02  7.65918884E+01  5.95886149E-02
6.03344992E-02  7.64518127E+01  5.92826270E-02
6.07225024E-02  7.64337845E+01  5.90387657E-02
6.11105056E-02  7.63582611E+01  5.87568246E-02
6.14985088E-02  7.62148819E+01  5.84587976E-02
6.18865120E-02  7.61866455E+01  5.82451336E-02
6.22745152E-02  7.60831223E+01  5.79679757E-02
6.26625184E-02  7.58854752E+01  5.76640964E-02
6.30505216E-02  7.58301086E+01  5.74372038E-02
6.34385248E-02  7.56451645E+01  5.71392551E-02
6.38265281E-02  7.55211411E+01  5.68550974E-02
6.42145313E-02  7.55327988E+01  5.66751771E-02
6.46025345E-02  7.54529037E+01  5.64535297E-02
6.49905377E-02  7.53268356E+01  5.61835766E-02
6.53785409E-02  7.52597275E+01  5.59781902E-02
6.57665441E-02  7.51209183E+01  5.57042845E-02
6.61545473E-02  7.49778519E+01  5.54431677E-02
6.65425505E-02  7.48668518E+01  5.52359968E-02
6.69305537E-02  7.46754074E+01  5.49527891E-02
6.73185569E-02  7.46819687E+01  5.47984876E-02
6.77065602E-02  7.44595566E+01  5.45164160E-02
6.80945634E-02  7.42985458E+01  5.42697422E-02
6.84825666E-02  7.42282333E+01  5.40704615E-02
6.88705698E-02  7.40970230E+01  5.38345985E-02
6.92585730E-02  7.39535751E+01  5.36061116E-02
6.96465762E-02  7.39004288E+01  5.34118377E-02
7.00345794E-02  7.37377930E+01  5.31981997E-02
7.04225826E-02  7.36931915E+01  5.30148745E-02
7.08105858E-02  7.36687851E+01  5.28295897E-02
7.11985890E-02  7.34464264E+01  5.25819063E-02
7.15865923E-02  7.33580246E+01  5.23891747E-02
7.19745955E-02  7.32178116E+01  5.21710366E-02
7.23625987E-02  7.31869812E+01  5.20088896E-02
7.27506019E-02  7.31841812E+01  5.18522039E-02
7.31386051E-02  7.30974655E+01  5.16638197E-02
7.35266083E-02  7.29480515E+01  5.14403135E-02
7.39146115E-02  7.27750244E+01  5.12363277E-02
7.43026147E-02  7.27149811E+01  5.10730147E-02
7.46906179E-02  7.26148453E+01  5.08760959E-02
7.50786211E-02  7.25602341E+01  5.07168174E-02
7.54666244E-02  7.24257660E+01  5.04996181E-02
7.58546276E-02  7.24583664E+01  5.03783971E-02
7.62426308E-02  7.23030701E+01  5.01692779E-02
7.66306340E-02  7.21964188E+01  4.99973074E-02
7.70186372E-02  7.20478745E+01  4.98140380E-02
7.74066404E-02  7.20175018E+01  4.96640466E-02
7.77946436E-02  7.19939804E+01  4.95194942E-02
7.81826468E-02  7.19152222E+01  4.93423380E-02
7.85706500E-02  7.18714142E+01  4.92093824E-02
7.89586532E-02  7.15854874E+01  4.89677638E-02
7.93466565E-02  7.15684509E+01  4.88269366E-02
7.97346597E-02  7.15348129E+01  4.86898832E-02
8.01226629E-02  7.13670807E+01  4.84997444E-02
8.05106661E-02  7.12108307E+01  4.83163260E-02
8.08986693E-02  7.12148743E+01  4.81884219E-02
8.12866725E-02  7.11285629E+01  4.80172597E-02
8.16746757E-02  7.10713959E+01  4.78887632E-02
8.20626789E-02  7.10132370E+01  4.77422290E-02
8.24506821E-02  7.09060059E+01  4.75917608E-02
8.28386853E-02  7.07961655E+01  4.74368185E-02
8.32266886E-02  7.06855087E+01  4.72605973E-02
8.36146918E-02  7.06835632E+01  4.71511148E-02
8.40026950E-02  7.05868225E+01  4.69994321E-02
8.43906982E-02  7.04140320E+01  4.68162782E-02
8.47787014E-02  7.03930740E+01  4.66902107E-02
8.51667046E-02  7.03327179E+01  4.65588905E-02
8.55547078E-02  7.02524490E+01  4.64156978E-02
8.59427110E-02  7.02101746E+01  4.62782830E-02
8.63307142E-02  7.00908585E+01  4.61335108E-02
8.67187174E-02  6.99805984E+01  4.59934510E-02
8.71067207E-02  7.00130157E+01  4.59139124E-02
8.74947239E-02  6.99316711E+01  4.57765125E-02
8.78827271E-02  6.99056778E+01  4.56503518E-02
8.82707303E-02  6.97954788E+01  4.54931632E-02
8.86587335E-02  6.97167740E+01  4.53543626E-02
8.90467367E-02  6.97008667E+01  4.52594422E-02
8.94347399E-02  6.96014709E+01  4.51185144E-02
8.98227431E-02  6.95386887E+01  4.49730419E-02
9.02107463E-02  6.95725861E+01  4.48863097E-02
9.05987495E-02  6.94652939E+01  4.47360165E-02
9.09867528E-02  6.94051285E+01  4.46239673E-02
9.13747560E-02  6.92611542E+01  4.44659106E-02
9.17627592E-02  6.92540588E+01  4.43580821E-02
9.21507624E-02  6.92943649E+01  4.42828164E-02
9.25387656E-02  6.93471909E+01  4.42135856E-02
9.29267688E-02  6.92052841E+01  4.40614894E-02
9.33147720E-02  6.91819534E+01  4.39604111E-02
9.37027752E-02  6.90699921E+01  4.38185148E-02
9.40907784E-02  6.90446472E+01  4.39537242E-02
9.44787816E-02  6.90609512E+01  4.43638042E-02
9.48667849E-02  6.89711227E+01  4.47658002E-02
9.52547881E-02  6.88099136E+01  4.53673117E-02
9.56427913E-02  6.87826691E+01  4.57953587E-02
9.60307945E-02  6.87182236E+01  4.61066253E-02
9.64187977E-02  6.86211624E+01  4.63544279E-02
9.68068009E-02  6.85167160E+01  4.65686135E-02
9.71948041E-02  6.85336914E+01  4.65251319E-02
9.75828073E-02  6.85031128E+01  4.61156368E-02
9.79708105E-02  6.85216141E+01  4.57111299E-02
9.83588137E-02  6.84661484E+01  4.50472571E-02
9.87468170E-02  6.84610519E+01  4.46535125E-02
9.91348202E-02  6.83543777E+01  4.43218797E-02
9.95228234E-02  6.82934952E+01  4.40267324E-02
9.99108266E-02  6.83269348E+01  4.37589660E-02
1.00298830E-01  6.82749634E+01  4.34719585E-02
1.00686833E-01  6.83229752E+01  4.32463139E-02
1.01074836E-01  6.82926178E+01  4.30012010E-02
1.01462839E-01  6.81732178E+01  4.27349657E-02
1.01850843E-01  6.82362061E+01  4.25498374E-02
1.02238846E-01  6.82314682E+01  4.24046889E-02
1.02626849E-01  6.81060410E+01  4.22643274E-02
1.03014852E-01  6.81083145E+01  4.21954282E-02
1.03402855E-01  6.80718842E+01  4.21441942E-02
1.03790859E-01  6.80950012E+01  4.21146750E-02
1.04178862E-01  6.80477448E+01  4.20613661E-02
1.04566865E-01  6.79772873E+01  4.19572182E-02
1.04954868E-01  6.79883499E+01  4.18263450E-02
1.05342872E-01  6.80025406E+01  4.16879430E-02
1.05730875E-01  6.79406738E+01  4.14948054E-02
1.06118878E-01  6.79358978E+01  4.13335748E-02
1.06506881E-01  6.78583984E+01  4.11475152E-02
1.06894884E-01  6.78375549E+01  4.10103537E-02
1.07282888E-01  6.78806763E+01  4.09347937E-02
1.07670891E-01  6.77896194E+01  4.08305079E-02
1.08058894E-01  6.78170547E+01  4.08083722E-02
1.08446897E-01  6.77741165E+01  4.07620296E-02
1.08834900E-01  6.78096619E+01  4.07632254E-02
1.09222904E-01  6.77002106E+01  4.06961292E-02
1.09610907E-01  6.76518478E+01  4.06567715E-02
1.09998910E-01  6.75775146E+01  4.05847169E-02
1.10386913E-01  6.76564331E+01  4.05553468E-02
1.10774916E-01  6.76476059E+01  4.04790416E-02
1.11162920E-01  6.76352997E+01  4.03805785E-02
1.11550923E-01  6.76057129E+01  4.02828343E-02
1.11938926E-01  6.74847641E+01  4.01656888E-02
1.12326929E-01  6.74527664E+01  4.00745608E-02
1.12714933E-01  6.74406738E+01  3.99984196E-02
1.13102936E-01  6.74266052E+01  3.99087518E-02
1.13490939E-01  6.74026031E+01  3.98186781E-02
1.13878942E-01  6.73822556E+01  3.99766155E-02
1.14266945E-01  6.74120941E+01  4.03287336E-02
1.14654949E-01  6.74097519E+01  4.04862463E-02
1.15042952E-01  6.73341446E+01  4.05725092E-02
1.15430955E-01  6.73661118E+01  4.06845883E-02
1.15818958E-01  6.72984161E+01  4.07230146E-02
1.16206961E-01  6.72184525E+01  4.07368317E-02
1.16594965E-01  6.72979431E+01  4.08103354E-02
1.16982968E-01  6.73078842E+01  4.08419110E-02
1.17370971E-01  6.73003387E+01  4.08755951E-02
1.17758974E-01  6.71799469E+01  4.08521891E-02
1.18146977E-01  6.71306152E+01  4.08684388E-02
1.18534981E-01  6.71365814E+01  4.08797376E-02
1.18922984E-01  6.72163849E+01  4.08995748E-02
1.19310987E-01  6.70956116E+01  4.08701599E-02
1.19698990E-01  6.71458206E+01  4.09069844E-02
1.20086994E-01  6.71224823E+01  4.08913344E-02
1.20474997E-01  6.71109390E+01  4.08976004E-02
1.20863000E-01  6.71196976E+01  4.06518653E-02
1.21251003E-01  6.70583420E+01  4.01675664E-02
1.21639006E-01  6.69181747E+01  3.98625284E-02
1.22027010E-01  6.69193039E+01  3.96772251E-02
1.22415013E-01  6.69728470E+01  3.95297557E-02
1.22803016E-01  6.68889008E+01  3.93427089E-02
1.23191019E-01  6.69295044E+01  3.92280146E-02
1.23579022E-01  6.69342728E+01  3.91046479E-02
1.23967026E-01  6.68425064E+01  3.89643759E-02
1.24355029E-01  6.68237305E+01  3.88543159E-02
1.24743032E-01  6.67298889E+01  3.87067571E-02
1.25131035E-01  6.67677002E+01  3.86242606E-02
1.25519038E-01  6.67712326E+01  3.85233201E-02
1.25907042E-01  6.67845001E+01  3.84309106E-02
1.26295045E-01  6.67525558E+01  3.83423083E-02
1.26683048E-01  6.67450027E+01  3.84494551E-02
1.27071051E-01  6.67885895E+01  3.86333354E-02
1.27459054E-01  6.68134308E+01  3.87467034E-02
1.27847058E-01  6.68825912E+01  3.88469137E-02
1.28235061E-01  6.68145599E+01  3.88793461E-02
1.28623064E-01  6.67818451E+01  3.89166400E-02
1.29011067E-01  6.67652969E+01  3.89421731E-02
1.29399071E-01  6.67881851E+01  3.89717333E-02
1.29787074E-01  6.68896179E+01  3.90261933E-02
1.30175077E-01  6.68840561E+01  3.90378609E-02
1.30563080E-01  6.68044662E+01  3.90270017E-02
1.30951083E-01  6.68046265E+01  3.90381590E-02
1.31339087E-01  6.68220215E+01  3.90617400E-02
1.31727090E-01  6.67713547E+01  3.90500538E-02
1.32115093E-01  6.67818222E+01  3.90360951E-02
1.32503096E-01  6.67865906E+01  3.90376076E-02
1.32891099E-01  6.67698975E+01  3.90303619E-02
1.33279103E-01  6.67412643E+01  3.89999151E-02
1.33667106E-01  6.66372681E+01  3.87611389E-02
1.34055109E-01  6.65065689E+01  3.84415165E-02
1.34443112E-01  6.64786682E+01  3.82302441E-02
1.34831115E-01  6.63928528E+01  3.80443074E-02
1.35219119E-01  6.63433075E+01  3.79030518E-02
1.35607122E-01  6.64208832E+01  3.77915874E-02
1.35995125E-01  6.64079971E+01  3.76485772E-02
1.36383128E-01  6.62760773E+01  3.74893844E-02
1.36771132E-01  6.62399521E+01  3.73727866E-02
1.37159135E-01  6.61447144E+01  3.72415967E-02
1.37547138E-01  6.61468658E+01  3.71504873E-02
1.37935141E-01  6.61575775E+01  3.70552130E-02
1.38323144E-01  6.61575851E+01  3.69625352E-02
1.38711148E-01  6.61078186E+01  3.68529893E-02
1.39099151E-01  6.60492783E+01  3.67590897E-02
1.39487154E-01  6.59256821E+01  3.66355367E-02
1.39875157E-01  6.59479828E+01  3.65578271E-02
1.40263160E-01  6.59523315E+01  3.64761800E-02
1.40651164E-01  6.59284210E+01  3.63871492E-02
1.41039167E-01  6.59366455E+01  3.63136940E-02
1.41427170E-01  6.59031448E+01  3.62254493E-02
1.41815173E-01  6.58399277E+01  3.61380726E-02
1.42203176E-01  6.58583069E+01  3.60745490E-02
1.42591180E-01  6.58582306E+01  3.60018238E-02
1.42979183E-01  6.58192291E+01  3.59271280E-02
1.43367186E-01  6.57846909E+01  3.58711705E-02
1.43755189E-01  6.56949158E+01  3.57942358E-02
1.44143193E-01  6.57719498E+01  3.57477218E-02
1.44531196E-01  6.57047653E+01  3.56453508E-02
1.44919199E-01  6.56579437E+01  3.55675891E-02
1.45307202E-01  6.56483231E+01  3.54953781E-02
1.45695205E-01  6.56965027E+01  3.54487188E-02
1.46083209E-01  6.56268005E+01  3.53595577E-02
1.46471212E-01  6.56294022E+01  3.53081077E-02
1.46859215E-01  6.55518417E+01  3.52235250E-02
1.47247218E-01  6.55144119E+01  3.51500548E-02
1.47635221E-01  6.55098801E+01  3.50938067E-02
1.48023225E-01  6.54171066E+01  3.49861160E-02
1.48411228E-01  6.54744568E+01  3.49191204E-02
1.48799231E-01  6.54568863E+01  3.48231457E-02
1.49187234E-01  6.53861465E+01  3.47086526E-02
1.49575237E-01  6.53623962E+01  3.46151106E-02
1.49963241E-01  6.52973938E+01  3.45155746E-02
1.50351244E-01  6.52472916E+01  3.44401859E-02
1.50739247E-01  6.52872849E+01  3.44003849E-02
1.51127250E-01  6.53080978E+01  3.43498923E-02
1.51515254E-01  6.52909164E+01  3.42886262E-02
1.51903257E-01  6.51779480E+01  3.41980085E-02
1.52291260E-01  6.52176132E+01  3.41652036E-02
1.52679263E-01  6.52097244E+01  3.41086835E-02
1.53067266E-01  6.51413345E+01  3.40350717E-02
1.53455270E-01  6.51121979E+01  3.39846723E-02
1.53843273E-01  6.51007690E+01  3.39588784E-02
1.54231276E-01  6.50531845E+01  3.39244865E-02
1.54619279E-01  6.50470352E+01  3.39021832E-02
1.55007282E-01  6.50635071E+01  3.38924453E-02
1.55395286E-01  6.49758606E+01  3.38264890E-02
1.55783289E-01  6.50024261E+01  3.37965451E-02
1.56171292E-01  6.49292068E+01  3.37199047E-02
1.56559295E-01  6.49220047E+01  3.36654633E-02
1.56947298E-01  6.49107056E+01  3.36161107E-02
1.57335302E-01  6.48911591E+01  3.35626379E-02
1.57723305E-01  6.48485107E+01  3.34968418E-02
1.58111308E-01  6.48626785E+01  3.34394611E-02
1.58499311E-01  6.48216248E+01  3.33457068E-02
1.58887315E-01  6.48060455E+01  3.32631283E-02
1.59275318E-01  6.48038330E+01  3.31906304E-02
1.59663321E-01  6.47233276E+01  3.30946669E-02
1.60051324E-01  6.47508926E+01  3.30480896E-02
1.60439327E-01  6.47485504E+01  3.30015086E-02
1.60827331E-01  6.46473923E+01  3.29241902E-02
1.61215334E-01  6.47076797E+01  3.29020247E-02
1.61603337E-01  6.46375122E+01  3.28332707E-02
1.61991340E-01  6.45682526E+01  3.27721350E-02
1.62379343E-01  6.45473785E+01  3.27269956E-02
1.62767347E-01  6.46257553E+01  3.27177308E-02
1.63155350E-01  6.45471954E+01  3.26367095E-02
1.63543353E-01  6.45231552E+01  3.25928591E-02
1.63931356E-01  6.45175247E+01  3.25724408E-02
1.64319359E-01  6.45176697E+01  3.25495973E-02
1.64707363E-01  6.44414291E+01  3.25145051E-02
1.65095366E-01  6.43955536E+01  3.24770808E-02
1.65483369E-01  6.44385071E+01  3.24571766E-02
1.65871372E-01  6.44427338E+01  3.24232578E-02
1.66259376E-01  6.43982391E+01  3.23652551E-02
1.66647379E-01  6.43769684E+01  3.23198326E-02
1.67035382E-01  6.43338394E+01  3.22569869E-02
1.67423385E-01  6.43414307E+01  3.22168507E-02
1.67811388E-01  6.43210297E+01  3.21696326E-02
1.68199392E-01  6.42751389E+01  3.21122892E-02
1.68587395E-01  6.42390366E+01  3.20616104E-02
1.68975398E-01  6.42541504E+01  3.20230387E-02
1.69363401E-01  6.42282104E+01  3.19842733E-02
1.69751404E-01  6.41297455E+01  3.19107696E-02
1.70139408E-01  6.41482620E+01  3.18754427E-02
1.70527411E-01  6.41029053E+01  3.18270437E-02
1.70915414E-01  6.40933075E+01  3.17823030E-02
1.71303417E-01  6.41355515E+01  3.17570418E-02
1.71691420E-01  6.40854950E+01  3.16960812E-02
1.72079424E-01  6.40258179E+01  3.16464007E-02
1.72467427E-01  6.40140152E+01  3.16162258E-02
1.72855430E-01  6.39840393E+01  3.15613635E-02
1.73243433E-01  6.39685974E+01  3.15195248E-02
1.73631436E-01  6.39698677E+01  3.14799249E-02
1.74019440E-01  6.40066071E+01  3.14473249E-02
1.74407443E-01  6.39754677E+01  3.14001851E-02
1.74795446E-01  6.38673477E+01  3.13336253E-02
1.75183449E-01  6.38151283E+01  3.12811695E-02
1.75571453E-01  6.38382034E+01  3.12522128E-02
1.75959456E-01  6.38305016E+01  3.12103461E-02
1.76347459E-01  6.37677574E+01  3.11485920E-02
1.76735462E-01  6.37919960E+01  3.11270449E-02
1.77123465E-01  6.37566757E+01  3.10856123E-02
1.77511469E-01  6.37343216E+01  3.10403425E-02
1.77899472E-01  6.37242546E+01  3.09883915E-02
1.78287475E-01  6.37164116E+01  3.09441257E-02
1.78675478E-01  6.37032776E+01  3.09046768E-02
1.79063481E-01  6.36854210E+01  3.08601987E-02
1.79451485E-01  6.37141609E+01  3.08351908E-02
1.79839488E-01  6.36511536E+01  3.07727288E-02
1.80227491E-01  6.36109467E+01  3.07267476E-02
1.80615494E-01  6.35190163E+01  3.06634624E-02
1.81003497E-01  6.35775681E+01  3.06467600E-02
1.81391501E-01  6.35498238E+01  3.05985045E-02
1.81779504E-01  6.35276299E+01  3.05490978E-02
1.82167507E-01  6.35199165E+01  3.05217803E-02
1.82555510E-01  6.34211998E+01  3.04530133E-02
1.82943514E-01  6.34764366E+01  3.04375738E-02
1.83331517E-01  6.34046593E+01  3.03892214E-02
1.83719520E-01  6.33750305E+01  3.03386766E-02
1.84107523E-01  6.33882103E+01  3.03086471E-02
1.84495526E-01  6.33774681E+01  3.02606374E-02
1.84883530E-01  6.33394547E+01  3.02201677E-02
1.85271533E-01  6.33092422E+01  3.01789138E-02
1.85659536E-01  6.33612709E+01  3.01549118E-02
1.86047539E-01  6.33253822E+01  3.01145241E-02
1.86435542E-01  6.32861290E+01  3.00684609E-02
1.86823546E-01  6.32824059E+01  3.00419070E-02
1.87211549E-01  6.32270470E+01  2.99904980E-02
1.87599552E-01  6.32482758E+01  2.99668666E-02
1.87987555E-01  6.31668358E+01  2.99099572E-02
1.88375558E-01  6.32229424E+01  2.98953447E-02
1.88763562E-01  6.31479568E+01  2.98413038E-02
1.89151565E-01  6.30872459E+01  2.97934357E-02
1.89539568E-01  6.31096535E+01  2.97696609E-02
1.89927571E-01  6.30895653E+01  2.97274683E-02
1.90315575E-01  6.30594406E+01  2.96856873E-02
1.90703578E-01  6.30227280E+01  2.96501778E-02
1.91091581E-01  6.30329971E+01  2.96212006E-02
1.91479584E-01  6.29914246E+01  2.95709353E-02
1.91867587E-01  6.29947281E+01  2.95422561E-02
1.92255591E-01  6.29397964E+01  2.94925328E-02
1.92643594E-01  6.29316406E+01  2.94630192E-02
1.93031597E-01  6.29013290E+01  2.94186641E-02
1.93419600E-01  6.29270630E+01  2.93913539E-02
1.93807603E-01  6.29037743E+01  2.93552279E-02
1.94195607E-01  6.28546753E+01  2.93081161E-02
1.94583610E-01  6.28633003E+01  2.92796660E-02
1.94971613E-01  6.28525352E+01  2.92428322E-02
1.95359616E-01  6.27898712E+01  2.91939806E-02
1.95747619E-01  6.27687035E+01  2.91557144E-02
1.96135623E-01  6.27716446E+01  2.91951373E-02
1.96523626E-01  6.27228355E+01  2.93644331E-02
1.96911629E-01  6.27302132E+01  2.94847675E-02
1.97299632E-01  6.27581177E+01  2.95747332E-02
1.97687636E-01  6.27202110E+01  2.96224710E-02
1.98075639E-01  6.26742935E+01  2.96596196E-02
1.98463642E-01  6.26597786E+01  2.96949819E-02
1.98851645E-01  6.26781693E+01  2.97370963E-02
1.99239648E-01  6.26830254E+01  2.97734626E-02
1.99627652E-01  6.26201324E+01  2.97787953E-02
2.00015655E-01  6.26165047E+01  2.98011098E-02
2.00403658E-01  6.26411591E+01  2.98345238E-02
2.00791661E-01  6.25977631E+01  2.98412684E-02
2.01179664E-01  6.26638069E+01  2.98770964E-02
2.01567668E-01  6.25859032E+01  2.98661590E-02
2.01955671E-01  6.25390015E+01  2.98757814E-02
2.02343674E-01  6.25268135E+01  2.98967380E-02
2.02731677E-01  6.25165482E+01  2.98991408E-02
2.03119680E-01  6.25449905E+01  2.98307948E-02
2.03507684E-01  6.25011101E+01  2.96037700E-02
2.03895687E-01  6.24131737E+01  2.94439755E-02
2.04283690E-01  6.24049873E+01  2.93302387E-02
2.04671693E-01  6.24054070E+01  2.92343497E-02
2.05059697E-01  6.23861275E+01  2.91595235E-02
2.05447700E-01  6.23441391E+01  2.90852692E-02
2.05835703E-01  6.23281441E+01  2.90158708E-02
2.06223706E-01  6.22432861E+01  2.89328508E-02
