### DATA:
#
# 1093
#      Q             I(Q)           Error     
6.49905377E-02  7.54885559E+01  5.69343567E-02
6.53785409E-02  7.52745590E+01  5.66324070E-02
6.57665441E-02  7.52229462E+01  5.63997924E-02
6.61545473E-02  7.51938324E+01  5.61965480E-02
6.65425505E-02  7.50783386E+01  5.59764020E-02
6.69305537E-02  7.49464035E+01  5.57163469E-02
6.73185569E-02  7.49673691E+01  5.55614829E-02
6.77065602E-02  7.48206940E+01  5.53115308E-02
6.80945634E-02  7.47451324E+01  5.50967529E-02
6.84825666E-02  7.46915054E+01  5.49000129E-02
6.88705698E-02  7.45199738E+01  5.46363778E-02
6.92585730E-02  7.43887482E+01  5.44120595E-02
6.96465762E-02  7.42736816E+01  5.41789047E-02
7.00345794E-02  7.41994324E+01  5.40042892E-02
7.04225826E-02  7.41194687E+01  5.38031049E-02
7.08105858E-02  7.41194916E+01  5.36305495E-02
7.11985890E-02  7.39413757E+01  5.33890501E-02
7.15865923E-02  7.39111099E+01  5.32099120E-02
7.19745955E-02  7.38637009E+01  5.30410819E-02
7.23625987E-02  7.36633606E+01  5.28043024E-02
7.27506019E-02  7.36199417E+01  5.26332445E-02
7.31386051E-02  7.35895996E+01  5.24652973E-02
7.35266083E-02  7.35339279E+01  5.22626713E-02
7.39146115E-02  7.34619598E+01  5.20870574E-02
7.43026147E-02  7.33396606E+01  5.18912859E-02
7.46906179E-02  7.32989426E+01  5.17210141E-02
7.50786211E-02  7.33033524E+01  5.15979007E-02
7.54666244E-02  7.30830765E+01  5.13359383E-02
7.58546276E-02  7.30903854E+01  5.12036309E-02
7.62426308E-02  7.29699020E+01  5.10127470E-02
7.66306340E-02  7.28749542E+01  5.08393124E-02
7.70186372E-02  7.27917328E+01  5.06718829E-02
7.74066404E-02  7.27515869E+01  5.05077764E-02
7.77946436E-02  7.26286774E+01  5.03289104E-02
7.81826468E-02  7.25603561E+01  5.01670614E-02
7.85706500E-02  7.24928665E+01  5.00031002E-02
7.89586532E-02  7.24333572E+01  4.98608984E-02
7.93466565E-02  7.22605057E+01  4.96427342E-02
7.97346597E-02  7.21784821E+01  4.94878963E-02
8.01226629E-02  7.21742706E+01  4.93639559E-02
8.05106661E-02  7.21023636E+01  4.91995886E-02
8.08986693E-02  7.20828705E+01  4.90699932E-02
8.12866725E-02  7.18580093E+01  4.88400832E-02
8.16746757E-02  7.18321609E+01  4.87090722E-02
8.20626789E-02  7.18219604E+01  4.85923812E-02
8.24506821E-02  7.16707230E+01  4.84258011E-02
8.28386853E-02  7.16001892E+01  4.82748225E-02
8.32266886E-02  7.15661163E+01  4.81379293E-02
8.36146918E-02  7.14142761E+01  4.79568802E-02
8.40026950E-02  7.13195877E+01  4.77963611E-02
8.43906982E-02  7.13493042E+01  4.76932153E-02
8.47787014E-02  7.13422470E+01  4.75689732E-02
8.51667046E-02  7.12046661E+01  4.73977067E-02
8.55547078E-02  7.11686401E+01  4.72785830E-02
8.59427110E-02  7.11506500E+01  4.71530631E-02
8.63307142E-02  7.10640717E+01  4.70024310E-02
8.67187174E-02  7.09608154E+01  4.68682423E-02
8.71067207E-02  7.09002533E+01  4.67607975E-02
8.74947239E-02  7.08837128E+01  4.66418788E-02
8.78827271E-02  7.08165665E+01  4.64910083E-02
8.82707303E-02  7.06832504E+01  4.63296548E-02
8.86587335E-02  7.06495209E+01  4.62075137E-02
8.90467367E-02  7.06039429E+01  4.60890085E-02
8.94347399E-02  7.06261368E+01  4.59941998E-02
8.98227431E-02  7.05867691E+01  4.58631702E-02
9.02107463E-02  7.05373077E+01  4.57345396E-02
9.05987495E-02  7.05349274E+01  4.56257686E-02
9.09867528E-02  7.04251099E+01  4.54885513E-02
9.13747560E-02  7.03785324E+01  4.53685373E-02
9.17627592E-02  7.03291321E+01  4.52357754E-02
9.21507624E-02  7.03533783E+01  4.51551490E-02
9.25387656E-02  7.03547058E+01  4.50596437E-02
9.29267688E-02  7.02467422E+01  4.49188948E-02
9.33147720E-02  7.02063751E+01  4.48078476E-02
9.37027752E-02  7.02121277E+01  4.47123349E-02
9.40907784E-02  7.01329803E+01  4.48375642E-02
9.44787816E-02  7.01260223E+01  4.52514440E-02
9.48667849E-02  7.01184540E+01  4.56811041E-02
9.52547881E-02  6.99510651E+01  4.62887958E-02
9.56427913E-02  6.98521271E+01  4.66972627E-02
9.60307945E-02  6.98290176E+01  4.70262915E-02
9.64187977E-02  6.98516998E+01  4.73273471E-02
9.68068009E-02  6.97149048E+01  4.75419015E-02
9.71948041E-02  6.96688995E+01  4.74688448E-02
9.75828073E-02  6.96246796E+01  4.70505282E-02
9.79708105E-02  6.96271515E+01  4.66388837E-02
9.83588137E-02  6.95863800E+01  4.59608845E-02
9.87468170E-02  6.95949402E+01  4.55619171E-02
9.91348202E-02  6.95512466E+01  4.52429578E-02
9.95228234E-02  6.94693604E+01  4.49344628E-02
9.99108266E-02  6.94752731E+01  4.46559228E-02
1.00298830E-01  6.95429840E+01  4.44027185E-02
1.00686833E-01  6.96063080E+01  4.41675819E-02
1.01074836E-01  6.95332413E+01  4.39022072E-02
1.01462839E-01  6.94243622E+01  4.36356440E-02
1.01850843E-01  6.93792343E+01  4.34216224E-02
1.02238846E-01  6.94118423E+01  4.32862900E-02
1.02626849E-01  6.94073944E+01  4.31757793E-02
1.03014852E-01  6.93619843E+01  4.30928580E-02
1.03402855E-01  6.93226089E+01  4.30486426E-02
1.03790859E-01  6.92717743E+01  4.29899059E-02
1.04178862E-01  6.92636108E+01  4.29429039E-02
1.04566865E-01  6.92360306E+01  4.28451188E-02
1.04954868E-01  6.92864761E+01  4.27312404E-02
1.05342872E-01  6.93013306E+01  4.25898954E-02
1.05730875E-01  6.92433624E+01  4.23937961E-02
1.06118878E-01  6.92569733E+01  4.22365591E-02
1.06506881E-01  6.92912674E+01  4.20861170E-02
1.06894884E-01  6.92027740E+01  4.19207290E-02
1.07282888E-01  6.91080551E+01  4.17886749E-02
1.07670891E-01  6.91352463E+01  4.17276137E-02
1.08058894E-01  6.90851746E+01  4.16739769E-02
1.08446897E-01  6.90817719E+01  4.16471735E-02
1.08834900E-01  6.91161270E+01  4.16390076E-02
1.09222904E-01  6.90834122E+01  4.16036882E-02
1.09610907E-01  6.90418549E+01  4.15657349E-02
1.09998910E-01  6.89639435E+01  4.14902084E-02
1.10386913E-01  6.89934998E+01  4.14409488E-02
1.10774916E-01  6.89950104E+01  4.13738377E-02
1.11162920E-01  6.89018326E+01  4.12442163E-02
1.11550923E-01  6.89467621E+01  4.11723517E-02
1.11938926E-01  6.89250717E+01  4.10827026E-02
1.12326929E-01  6.88871994E+01  4.09819782E-02
1.12714933E-01  6.88856964E+01  4.09076735E-02
1.13102936E-01  6.88410721E+01  4.08093370E-02
1.13490939E-01  6.89013214E+01  4.07505184E-02
1.13878942E-01  6.88637314E+01  4.08993550E-02
1.14266945E-01  6.88707657E+01  4.12543342E-02
1.14654949E-01  6.88053665E+01  4.13996093E-02
1.15042952E-01  6.87356415E+01  4.14927490E-02
1.15430955E-01  6.87527390E+01  4.15792540E-02
1.15818958E-01  6.87896576E+01  4.16567065E-02
1.16206961E-01  6.87369614E+01  4.16936129E-02
1.16594965E-01  6.86840363E+01  4.17161509E-02
1.16982968E-01  6.87384949E+01  4.17699181E-02
1.17370971E-01  6.86861725E+01  4.17783000E-02
1.17758974E-01  6.87222443E+01  4.18215469E-02
1.18146977E-01  6.86016464E+01  4.17960659E-02
1.18534981E-01  6.86909332E+01  4.18481939E-02
1.18922984E-01  6.86177521E+01  4.18118611E-02
1.19310987E-01  6.86072845E+01  4.18286473E-02
1.19698990E-01  6.85731049E+01  4.18293774E-02
1.20086994E-01  6.85249710E+01  4.18185182E-02
1.20474997E-01  6.84578934E+01  4.17943671E-02
1.20863000E-01  6.85199280E+01  4.15578932E-02
1.21251003E-01  6.85401917E+01  4.10978347E-02
1.21639006E-01  6.84840240E+01  4.08063792E-02
1.22027010E-01  6.84517059E+01  4.06033918E-02
1.22415013E-01  6.84437943E+01  4.04352285E-02
1.22803016E-01  6.83932495E+01  4.02619280E-02
1.23191019E-01  6.83980789E+01  4.01319228E-02
1.23579022E-01  6.83916245E+01  3.99983451E-02
1.23967026E-01  6.83653717E+01  3.98770571E-02
1.24355029E-01  6.84056549E+01  3.97850461E-02
1.24743032E-01  6.83328857E+01  3.96362320E-02
1.25131035E-01  6.83016739E+01  3.95303629E-02
1.25519038E-01  6.82434311E+01  3.94135229E-02
1.25907042E-01  6.82613373E+01  3.93255912E-02
1.26295045E-01  6.81655197E+01  3.92054766E-02
1.26683048E-01  6.83096466E+01  3.93695012E-02
1.27071051E-01  6.83144379E+01  3.95417139E-02
1.27459054E-01  6.82903900E+01  3.96431014E-02
1.27847058E-01  6.83421707E+01  3.97381708E-02
1.28235061E-01  6.84243851E+01  3.98214050E-02
1.28623064E-01  6.83240814E+01  3.98291275E-02
1.29011067E-01  6.83763046E+01  3.98919471E-02
1.29399071E-01  6.83140259E+01  3.98852639E-02
1.29787074E-01  6.83558807E+01  3.99216935E-02
1.30175077E-01  6.83792267E+01  3.99445221E-02
1.30563080E-01  6.83762360E+01  3.99615020E-02
1.30951083E-01  6.83517685E+01  3.99556831E-02
1.31339087E-01  6.83450165E+01  3.99775803E-02
1.31727090E-01  6.82391510E+01  3.99498194E-02
1.32115093E-01  6.82244492E+01  3.99324112E-02
1.32503096E-01  6.82618256E+01  3.99423428E-02
1.32891099E-01  6.82489471E+01  3.99286970E-02
1.33279103E-01  6.82436829E+01  3.99107262E-02
1.33667106E-01  6.81759033E+01  3.96729633E-02
1.34055109E-01  6.80986176E+01  3.93626243E-02
1.34443112E-01  6.80355377E+01  3.91379930E-02
1.34831115E-01  6.79299774E+01  3.89421955E-02
1.35219119E-01  6.79543457E+01  3.88138369E-02
1.35607122E-01  6.79842453E+01  3.86916883E-02
1.35995125E-01  6.78149872E+01  3.84952947E-02
1.36383128E-01  6.77494125E+01  3.83590385E-02
1.36771132E-01  6.77047348E+01  3.82348746E-02
1.37159135E-01  6.77355194E+01  3.81437391E-02
1.37547138E-01  6.76825714E+01  3.80276106E-02
1.37935141E-01  6.76520844E+01  3.79221365E-02
1.38323144E-01  6.76299133E+01  3.78205925E-02
1.38711148E-01  6.76004715E+01  3.77238095E-02
1.39099151E-01  6.75630646E+01  3.76164243E-02
1.39487154E-01  6.75887527E+01  3.75368223E-02
1.39875157E-01  6.74718857E+01  3.74160372E-02
1.40263160E-01  6.74246979E+01  3.73216346E-02
1.40651164E-01  6.74548264E+01  3.72504108E-02
1.41039167E-01  6.74660492E+01  3.71745788E-02
1.41427170E-01  6.74508209E+01  3.70893627E-02
1.41815173E-01  6.73684845E+01  3.69939730E-02
1.42203176E-01  6.73032379E+01  3.69049609E-02
1.42591180E-01  6.73775330E+01  3.68545204E-02
1.42979183E-01  6.73214188E+01  3.67737599E-02
1.43367186E-01  6.72796783E+01  3.67104746E-02
1.43755189E-01  6.72738724E+01  3.66549492E-02
1.44143193E-01  6.73009720E+01  3.65918204E-02
1.44531196E-01  6.72930145E+01  3.65088657E-02
1.44919199E-01  6.72251968E+01  3.64190862E-02
1.45307202E-01  6.71852798E+01  3.63377072E-02
1.45695205E-01  6.71343307E+01  3.62618938E-02
1.46083209E-01  6.71691742E+01  3.62147391E-02
1.46471212E-01  6.71114044E+01  3.61307524E-02
1.46859215E-01  6.71336823E+01  3.60747427E-02
1.47247218E-01  6.71189957E+01  3.60046476E-02
1.47635221E-01  6.70703888E+01  3.59304510E-02
1.48023225E-01  6.70505295E+01  3.58432457E-02
1.48411228E-01  6.70157928E+01  3.57445553E-02
1.48799231E-01  6.69641113E+01  3.56424823E-02
1.49187234E-01  6.68941574E+01  3.55235189E-02
1.49575237E-01  6.69468307E+01  3.54538336E-02
1.49963241E-01  6.69336700E+01  3.53680849E-02
1.50351244E-01  6.68840790E+01  3.52875255E-02
1.50739247E-01  6.68908310E+01  3.52309830E-02
1.51127250E-01  6.69129868E+01  3.51840481E-02
1.51515254E-01  6.68559189E+01  3.51131298E-02
1.51903257E-01  6.68037338E+01  3.50410789E-02
1.52291260E-01  6.68186111E+01  3.49977724E-02
1.52679263E-01  6.67573929E+01  3.49233933E-02
1.53067266E-01  6.67244415E+01  3.48602049E-02
1.53455270E-01  6.67208633E+01  3.48155349E-02
1.53843273E-01  6.67141037E+01  3.47854011E-02
1.54231276E-01  6.67218094E+01  3.47738042E-02
1.54619279E-01  6.66671295E+01  3.47356722E-02
1.55007282E-01  6.66128998E+01  3.46969441E-02
1.55395286E-01  6.65367279E+01  3.46407816E-02
1.55783289E-01  6.65611115E+01  3.46034989E-02
1.56171292E-01  6.65552139E+01  3.45511436E-02
1.56559295E-01  6.65207443E+01  3.44872363E-02
1.56947298E-01  6.64906387E+01  3.44259776E-02
1.57335302E-01  6.64560547E+01  3.43666896E-02
1.57723305E-01  6.65199738E+01  3.43372412E-02
1.58111308E-01  6.64436417E+01  3.42455916E-02
1.58499311E-01  6.64160461E+01  3.41585875E-02
1.58887315E-01  6.63584747E+01  3.40613090E-02
1.59275318E-01  6.63964462E+01  3.39954123E-02
1.59663321E-01  6.64111786E+01  3.39295939E-02
1.60051324E-01  6.63176041E+01  3.38402763E-02
1.60439327E-01  6.63457947E+01  3.38039361E-02
1.60827331E-01  6.62792130E+01  3.37387286E-02
1.61215334E-01  6.62853165E+01  3.36954221E-02
1.61603337E-01  6.62773514E+01  3.36445495E-02
1.61991340E-01  6.62684021E+01  3.36031616E-02
1.62379343E-01  6.62261505E+01  3.35514545E-02
1.62767347E-01  6.62382202E+01  3.35120782E-02
1.63155350E-01  6.62172165E+01  3.34514715E-02
1.63543353E-01  6.61991806E+01  3.34100351E-02
1.63931356E-01  6.62172241E+01  3.34011018E-02
1.64319359E-01  6.61284332E+01  3.33488025E-02
1.64707363E-01  6.61002502E+01  3.33236642E-02
1.65095366E-01  6.60756836E+01  3.32906730E-02
1.65483369E-01  6.60466919E+01  3.32585834E-02
1.65871372E-01  6.60172806E+01  3.32145356E-02
1.66259376E-01  6.59790802E+01  3.31516787E-02
1.66647379E-01  6.59585419E+01  3.31045873E-02
1.67035382E-01  6.59336243E+01  3.30500044E-02
1.67423385E-01  6.58917465E+01  3.29940245E-02
1.67811388E-01  6.59166031E+01  3.29618528E-02
1.68199392E-01  6.58810196E+01  3.28978710E-02
1.68587395E-01  6.58914490E+01  3.28581035E-02
1.68975398E-01  6.59194412E+01  3.28291506E-02
1.69363401E-01  6.58242264E+01  3.27627622E-02
1.69751404E-01  6.57622757E+01  3.26995477E-02
1.70139408E-01  6.57722931E+01  3.26598957E-02
1.70527411E-01  6.57843704E+01  3.26276869E-02
1.70915414E-01  6.57884674E+01  3.25875469E-02
1.71303417E-01  6.57834854E+01  3.25475596E-02
1.71691420E-01  6.57266388E+01  3.24847028E-02
1.72079424E-01  6.57191010E+01  3.24472226E-02
1.72467427E-01  6.57479630E+01  3.24250460E-02
1.72855430E-01  6.56842117E+01  3.23623829E-02
1.73243433E-01  6.56622849E+01  3.23202685E-02
1.73631436E-01  6.55801315E+01  3.22529078E-02
1.74019440E-01  6.55942688E+01  3.22207399E-02
1.74407443E-01  6.55550919E+01  3.21695060E-02
1.74795446E-01  6.55081940E+01  3.21149006E-02
1.75183449E-01  6.55323410E+01  3.20837423E-02
1.75571453E-01  6.54849167E+01  3.20302732E-02
1.75959456E-01  6.54862976E+01  3.19952890E-02
1.76347459E-01  6.54252777E+01  3.19337174E-02
1.76735462E-01  6.54597931E+01  3.19103971E-02
1.77123465E-01  6.54396973E+01  3.18709388E-02
1.77511469E-01  6.54254074E+01  3.18267904E-02
1.77899472E-01  6.54266205E+01  3.17736901E-02
1.78287475E-01  6.53990402E+01  3.17229629E-02
1.78675478E-01  6.53323441E+01  3.16703692E-02
1.79063481E-01  6.53582687E+01  3.16402502E-02
1.79451485E-01  6.53235321E+01  3.15921195E-02
1.79839488E-01  6.52867279E+01  3.15428302E-02
1.80227491E-01  6.52848892E+01  3.15021053E-02
1.80615494E-01  6.52378922E+01  3.14471200E-02
1.81003497E-01  6.52156219E+01  3.14037874E-02
1.81391501E-01  6.52333145E+01  3.13720778E-02
1.81779504E-01  6.51438370E+01  3.13058011E-02
1.82167507E-01  6.51611710E+01  3.12829986E-02
1.82555510E-01  6.51260300E+01  3.12317759E-02
1.82943514E-01  6.50917816E+01  3.11870370E-02
1.83331517E-01  6.50901642E+01  3.11596841E-02
1.83719520E-01  6.50943604E+01  3.11171114E-02
1.84107523E-01  6.50857468E+01  3.10781691E-02
1.84495526E-01  6.50407562E+01  3.10237892E-02
1.84883530E-01  6.50323868E+01  3.09872814E-02
1.85271533E-01  6.49803925E+01  3.09400521E-02
1.85659536E-01  6.48963699E+01  3.08796670E-02
1.86047539E-01  6.49919281E+01  3.08798607E-02
1.86435542E-01  6.49782410E+01  3.08332946E-02
1.86823546E-01  6.49092407E+01  3.07884514E-02
1.87211549E-01  6.48567810E+01  3.07400264E-02
1.87599552E-01  6.49172516E+01  3.07223853E-02
1.87987555E-01  6.48419800E+01  3.06693707E-02
1.88375558E-01  6.48430023E+01  3.06377374E-02
1.88763562E-01  6.48008804E+01  3.05937529E-02
1.89151565E-01  6.47917023E+01  3.05606015E-02
1.89539568E-01  6.47698441E+01  3.05165462E-02
1.89927571E-01  6.46983032E+01  3.04613896E-02
1.90315575E-01  6.47188721E+01  3.04380115E-02
1.90703578E-01  6.47221375E+01  3.04087549E-02
1.91091581E-01  6.46706085E+01  3.03590856E-02
1.91479584E-01  6.46777039E+01  3.03251948E-02
1.91867587E-01  6.46816406E+01  3.02966051E-02
1.92255591E-01  6.46242447E+01  3.02472916E-02
1.92643594E-01  6.45881271E+01  3.02044656E-02
1.93031597E-01  6.45793152E+01  3.01677529E-02
1.93419600E-01  6.46002884E+01  3.01388353E-02
1.93807603E-01  6.45150146E+01  3.00807301E-02
1.94195607E-01  6.45038300E+01  3.00435666E-02
1.94583610E-01  6.45445023E+01  3.00228838E-02
1.94971613E-01  6.44819946E+01  2.99710520E-02
1.95359616E-01  6.44459991E+01  2.99261119E-02
1.95747619E-01  6.44709396E+01  2.99036000E-02
1.96135623E-01  6.43909607E+01  2.99210697E-02
1.96523626E-01  6.44193573E+01  3.01186927E-02
1.96911629E-01  6.44141159E+01  3.02359164E-02
1.97299632E-01  6.44457016E+01  3.03277913E-02
1.97687636E-01  6.44020767E+01  3.03774867E-02
1.98075639E-01  6.43278961E+01  3.04053873E-02
1.98463642E-01  6.43731232E+01  3.04600205E-02
1.98851645E-01  6.43258514E+01  3.04831415E-02
1.99239648E-01  6.43489380E+01  3.05235237E-02
1.99627652E-01  6.43182983E+01  3.05370204E-02
2.00015655E-01  6.42880707E+01  3.05568669E-02
2.00403658E-01  6.42932281E+01  3.05860378E-02
2.00791661E-01  6.42692642E+01  3.05986106E-02
2.01179664E-01  6.42240753E+01  3.06029916E-02
2.01567668E-01  6.42301025E+01  3.06228586E-02
2.01955671E-01  6.42542572E+01  3.06482259E-02
2.02343674E-01  6.41987000E+01  3.06525938E-02
2.02731677E-01  6.41658325E+01  3.06493901E-02
2.03119680E-01  6.41738815E+01  3.05786021E-02
2.03507684E-01  6.40898438E+01  3.03351544E-02
2.03895687E-01  6.40589066E+01  3.01843844E-02
2.04283690E-01  6.40810471E+01  3.00789438E-02
2.04671693E-01  6.40047684E+01  2.99595091E-02
2.05059697E-01  6.40238190E+01  2.98966058E-02
2.05447700E-01  6.39851265E+01  2.98200306E-02
2.05835703E-01  6.39460754E+01  2.97391359E-02
2.06223706E-01  6.39251480E+01  2.96732746E-02
