### DATA:
#
# 1093
#      Q             I(Q)           Error     
8.28386853E-02  7.17901154E+01  4.84371558E-02
8.32266886E-02  7.17326660E+01  4.82782125E-02
8.36146918E-02  7.16936264E+01  4.81444150E-02
8.40026950E-02  7.16069031E+01  4.79895771E-02
8.43906982E-02  7.15232315E+01  4.78497073E-02
8.47787014E-02  7.13775864E+01  4.76677120E-02
8.51667046E-02  7.13706055E+01  4.75535542E-02
8.55547078E-02  7.12768784E+01  4.74092141E-02
8.59427110E-02  7.12100983E+01  4.72576693E-02
8.63307142E-02  7.12434235E+01  4.71597463E-02
8.67187174E-02  7.11806030E+01  4.70391624E-02
8.71067207E-02  7.10725403E+01  4.68960851E-02
8.74947239E-02  7.10275421E+01  4.67695333E-02
8.78827271E-02  7.09877777E+01  4.66336496E-02
8.82707303E-02  7.09380646E+01  4.65041101E-02
8.86587335E-02  7.08405533E+01  4.63665687E-02
8.90467367E-02  7.07691803E+01  4.62374464E-02
8.94347399E-02  7.08380356E+01  4.61554416E-02
8.98227431E-02  7.07478867E+01  4.60008904E-02
9.02107463E-02  7.06806412E+01  4.58678901E-02
9.05987495E-02  7.06540985E+01  4.57479768E-02
9.09867528E-02  7.07018280E+01  4.56636883E-02
9.13747560E-02  7.06400681E+01  4.55348715E-02
9.17627592E-02  7.05487518E+01  4.53971773E-02
9.21507624E-02  7.04930725E+01  4.52865586E-02
9.25387656E-02  7.04487762E+01  4.51702289E-02
9.29267688E-02  7.04569702E+01  4.50782925E-02
9.33147720E-02  7.04569244E+01  4.49756235E-02
9.37027752E-02  7.04664001E+01  4.48822454E-02
9.40907784E-02  7.03724670E+01  4.49994579E-02
9.44787816E-02  7.03019257E+01  4.53865901E-02
9.48667849E-02  7.02479248E+01  4.58123013E-02
9.52547881E-02  7.01734238E+01  4.64598835E-02
9.56427913E-02  7.01306992E+01  4.68886010E-02
9.60307945E-02  7.00604477E+01  4.72060740E-02
9.64187977E-02  6.99858170E+01  4.74677645E-02
9.68068009E-02  6.99751434E+01  4.77318764E-02
9.71948041E-02  6.99345322E+01  4.76400033E-02
9.75828073E-02  6.98764954E+01  4.72292304E-02
9.79708105E-02  6.97116089E+01  4.67503443E-02
9.83588137E-02  6.96920929E+01  4.60813306E-02
9.87468170E-02  6.96645737E+01  4.56679687E-02
9.91348202E-02  6.97453308E+01  4.54003364E-02
9.95228234E-02  6.97022705E+01  4.50997055E-02
9.99108266E-02  6.96397247E+01  4.48005423E-02
1.00298830E-01  6.96679535E+01  4.45277542E-02
1.00686833E-01  6.97188416E+01  4.42819260E-02
1.01074836E-01  6.96488037E+01  4.40187976E-02
1.01462839E-01  6.96030731E+01  4.37796451E-02
1.01850843E-01  6.96096191E+01  4.35784422E-02
1.02238846E-01  6.95524063E+01  4.34053503E-02
1.02626849E-01  6.96012115E+01  4.33245078E-02
1.03014852E-01  6.95434113E+01  4.32333201E-02
1.03402855E-01  6.95037918E+01  4.31883261E-02
1.03790859E-01  6.95233459E+01  4.31517735E-02
1.04178862E-01  6.94745865E+01  4.30864058E-02
1.04566865E-01  6.94705505E+01  4.30104584E-02
1.04954868E-01  6.94410553E+01  4.28586490E-02
1.05342872E-01  6.94183807E+01  4.26965915E-02
1.05730875E-01  6.94216766E+01  4.25254628E-02
1.06118878E-01  6.94539185E+01  4.23743762E-02
1.06506881E-01  6.94576645E+01  4.22203615E-02
1.06894884E-01  6.93133392E+01  4.20322269E-02
1.07282888E-01  6.92681503E+01  4.19204794E-02
1.07670891E-01  6.93531952E+01  4.18783985E-02
1.08058894E-01  6.93269577E+01  4.18283716E-02
1.08446897E-01  6.92947235E+01  4.17905599E-02
1.08834900E-01  6.92111435E+01  4.17435542E-02
1.09222904E-01  6.92797394E+01  4.17537875E-02
1.09610907E-01  6.91598358E+01  4.16792147E-02
1.09998910E-01  6.91173019E+01  4.16261442E-02
1.10386913E-01  6.91577377E+01  4.15749662E-02
1.10774916E-01  6.91150055E+01  4.14800830E-02
1.11162920E-01  6.91195755E+01  4.13933471E-02
1.11550923E-01  6.90857468E+01  4.12890427E-02
1.11938926E-01  6.90764694E+01  4.12064940E-02
1.12326929E-01  6.91009064E+01  4.11341712E-02
1.12714933E-01  6.90273285E+01  4.10285145E-02
1.13102936E-01  6.89842758E+01  4.09241430E-02
1.13490939E-01  6.90127258E+01  4.08571139E-02
1.13878942E-01  6.90159531E+01  4.10281867E-02
1.14266945E-01  6.90271378E+01  4.13784012E-02
1.14654949E-01  6.89926300E+01  4.15335968E-02
1.15042952E-01  6.89474030E+01  4.16372828E-02
1.15430955E-01  6.88795700E+01  4.17018570E-02
1.15818958E-01  6.88929749E+01  4.17787656E-02
1.16206961E-01  6.88622208E+01  4.18109111E-02
1.16594965E-01  6.89071579E+01  4.18768935E-02
1.16982968E-01  6.88316956E+01  4.18718383E-02
1.17370971E-01  6.89179077E+01  4.19291258E-02
1.17758974E-01  6.88567734E+01  4.19405289E-02
1.18146977E-01  6.88063278E+01  4.19600643E-02
1.18534981E-01  6.87820435E+01  4.19530123E-02
1.18922984E-01  6.88169479E+01  4.19577472E-02
1.19310987E-01  6.87811050E+01  4.19648215E-02
1.19698990E-01  6.87108765E+01  4.19493057E-02
1.20086994E-01  6.87445450E+01  4.19653393E-02
1.20474997E-01  6.87126999E+01  4.19565365E-02
1.20863000E-01  6.86916275E+01  4.16874439E-02
1.21251003E-01  6.86597748E+01  4.12095115E-02
1.21639006E-01  6.86469040E+01  4.09426577E-02
1.22027010E-01  6.85705109E+01  4.07187231E-02
1.22415013E-01  6.85957031E+01  4.05635908E-02
1.22803016E-01  6.85347290E+01  4.03838232E-02
1.23191019E-01  6.84685135E+01  4.02241983E-02
1.23579022E-01  6.85637436E+01  4.01339233E-02
1.23967026E-01  6.85106888E+01  3.99967358E-02
1.24355029E-01  6.84738312E+01  3.98699902E-02
1.24743032E-01  6.84973602E+01  3.97694483E-02
1.25131035E-01  6.84504471E+01  3.96533161E-02
1.25519038E-01  6.83168793E+01  3.95047665E-02
1.25907042E-01  6.83169327E+01  3.94131616E-02
1.26295045E-01  6.83398285E+01  3.93376276E-02
1.26683048E-01  6.83876038E+01  3.94628458E-02
1.27071051E-01  6.84520111E+01  3.96519750E-02
1.27459054E-01  6.85368118E+01  3.97950634E-02
1.27847058E-01  6.84346313E+01  3.98375243E-02
1.28235061E-01  6.84183197E+01  3.98889296E-02
1.28623064E-01  6.85527802E+01  3.99891660E-02
1.29011067E-01  6.84477692E+01  3.99739668E-02
1.29399071E-01  6.84773941E+01  4.00182642E-02
1.29787074E-01  6.84457092E+01  4.00300287E-02
1.30175077E-01  6.84764252E+01  4.00501266E-02
1.30563080E-01  6.85437927E+01  4.00805473E-02
1.30951083E-01  6.85112839E+01  4.00785208E-02
1.31339087E-01  6.84634247E+01  4.00873087E-02
1.31727090E-01  6.84702377E+01  4.00949940E-02
1.32115093E-01  6.84440155E+01  4.00724337E-02
1.32503096E-01  6.84176178E+01  4.00678925E-02
1.32891099E-01  6.82948227E+01  4.00167629E-02
1.33279103E-01  6.83963165E+01  4.00350355E-02
1.33667106E-01  6.83852081E+01  3.98140810E-02
1.34055109E-01  6.82296753E+01  3.94727699E-02
1.34443112E-01  6.82179489E+01  3.92703302E-02
1.34831115E-01  6.80702820E+01  3.90556045E-02
1.35219119E-01  6.80906525E+01  3.89385894E-02
1.35607122E-01  6.80891113E+01  3.87975499E-02
1.35995125E-01  6.80377655E+01  3.86317708E-02
1.36383128E-01  6.79844513E+01  3.85009646E-02
1.36771132E-01  6.78903122E+01  3.83624174E-02
1.37159135E-01  6.78627243E+01  3.82499173E-02
1.37547138E-01  6.79170456E+01  3.81715558E-02
1.37935141E-01  6.78458862E+01  3.80492099E-02
1.38323144E-01  6.77451630E+01  3.79212759E-02
1.38711148E-01  6.78222656E+01  3.78571376E-02
1.39099151E-01  6.77718964E+01  3.77509072E-02
1.39487154E-01  6.77170715E+01  3.76513191E-02
1.39875157E-01  6.75792389E+01  3.75200249E-02
1.40263160E-01  6.76012802E+01  3.74446884E-02
1.40651164E-01  6.76217499E+01  3.73717360E-02
1.41039167E-01  6.75416107E+01  3.72621045E-02
1.41427170E-01  6.76489868E+01  3.72176841E-02
1.41815173E-01  6.76095047E+01  3.71350124E-02
1.42203176E-01  6.75391998E+01  3.70389558E-02
1.42591180E-01  6.75545807E+01  3.69754955E-02
1.42979183E-01  6.75264053E+01  3.69049013E-02
1.43367186E-01  6.74437103E+01  3.68255973E-02
1.43755189E-01  6.73918076E+01  3.67590040E-02
1.44143193E-01  6.74523544E+01  3.67044583E-02
1.44531196E-01  6.74363785E+01  3.66149470E-02
1.44919199E-01  6.73407745E+01  3.65179107E-02
1.45307202E-01  6.72880402E+01  3.64389047E-02
1.45695205E-01  6.72659607E+01  3.63703668E-02
1.46083209E-01  6.72299347E+01  3.62912193E-02
1.46471212E-01  6.72377090E+01  3.62341665E-02
1.46859215E-01  6.71557922E+01  3.61489169E-02
1.47247218E-01  6.71716461E+01  3.60905565E-02
1.47635221E-01  6.72063751E+01  3.60331684E-02
1.48023225E-01  6.71726685E+01  3.59454378E-02
1.48411228E-01  6.71044464E+01  3.58372107E-02
1.48799231E-01  6.71557770E+01  3.57651860E-02
1.49187234E-01  6.71059418E+01  3.56513523E-02
1.49575237E-01  6.70935898E+01  3.55620347E-02
1.49963241E-01  6.70606232E+01  3.54704484E-02
1.50351244E-01  6.70297775E+01  3.53903696E-02
1.50739247E-01  6.70789337E+01  3.53528112E-02
1.51127250E-01  6.69904022E+01  3.52694578E-02
1.51515254E-01  6.70350266E+01  3.52342576E-02
1.51903257E-01  6.69580765E+01  3.51446494E-02
1.52291260E-01  6.69901047E+01  3.51027995E-02
1.52679263E-01  6.69775925E+01  3.50466296E-02
1.53067266E-01  6.68789902E+01  3.49663869E-02
1.53455270E-01  6.68297577E+01  3.49143110E-02
1.53843273E-01  6.68207321E+01  3.48822400E-02
1.54231276E-01  6.68432159E+01  3.48737277E-02
1.54619279E-01  6.67255707E+01  3.48112173E-02
1.55007282E-01  6.67397537E+01  3.47954109E-02
1.55395286E-01  6.67221527E+01  3.47562619E-02
1.55783289E-01  6.67160187E+01  3.47125642E-02
1.56171292E-01  6.66562424E+01  3.46440114E-02
1.56559295E-01  6.66529388E+01  3.45867202E-02
1.56947298E-01  6.67017746E+01  3.45528200E-02
1.57335302E-01  6.66473923E+01  3.44855823E-02
1.57723305E-01  6.66541748E+01  3.44376937E-02
1.58111308E-01  6.65793991E+01  3.43486182E-02
1.58499311E-01  6.65989990E+01  3.42728049E-02
1.58887315E-01  6.65514374E+01  3.41779292E-02
1.59275318E-01  6.65743561E+01  3.41147445E-02
1.59663321E-01  6.65453491E+01  3.40267420E-02
1.60051324E-01  6.65078888E+01  3.39590199E-02
1.60439327E-01  6.64990234E+01  3.39087769E-02
1.60827331E-01  6.64758453E+01  3.38580832E-02
1.61215334E-01  6.64051971E+01  3.37932818E-02
1.61603337E-01  6.63976288E+01  3.37453969E-02
1.61991340E-01  6.63492203E+01  3.36883329E-02
1.62379343E-01  6.63761673E+01  3.36557440E-02
1.62767347E-01  6.63752899E+01  3.36171761E-02
1.63155350E-01  6.63216553E+01  3.35431919E-02
1.63543353E-01  6.63652267E+01  3.35189402E-02
1.63931356E-01  6.63083649E+01  3.34847942E-02
1.64319359E-01  6.62776337E+01  3.34536210E-02
1.64707363E-01  6.61994781E+01  3.34105194E-02
1.65095366E-01  6.62182693E+01  3.33966464E-02
1.65483369E-01  6.62123871E+01  3.33671942E-02
1.65871372E-01  6.61724472E+01  3.33170742E-02
1.66259376E-01  6.61077881E+01  3.32435183E-02
1.66647379E-01  6.61342316E+01  3.32116634E-02
1.67035382E-01  6.61165085E+01  3.31607498E-02
1.67423385E-01  6.60405426E+01  3.30956131E-02
1.67811388E-01  6.60176239E+01  3.30499075E-02
1.68199392E-01  6.59856873E+01  3.29869017E-02
1.68587395E-01  6.60794220E+01  3.29752751E-02
1.68975398E-01  6.60326004E+01  3.29170115E-02
1.69363401E-01  6.59925995E+01  3.28682512E-02
1.69751404E-01  6.59576569E+01  3.28117907E-02
1.70139408E-01  6.59542389E+01  3.27705666E-02
1.70527411E-01  6.58994217E+01  3.27175893E-02
1.70915414E-01  6.58670807E+01  3.26683037E-02
1.71303417E-01  6.59085083E+01  3.26398946E-02
1.71691420E-01  6.58682251E+01  3.25811282E-02
1.72079424E-01  6.58353271E+01  3.25363800E-02
1.72467427E-01  6.58170700E+01  3.25022414E-02
1.72855430E-01  6.57859039E+01  3.24483588E-02
1.73243433E-01  6.58025742E+01  3.24170962E-02
1.73631436E-01  6.56922302E+01  3.23440209E-02
1.74019440E-01  6.57360458E+01  3.23172994E-02
1.74407443E-01  6.57176132E+01  3.22688371E-02
1.74795446E-01  6.56309128E+01  3.22058871E-02
1.75183449E-01  6.56550751E+01  3.21767330E-02
1.75571453E-01  6.56260834E+01  3.21245193E-02
1.75959456E-01  6.56277466E+01  3.20902839E-02
1.76347459E-01  6.55864105E+01  3.20350304E-02
1.76735462E-01  6.55505829E+01  3.19899283E-02
1.77123465E-01  6.55794830E+01  3.19707468E-02
1.77511469E-01  6.55769196E+01  3.19256522E-02
1.77899472E-01  6.55188751E+01  3.18584554E-02
1.78287475E-01  6.54443130E+01  3.17970738E-02
1.78675478E-01  6.55304489E+01  3.17853950E-02
1.79063481E-01  6.55107880E+01  3.17372493E-02
1.79451485E-01  6.54644012E+01  3.16885486E-02
1.79839488E-01  6.54666214E+01  3.16452682E-02
1.80227491E-01  6.54230270E+01  3.15948427E-02
1.80615494E-01  6.53853607E+01  3.15491781E-02
1.81003497E-01  6.53437881E+01  3.14989164E-02
1.81391501E-01  6.53163681E+01  3.14514861E-02
1.81779504E-01  6.52729416E+01  3.13978530E-02
1.82167507E-01  6.52819366E+01  3.13715227E-02
1.82555510E-01  6.52939606E+01  3.13340500E-02
1.82943514E-01  6.52137604E+01  3.12783234E-02
1.83331517E-01  6.51927643E+01  3.12432442E-02
1.83719520E-01  6.51948166E+01  3.12021486E-02
1.84107523E-01  6.51978989E+01  3.11676823E-02
1.84495526E-01  6.51951675E+01  3.11223529E-02
1.84883530E-01  6.51559448E+01  3.10813580E-02
1.85271533E-01  6.51271515E+01  3.10378782E-02
1.85659536E-01  6.50944824E+01  3.09867375E-02
1.86047539E-01  6.51128387E+01  3.09632234E-02
1.86435542E-01  6.50290451E+01  3.09020467E-02
1.86823546E-01  6.50294495E+01  3.08765974E-02
1.87211549E-01  6.50054016E+01  3.08362246E-02
1.87599552E-01  6.49870224E+01  3.07960622E-02
1.87987555E-01  6.49782410E+01  3.07614859E-02
1.88375558E-01  6.49952850E+01  3.07316389E-02
1.88763562E-01  6.49459229E+01  3.06867417E-02
1.89151565E-01  6.48701019E+01  3.06325555E-02
1.89539568E-01  6.48830948E+01  3.06062903E-02
1.89927571E-01  6.48548050E+01  3.05634644E-02
1.90315575E-01  6.48197556E+01  3.05178873E-02
1.90703578E-01  6.48547516E+01  3.05003859E-02
1.91091581E-01  6.47834778E+01  3.04421224E-02
1.91479584E-01  6.47672043E+01  3.04053780E-02
1.91867587E-01  6.47901764E+01  3.03799547E-02
1.92255591E-01  6.47912750E+01  3.03445105E-02
1.92643594E-01  6.47433319E+01  3.02999280E-02
1.93031597E-01  6.47275696E+01  3.02635580E-02
1.93419600E-01  6.47100677E+01  3.02190930E-02
1.93807603E-01  6.46824722E+01  3.01786661E-02
1.94195607E-01  6.46646729E+01  3.01436931E-02
1.94583610E-01  6.46269455E+01  3.01021077E-02
1.94971613E-01  6.45778351E+01  3.00489757E-02
1.95359616E-01  6.45907440E+01  3.00212801E-02
1.95747619E-01  6.45697861E+01  2.99866945E-02
1.96135623E-01  6.45119629E+01  3.00075170E-02
1.96523626E-01  6.45347595E+01  3.02053746E-02
1.96911629E-01  6.45525131E+01  3.03338505E-02
1.97299632E-01  6.45234222E+01  3.04042548E-02
1.97687636E-01  6.45527802E+01  3.04695927E-02
1.98075639E-01  6.45244751E+01  3.05129644E-02
1.98463642E-01  6.44118729E+01  3.05247605E-02
1.98851645E-01  6.44089813E+01  3.05651035E-02
1.99239648E-01  6.44268188E+01  3.06004882E-02
1.99627652E-01  6.45047913E+01  3.06506343E-02
2.00015655E-01  6.43740005E+01  3.06349099E-02
2.00403658E-01  6.43952026E+01  3.06692477E-02
2.00791661E-01  6.44445648E+01  3.07058506E-02
2.01179664E-01  6.43869171E+01  3.07037793E-02
2.01567668E-01  6.43732224E+01  3.07198260E-02
2.01955671E-01  6.43307953E+01  3.07252519E-02
2.02343674E-01  6.43181915E+01  3.07443850E-02
2.02731677E-01  6.42581787E+01  3.07343900E-02
2.03119680E-01  6.42425461E+01  3.06529943E-02
2.03507684E-01  6.42942200E+01  3.04485615E-02
2.03895687E-01  6.42476578E+01  3.02915629E-02
2.04283690E-01  6.41768646E+01  3.01563833E-02
2.04671693E-01  6.41845474E+01  3.00599579E-02
2.05059697E-01  6.41365204E+01  2.99766567E-02
2.05447700E-01  6.41045685E+01  2.99092047E-02
2.05835703E-01  6.41076126E+01  2.98393928E-02
2.06223706E-01  6.40729828E+01  2.97637191E-02
