### DATA:
#
# 1093
#      Q             I(Q)           Error     
6.03344992E-02  9.71387634E+01  6.72364607E-02
6.07225024E-02  9.71623764E+01  6.69814870E-02
6.11105056E-02  9.69441986E+01  6.65953010E-02
6.14985088E-02  9.69434738E+01  6.63330555E-02
6.18865120E-02  9.70371017E+01  6.61448985E-02
6.22745152E-02  9.69540253E+01  6.58303946E-02
6.26625184E-02  9.68731995E+01  6.55474737E-02
6.30505216E-02  9.68126144E+01  6.52784035E-02
6.34385248E-02  9.67608261E+01  6.50152713E-02
6.38265281E-02  9.68311005E+01  6.47852868E-02
6.42145313E-02  9.67842178E+01  6.45339787E-02
6.46025345E-02  9.66404877E+01  6.42678589E-02
6.49905377E-02  9.66041183E+01  6.40232116E-02
6.53785409E-02  9.65618057E+01  6.37853295E-02
6.57665441E-02  9.64410553E+01  6.34827912E-02
6.61545473E-02  9.64247665E+01  6.32632449E-02
6.65425505E-02  9.64663544E+01  6.30804002E-02
6.69305537E-02  9.64615402E+01  6.28464520E-02
6.73185569E-02  9.63955994E+01  6.26351386E-02
6.77065602E-02  9.62510910E+01  6.23702891E-02
6.80945634E-02  9.62248688E+01  6.21425509E-02
6.84825666E-02  9.63195114E+01  6.19679093E-02
6.88705698E-02  9.62106781E+01  6.17138222E-02
6.92585730E-02  9.61006012E+01  6.14880212E-02
6.96465762E-02  9.60594025E+01  6.12591207E-02
7.00345794E-02  9.60323029E+01  6.10801503E-02
7.04225826E-02  9.59718552E+01  6.08680062E-02
7.08105858E-02  9.60310822E+01  6.06832579E-02
7.11985890E-02  9.58979034E+01  6.04473352E-02
7.15865923E-02  9.58968048E+01  6.02570698E-02
7.19745955E-02  9.58684692E+01  6.00695424E-02
7.23625987E-02  9.57979279E+01  5.98805360E-02
7.27506019E-02  9.57344208E+01  5.96735999E-02
7.31386051E-02  9.57545700E+01  5.94936982E-02
7.35266083E-02  9.58211060E+01  5.93126900E-02
7.39146115E-02  9.57070694E+01  5.91068380E-02
7.43026147E-02  9.56168976E+01  5.89082912E-02
7.46906179E-02  9.56562347E+01  5.87470718E-02
7.50786211E-02  9.55699539E+01  5.85553050E-02
7.54666244E-02  9.56342926E+01  5.83907664E-02
7.58546276E-02  9.56097183E+01  5.82030043E-02
7.62426308E-02  9.55619965E+01  5.80368564E-02
7.66306340E-02  9.55689163E+01  5.78743927E-02
7.70186372E-02  9.55940323E+01  5.77272065E-02
7.74066404E-02  9.54540253E+01  5.75169325E-02
7.77946436E-02  9.53529510E+01  5.73233254E-02
7.81826468E-02  9.53621445E+01  5.71688637E-02
7.85706500E-02  9.52338486E+01  5.69746718E-02
7.89586532E-02  9.52691879E+01  5.68447597E-02
7.93466565E-02  9.52278824E+01  5.66562638E-02
7.97346597E-02  9.52252655E+01  5.65105900E-02
8.01226629E-02  9.51035385E+01  5.63230030E-02
8.05106661E-02  9.49885330E+01  5.61401732E-02
8.08986693E-02  9.50161591E+01  5.59941716E-02
8.12866725E-02  9.50237579E+01  5.58320209E-02
8.16746757E-02  9.49918060E+01  5.56918010E-02
8.20626789E-02  9.49722290E+01  5.55515960E-02
8.24506821E-02  9.49182358E+01  5.54035790E-02
8.28386853E-02  9.48651276E+01  5.52379079E-02
8.32266886E-02  9.49060974E+01  5.51002994E-02
8.36146918E-02  9.47863617E+01  5.49266338E-02
8.40026950E-02  9.47476959E+01  5.47730625E-02
8.43906982E-02  9.47658157E+01  5.46490625E-02
8.47787014E-02  9.47543793E+01  5.45038693E-02
8.51667046E-02  9.47465134E+01  5.43540195E-02
8.55547078E-02  9.47334747E+01  5.42209558E-02
8.59427110E-02  9.47525940E+01  5.40956073E-02
8.63307142E-02  9.46924744E+01  5.39421439E-02
8.67187174E-02  9.46008148E+01  5.37996404E-02
8.71067207E-02  9.45298615E+01  5.36622889E-02
8.74947239E-02  9.46479492E+01  5.35789654E-02
8.78827271E-02  9.45699234E+01  5.34000583E-02
8.82707303E-02  9.45055084E+01  5.32488637E-02
8.86587335E-02  9.45968781E+01  5.31639755E-02
8.90467367E-02  9.44373932E+01  5.29933162E-02
8.94347399E-02  9.43239517E+01  5.28363958E-02
8.98227431E-02  9.42670135E+01  5.26768677E-02
9.02107463E-02  9.43984680E+01  5.25982790E-02
9.05987495E-02  9.43864288E+01  5.24670407E-02
9.09867528E-02  9.43690338E+01  5.23471348E-02
9.13747560E-02  9.42086411E+01  5.21673150E-02
9.17627592E-02  9.41807404E+01  5.20440452E-02
9.21507624E-02  9.42971954E+01  5.19749336E-02
9.25387656E-02  9.42720032E+01  5.18485606E-02
9.29267688E-02  9.41888199E+01  5.17103001E-02
9.33147720E-02  9.41659546E+01  5.15850708E-02
9.37027752E-02  9.40788803E+01  5.14475778E-02
9.40907784E-02  9.40519867E+01  5.16193323E-02
9.44787816E-02  9.40545807E+01  5.20923212E-02
9.48667849E-02  9.39954758E+01  5.25697283E-02
9.52547881E-02  9.39538269E+01  5.33350594E-02
9.56427913E-02  9.38632965E+01  5.38189225E-02
9.60307945E-02  9.37769012E+01  5.41861542E-02
9.64187977E-02  9.37679520E+01  5.45184389E-02
9.68068009E-02  9.37562790E+01  5.48181459E-02
9.71948041E-02  9.37098541E+01  5.47285154E-02
9.75828073E-02  9.37171478E+01  5.42692542E-02
9.79708105E-02  9.35672760E+01  5.37332073E-02
9.83588137E-02  9.35749969E+01  5.29833660E-02
9.87468170E-02  9.35532074E+01  5.25149889E-02
9.91348202E-02  9.35210037E+01  5.21510914E-02
9.95228234E-02  9.34699554E+01  5.18135428E-02
9.99108266E-02  9.34487762E+01  5.14888689E-02
1.00298830E-01  9.35499878E+01  5.11993095E-02
1.00686833E-01  9.36002960E+01  5.09144478E-02
1.01074836E-01  9.35773773E+01  5.06282821E-02
1.01462839E-01  9.35370331E+01  5.03552146E-02
1.01850843E-01  9.34722061E+01  5.00945635E-02
1.02238846E-01  9.34968719E+01  4.99343798E-02
1.02626849E-01  9.34550629E+01  4.98083495E-02
1.03014852E-01  9.34392395E+01  4.97207716E-02
1.03402855E-01  9.34312820E+01  4.96816859E-02
1.03790859E-01  9.33260880E+01  4.96040694E-02
1.04178862E-01  9.32918854E+01  4.95396927E-02
1.04566865E-01  9.33805313E+01  4.94698696E-02
1.04954868E-01  9.33682861E+01  4.93108481E-02
1.05342872E-01  9.32823639E+01  4.91164327E-02
1.05730875E-01  9.31579132E+01  4.88731787E-02
1.06118878E-01  9.32904510E+01  4.87316288E-02
1.06506881E-01  9.32348404E+01  4.85210232E-02
1.06894884E-01  9.31863632E+01  4.83526364E-02
1.07282888E-01  9.32562180E+01  4.82643917E-02
1.07670891E-01  9.31886444E+01  4.81643528E-02
1.08058894E-01  9.30978241E+01  4.80923690E-02
1.08446897E-01  9.32149734E+01  4.80985679E-02
1.08834900E-01  9.30842438E+01  4.80334945E-02
1.09222904E-01  9.31231461E+01  4.80243191E-02
1.09610907E-01  9.31017609E+01  4.79802974E-02
1.09998910E-01  9.30204468E+01  4.79048900E-02
1.10386913E-01  9.30797958E+01  4.78554182E-02
1.10774916E-01  9.30268097E+01  4.77490276E-02
1.11162920E-01  9.30434265E+01  4.76503000E-02
1.11550923E-01  9.30081940E+01  4.75356169E-02
1.11938926E-01  9.29731903E+01  4.74345796E-02
1.12326929E-01  9.29598312E+01  4.73331511E-02
1.12714933E-01  9.29466095E+01  4.72362936E-02
1.13102936E-01  9.29534149E+01  4.71383072E-02
1.13490939E-01  9.29190216E+01  4.70395610E-02
1.13878942E-01  9.28614655E+01  4.72104028E-02
1.14266945E-01  9.29459915E+01  4.76446524E-02
1.14654949E-01  9.28719940E+01  4.78111207E-02
1.15042952E-01  9.28358536E+01  4.79349308E-02
1.15430955E-01  9.27811508E+01  4.80233990E-02
1.15818958E-01  9.27469635E+01  4.80885394E-02
1.16206961E-01  9.26879425E+01  4.81240712E-02
1.16594965E-01  9.27111359E+01  4.81844135E-02
1.16982968E-01  9.27130585E+01  4.82233390E-02
1.17370971E-01  9.27373047E+01  4.82704043E-02
1.17758974E-01  9.27174835E+01  4.82908823E-02
1.18146977E-01  9.27387848E+01  4.83269058E-02
1.18534981E-01  9.26800995E+01  4.83136103E-02
1.18922984E-01  9.27727203E+01  4.83456030E-02
1.19310987E-01  9.27540894E+01  4.83555794E-02
1.19698990E-01  9.26819000E+01  4.83473651E-02
1.20086994E-01  9.25557709E+01  4.83130142E-02
1.20474997E-01  9.25283356E+01  4.83056232E-02
1.20863000E-01  9.26637192E+01  4.80456688E-02
1.21251003E-01  9.26877365E+01  4.75073531E-02
1.21639006E-01  9.25818100E+01  4.71701622E-02
1.22027010E-01  9.25221024E+01  4.69296984E-02
1.22415013E-01  9.25107422E+01  4.67379391E-02
1.22803016E-01  9.25054016E+01  4.65579294E-02
1.23191019E-01  9.24168854E+01  4.63666692E-02
1.23579022E-01  9.24324570E+01  4.62303571E-02
1.23967026E-01  9.24324493E+01  4.60942462E-02
1.24355029E-01  9.24351425E+01  4.59662005E-02
1.24743032E-01  9.23281326E+01  4.58090529E-02
1.25131035E-01  9.21796265E+01  4.56422493E-02
1.25519038E-01  9.23254242E+01  4.55751717E-02
1.25907042E-01  9.22723236E+01  4.54436392E-02
1.26295045E-01  9.22973480E+01  4.53616083E-02
1.26683048E-01  9.23512039E+01  4.55022901E-02
1.27071051E-01  9.23681030E+01  4.57038060E-02
1.27459054E-01  9.24443588E+01  4.58554551E-02
1.27847058E-01  9.23412323E+01  4.59120683E-02
1.28235061E-01  9.23749161E+01  4.59883623E-02
1.28623064E-01  9.23918381E+01  4.60480191E-02
1.29011067E-01  9.24279404E+01  4.61011752E-02
1.29399071E-01  9.24177399E+01  4.61232886E-02
1.29787074E-01  9.23710251E+01  4.61335741E-02
1.30175077E-01  9.23950653E+01  4.61638942E-02
1.30563080E-01  9.23199692E+01  4.61534634E-02
1.30951083E-01  9.23860321E+01  4.61797565E-02
1.31339087E-01  9.24577103E+01  4.62246612E-02
1.31727090E-01  9.23943100E+01  4.62124012E-02
1.32115093E-01  9.23248367E+01  4.61807810E-02
1.32503096E-01  9.23039398E+01  4.61687781E-02
1.32891099E-01  9.23171616E+01  4.61660400E-02
1.33279103E-01  9.23003082E+01  4.61385585E-02
1.33667106E-01  9.22149277E+01  4.58688997E-02
1.34055109E-01  9.21154175E+01  4.55202684E-02
1.34443112E-01  9.20031509E+01  4.52412590E-02
1.34831115E-01  9.20224152E+01  4.50610034E-02
1.35219119E-01  9.20286865E+01  4.49129418E-02
1.35607122E-01  9.19518433E+01  4.47311401E-02
1.35995125E-01  9.18427277E+01  4.45367061E-02
1.36383128E-01  9.17733765E+01  4.43757474E-02
1.36771132E-01  9.18256378E+01  4.42713276E-02
1.37159135E-01  9.17445831E+01  4.41280678E-02
1.37547138E-01  9.17151031E+01  4.40060385E-02
1.37935141E-01  9.16741943E+01  4.38831188E-02
1.38323144E-01  9.16568222E+01  4.37678099E-02
1.38711148E-01  9.17635651E+01  4.36954871E-02
1.39099151E-01  9.16226349E+01  4.35509793E-02
1.39487154E-01  9.15458603E+01  4.34300564E-02
1.39875157E-01  9.14993973E+01  4.33226004E-02
1.40263160E-01  9.14659119E+01  4.32130583E-02
1.40651164E-01  9.14889755E+01  4.31248918E-02
1.41039167E-01  9.14885254E+01  4.30376306E-02
1.41427170E-01  9.14641342E+01  4.29382734E-02
1.41815173E-01  9.13370209E+01  4.28162515E-02
1.42203176E-01  9.13880157E+01  4.27517816E-02
1.42591180E-01  9.14111862E+01  4.26776446E-02
1.42979183E-01  9.14062042E+01  4.26055677E-02
1.43367186E-01  9.13301392E+01  4.25180160E-02
1.43755189E-01  9.12329941E+01  4.24317941E-02
1.44143193E-01  9.12606049E+01  4.23627906E-02
1.44531196E-01  9.12289276E+01  4.22573313E-02
1.44919199E-01  9.12424698E+01  4.21846434E-02
1.45307202E-01  9.11663132E+01  4.20814715E-02
1.45695205E-01  9.11368790E+01  4.20023426E-02
1.46083209E-01  9.11338882E+01  4.19269241E-02
1.46471212E-01  9.11831741E+01  4.18675281E-02
1.46859215E-01  9.10801163E+01  4.17639390E-02
1.47247218E-01  9.11169510E+01  4.17024419E-02
1.47635221E-01  9.11075363E+01  4.16318029E-02
1.48023225E-01  9.10260239E+01  4.15239967E-02
1.48411228E-01  9.09599762E+01  4.14001159E-02
1.48799231E-01  9.09799957E+01  4.13016453E-02
1.49187234E-01  9.09455566E+01  4.11817692E-02
1.49575237E-01  9.08862152E+01  4.10596915E-02
1.49963241E-01  9.09348755E+01  4.09862958E-02
1.50351244E-01  9.07815247E+01  4.08694893E-02
1.50739247E-01  9.07535248E+01  4.07990515E-02
1.51127250E-01  9.07887650E+01  4.07477356E-02
1.51515254E-01  9.06984634E+01  4.06536832E-02
1.51903257E-01  9.07348862E+01  4.06000167E-02
1.52291260E-01  9.06724319E+01  4.05242033E-02
1.52679263E-01  9.06783600E+01  4.04620841E-02
1.53067266E-01  9.06754684E+01  4.04009447E-02
1.53455270E-01  9.05766830E+01  4.03238684E-02
1.53843273E-01  9.06347198E+01  4.03108709E-02
1.54231276E-01  9.05279694E+01  4.02611829E-02
1.54619279E-01  9.05822983E+01  4.02512029E-02
1.55007282E-01  9.05806046E+01  4.02258709E-02
1.55395286E-01  9.05676727E+01  4.01853584E-02
1.55783289E-01  9.05389557E+01  4.01238427E-02
1.56171292E-01  9.03706512E+01  4.00174297E-02
1.56559295E-01  9.04040909E+01  3.99685390E-02
1.56947298E-01  9.03879318E+01  3.99040654E-02
1.57335302E-01  9.03399963E+01  3.98352370E-02
1.57723305E-01  9.03581467E+01  3.97817120E-02
1.58111308E-01  9.03262482E+01  3.96930836E-02
1.58499311E-01  9.02979279E+01  3.95924821E-02
1.58887315E-01  9.02616348E+01  3.94952744E-02
1.59275318E-01  9.01839142E+01  3.93860340E-02
1.59663321E-01  9.02236710E+01  3.93148214E-02
1.60051324E-01  9.02198486E+01  3.92444432E-02
1.60439327E-01  9.02169952E+01  3.91866826E-02
1.60827331E-01  9.01847763E+01  3.91289070E-02
1.61215334E-01  9.01114731E+01  3.90544757E-02
1.61603337E-01  9.01407471E+01  3.90075296E-02
1.61991340E-01  9.01310120E+01  3.89583148E-02
1.62379343E-01  9.00880280E+01  3.89013849E-02
1.62767347E-01  9.00514984E+01  3.88439707E-02
1.63155350E-01  9.00183716E+01  3.87771241E-02
1.63543353E-01  8.99181747E+01  3.87085900E-02
1.63931356E-01  8.98856430E+01  3.86774428E-02
1.64319359E-01  8.99247284E+01  3.86607274E-02
1.64707363E-01  8.99092865E+01  3.86378616E-02
1.65095366E-01  8.98620148E+01  3.85955349E-02
1.65483369E-01  8.98135681E+01  3.85518894E-02
1.65871372E-01  8.98615036E+01  3.85241583E-02
1.66259376E-01  8.98121109E+01  3.84505093E-02
1.66647379E-01  8.97172089E+01  3.83782163E-02
1.67035382E-01  8.97238159E+01  3.83244082E-02
1.67423385E-01  8.97273712E+01  3.82796042E-02
1.67811388E-01  8.96422043E+01  3.82090695E-02
1.68199392E-01  8.96049957E+01  3.81446443E-02
1.68587395E-01  8.96543732E+01  3.81095484E-02
1.68975398E-01  8.96943893E+01  3.80673856E-02
1.69363401E-01  8.96241760E+01  3.80069129E-02
1.69751404E-01  8.95335999E+01  3.79320867E-02
1.70139408E-01  8.95319824E+01  3.78830135E-02
1.70527411E-01  8.95127258E+01  3.78324315E-02
1.70915414E-01  8.94802399E+01  3.77782546E-02
1.71303417E-01  8.94542465E+01  3.77297029E-02
1.71691420E-01  8.94120331E+01  3.76698300E-02
1.72079424E-01  8.93647003E+01  3.76162902E-02
1.72467427E-01  8.93992996E+01  3.75882797E-02
1.72855430E-01  8.93543472E+01  3.75266820E-02
1.73243433E-01  8.93224945E+01  3.74710336E-02
1.73631436E-01  8.92446060E+01  3.74012217E-02
1.74019440E-01  8.93386230E+01  3.73866931E-02
1.74407443E-01  8.92542877E+01  3.73131260E-02
1.74795446E-01  8.92074738E+01  3.72534990E-02
1.75183449E-01  8.92098465E+01  3.72075066E-02
1.75571453E-01  8.91787872E+01  3.71554196E-02
1.75959456E-01  8.92013626E+01  3.71166281E-02
1.76347459E-01  8.91431580E+01  3.70526165E-02
1.76735462E-01  8.91003876E+01  3.70105393E-02
1.77123465E-01  8.90663605E+01  3.69613990E-02
1.77511469E-01  8.90908279E+01  3.69220749E-02
1.77899472E-01  8.89859772E+01  3.68361548E-02
1.78287475E-01  8.90082932E+01  3.67948189E-02
1.78675478E-01  8.90085831E+01  3.67547087E-02
1.79063481E-01  8.89549561E+01  3.66929509E-02
1.79451485E-01  8.88820343E+01  3.66337523E-02
1.79839488E-01  8.88525238E+01  3.65812853E-02
1.80227491E-01  8.88408661E+01  3.65329608E-02
1.80615494E-01  8.87629242E+01  3.64651866E-02
1.81003497E-01  8.87456894E+01  3.64230387E-02
1.81391501E-01  8.87405167E+01  3.63757014E-02
1.81779504E-01  8.87568817E+01  3.63288969E-02
1.82167507E-01  8.87515411E+01  3.62938717E-02
1.82555510E-01  8.87074509E+01  3.62405889E-02
1.82943514E-01  8.86023941E+01  3.61735523E-02
1.83331517E-01  8.86533432E+01  3.61500420E-02
1.83719520E-01  8.86651993E+01  3.61008197E-02
1.84107523E-01  8.85775604E+01  3.60401347E-02
1.84495526E-01  8.85959167E+01  3.59992720E-02
1.84883530E-01  8.85504150E+01  3.59438322E-02
1.85271533E-01  8.84423523E+01  3.58809195E-02
1.85659536E-01  8.83873138E+01  3.58278900E-02
1.86047539E-01  8.84109573E+01  3.58004160E-02
1.86435542E-01  8.83497543E+01  3.57363485E-02
1.86823546E-01  8.84478531E+01  3.57312895E-02
1.87211549E-01  8.83612976E+01  3.56704779E-02
1.87599552E-01  8.83504486E+01  3.56280096E-02
1.87987555E-01  8.83688354E+01  3.55979130E-02
1.88375558E-01  8.83440247E+01  3.55501547E-02
1.88763562E-01  8.82500458E+01  3.54901478E-02
1.89151565E-01  8.82231140E+01  3.54470983E-02
1.89539568E-01  8.81678619E+01  3.53921391E-02
1.89927571E-01  8.81403656E+01  3.53478119E-02
1.90315575E-01  8.81313248E+01  3.53104994E-02
1.90703578E-01  8.80827103E+01  3.52675728E-02
1.91091581E-01  8.80091553E+01  3.52071747E-02
1.91479584E-01  8.80240860E+01  3.51686440E-02
1.91867587E-01  8.80326385E+01  3.51339765E-02
1.92255591E-01  8.80014191E+01  3.50872055E-02
1.92643594E-01  8.79400482E+01  3.50348465E-02
1.93031597E-01  8.79269867E+01  3.49922925E-02
1.93419600E-01  8.79243546E+01  3.49510796E-02
1.93807603E-01  8.78866043E+01  3.49044874E-02
1.94195607E-01  8.78943176E+01  3.48677859E-02
1.94583610E-01  8.78151627E+01  3.48114409E-02
1.94971613E-01  8.77723923E+01  3.47634591E-02
1.95359616E-01  8.77020416E+01  3.47055309E-02
1.95747619E-01  8.77547531E+01  3.46812010E-02
1.96135623E-01  8.77623672E+01  3.47252600E-02
1.96523626E-01  8.77566833E+01  3.49475369E-02
1.96911629E-01  8.77389679E+01  3.50841880E-02
1.97299632E-01  8.76723099E+01  3.51623967E-02
1.97687636E-01  8.76752853E+01  3.52327898E-02
1.98075639E-01  8.77292633E+01  3.52986492E-02
1.98463642E-01  8.76635284E+01  3.53324935E-02
1.98851645E-01  8.76149292E+01  3.53688523E-02
1.99239648E-01  8.75428772E+01  3.53914984E-02
1.99627652E-01  8.75404358E+01  3.54208462E-02
2.00015655E-01  8.75499725E+01  3.54486816E-02
2.00403658E-01  8.75605164E+01  3.54862139E-02
2.00791661E-01  8.74614410E+01  3.54890153E-02
2.01179664E-01  8.73920441E+01  3.54895592E-02
2.01567668E-01  8.74625397E+01  3.55272293E-02
2.01955671E-01  8.73738480E+01  3.55230458E-02
2.02343674E-01  8.73836823E+01  3.55564281E-02
2.02731677E-01  8.73859711E+01  3.55645865E-02
2.03119680E-01  8.73137970E+01  3.54572274E-02
2.03507684E-01  8.72874908E+01  3.51964459E-02
2.03895687E-01  8.72642746E+01  3.50283608E-02
2.04283690E-01  8.71874313E+01  3.48749049E-02
2.04671693E-01  8.71845551E+01  3.47590223E-02
2.05059697E-01  8.71855927E+01  3.46809141E-02
2.05447700E-01  8.71727142E+01  3.46069634E-02
2.05835703E-01  8.70807953E+01  3.45019363E-02
2.06223706E-01  8.70597839E+01  3.44234183E-02
