### DATA:
#
# 1081
#      Q             I(Q)           Error     
3.27179939E-02  6.72547073E+01  3.90527606E-01
3.31098262E-02  6.51554565E+01  3.82223964E-01
3.35016584E-02  6.32535362E+01  3.77877235E-01
3.38934907E-02  6.18291359E+01  3.64262134E-01
3.42853229E-02  6.05116272E+01  3.61917078E-01
3.46771552E-02  5.83765907E+01  3.52062494E-01
3.50689875E-02  5.59484749E+01  3.42130125E-01
3.54608197E-02  5.52513275E+01  3.39636981E-01
3.58526520E-02  5.43130417E+01  3.28609169E-01
3.62444842E-02  5.24683113E+01  3.26571167E-01
3.66363165E-02  5.14245453E+01  3.21353197E-01
3.70281488E-02  4.98834686E+01  3.12449813E-01
3.74199810E-02  4.82195168E+01  3.02782744E-01
3.78118133E-02  4.70898933E+01  2.92348504E-01
3.82036456E-02  4.61063576E+01  2.94676989E-01
3.85954778E-02  4.47139320E+01  2.84105629E-01
3.89873101E-02  4.41476746E+01  2.81035811E-01
3.93791423E-02  4.29497375E+01  2.75477350E-01
3.97709746E-02  4.20831642E+01  2.71250367E-01
4.01628069E-02  4.17126808E+01  2.74158686E-01
4.05546391E-02  4.02020454E+01  2.60602087E-01
4.09464714E-02  3.92748222E+01  2.58454114E-01
4.13383037E-02  3.83611488E+01  2.53497601E-01
4.17301359E-02  3.78033752E+01  2.50600874E-01
4.21219682E-02  3.66205177E+01  2.48304665E-01
4.25138004E-02  3.65123596E+01  2.42293015E-01
4.29056327E-02  3.59978790E+01  2.41162375E-01
4.32974650E-02  3.52097130E+01  2.36792594E-01
4.36892972E-02  3.44404984E+01  2.32897535E-01
4.40811295E-02  3.38976059E+01  2.32338950E-01
4.44729618E-02  3.34042282E+01  2.24981278E-01
4.48647940E-02  3.32613678E+01  2.28337705E-01
4.52566263E-02  3.25011940E+01  2.23277047E-01
4.56484585E-02  3.21642380E+01  2.18299791E-01
4.60402908E-02  3.10776596E+01  2.15863928E-01
4.64321231E-02  3.07086849E+01  2.11432353E-01
4.68239553E-02  3.04122982E+01  2.13221535E-01
4.72157876E-02  3.00114498E+01  2.08715022E-01
4.76076199E-02  2.98222561E+01  2.06710592E-01
4.79994521E-02  2.92787151E+01  2.04088613E-01
4.83912844E-02  2.91255322E+01  2.01557159E-01
4.87831166E-02  2.82609081E+01  2.00225621E-01
4.91749489E-02  2.80233498E+01  1.96072981E-01
4.95667812E-02  2.79197044E+01  1.95042491E-01
4.99586134E-02  2.72825603E+01  1.94399923E-01
5.03504457E-02  2.69459667E+01  1.90962121E-01
5.07422779E-02  2.68055077E+01  1.89695388E-01
5.11341102E-02  2.66078014E+01  1.86264485E-01
5.15259425E-02  2.62145653E+01  1.86842203E-01
5.19177747E-02  2.56491776E+01  1.84326231E-01
5.23096070E-02  2.57545052E+01  1.82541326E-01
5.27014393E-02  2.52267818E+01  1.79161340E-01
5.30932715E-02  2.52031593E+01  1.78736821E-01
5.34851038E-02  2.47908173E+01  1.78517595E-01
5.38769360E-02  2.46674881E+01  1.76380917E-01
5.42687683E-02  2.43151188E+01  1.73914716E-01
5.46606006E-02  2.41537476E+01  1.72800288E-01
5.50524328E-02  2.38092823E+01  1.70305416E-01
5.54442651E-02  2.38188133E+01  1.71598345E-01
5.58360974E-02  2.35479164E+01  1.66847125E-01
5.62279296E-02  2.32536068E+01  1.67391792E-01
5.66197619E-02  2.28779907E+01  1.65043220E-01
5.70115941E-02  2.28817196E+01  1.64179653E-01
5.74034264E-02  2.23597260E+01  1.63066402E-01
5.77952587E-02  2.27851143E+01  1.62123382E-01
5.81870909E-02  2.23540668E+01  1.60397798E-01
5.85789232E-02  2.22508049E+01  1.60119176E-01
5.89707555E-02  2.21645145E+01  1.58715248E-01
5.93625877E-02  2.21658688E+01  1.58810481E-01
5.97544200E-02  2.16181965E+01  1.54652581E-01
6.01462522E-02  2.13814125E+01  1.55621618E-01
6.05380845E-02  2.13420753E+01  1.54003114E-01
6.09299168E-02  2.12000923E+01  1.53575480E-01
6.13217490E-02  2.09035339E+01  1.54751852E-01
6.17135813E-02  2.09457645E+01  1.55175105E-01
6.21054136E-02  2.04552689E+01  1.55599505E-01
6.24972458E-02  2.06477585E+01  1.53890759E-01
6.28890781E-02  2.02030029E+01  1.53640553E-01
6.32809103E-02  2.00821304E+01  1.52646333E-01
6.36727426E-02  2.00173340E+01  1.53112203E-01
6.40645749E-02  1.99272022E+01  1.53943419E-01
6.44564071E-02  1.96668587E+01  1.51323825E-01
6.48482394E-02  1.96108494E+01  1.51816949E-01
6.52400716E-02  1.91346722E+01  1.49175838E-01
6.56319039E-02  1.89505367E+01  1.49064407E-01
6.60237362E-02  1.88686504E+01  1.48655027E-01
6.64155684E-02  1.89768429E+01  1.47958875E-01
6.68074007E-02  1.85595379E+01  1.47432640E-01
6.71992330E-02  1.84725018E+01  1.46657974E-01
6.75910652E-02  1.84732342E+01  1.46405637E-01
6.79828975E-02  1.81395836E+01  1.43504694E-01
6.83747297E-02  1.81082211E+01  1.40614837E-01
6.87665620E-02  1.78161068E+01  1.39705181E-01
6.91583943E-02  1.77058659E+01  1.37184709E-01
6.95502265E-02  1.74959621E+01  1.36587203E-01
6.99420588E-02  1.75749035E+01  1.34896547E-01
7.03338911E-02  1.73989544E+01  1.33873761E-01
7.07257233E-02  1.72635994E+01  1.33766070E-01
7.11175556E-02  1.70236053E+01  1.30881131E-01
7.15093878E-02  1.70592022E+01  1.31415278E-01
7.19012201E-02  1.70715504E+01  1.29702657E-01
7.22930524E-02  1.69140320E+01  1.29743785E-01
7.26848846E-02  1.68063717E+01  1.29073739E-01
7.30767169E-02  1.67414856E+01  1.27504453E-01
7.34685492E-02  1.64386330E+01  1.25797674E-01
7.38603814E-02  1.64535885E+01  1.25253692E-01
7.42522137E-02  1.64676590E+01  1.25787973E-01
7.46440459E-02  1.63227730E+01  1.24517910E-01
7.50358782E-02  1.62523232E+01  1.22572675E-01
7.54277105E-02  1.59533014E+01  1.23159386E-01
7.58195427E-02  1.59165897E+01  1.21468835E-01
7.62113750E-02  1.60661144E+01  1.21365212E-01
7.66032072E-02  1.57275333E+01  1.19750865E-01
7.69950395E-02  1.57982330E+01  1.19100586E-01
7.73868718E-02  1.56156235E+01  1.20148621E-01
7.77787040E-02  1.55659857E+01  1.17590547E-01
7.81705363E-02  1.54535637E+01  1.17794655E-01
7.85623686E-02  1.53079481E+01  1.15843058E-01
7.89542008E-02  1.55346317E+01  1.16748951E-01
7.93460331E-02  1.53756075E+01  1.16662793E-01
7.97378653E-02  1.51974974E+01  1.14872433E-01
8.01296976E-02  1.50848265E+01  1.13952458E-01
8.05215299E-02  1.50375719E+01  1.13871999E-01
8.09133621E-02  1.49296093E+01  1.12976737E-01
8.13051944E-02  1.48437090E+01  1.12507239E-01
8.16970267E-02  1.46372137E+01  1.10596389E-01
8.20888589E-02  1.46826172E+01  1.11895375E-01
8.24806912E-02  1.45669861E+01  1.10238977E-01
8.28725234E-02  1.44610796E+01  1.09837674E-01
8.32643557E-02  1.43988075E+01  1.08609170E-01
8.36561880E-02  1.46538391E+01  1.08900078E-01
8.40480202E-02  1.44031324E+01  1.09435424E-01
8.44398525E-02  1.42057219E+01  1.07049257E-01
8.48316848E-02  1.40620661E+01  1.07156858E-01
8.52235170E-02  1.40272408E+01  1.05737306E-01
8.56153493E-02  1.39768925E+01  1.05885550E-01
8.60071815E-02  1.41089058E+01  1.06598489E-01
8.63990138E-02  1.38842993E+01  1.04328372E-01
8.67908461E-02  1.38948984E+01  1.04945645E-01
8.71826783E-02  1.36172028E+01  1.02678537E-01
8.75745106E-02  1.36808910E+01  1.03765272E-01
8.79663429E-02  1.36585245E+01  1.03034064E-01
8.83581751E-02  1.35285740E+01  1.02146819E-01
8.87500074E-02  1.35975933E+01  1.02171145E-01
8.91418396E-02  1.34095011E+01  1.01075046E-01
8.95336719E-02  1.33621454E+01  1.01089232E-01
8.99255042E-02  1.32023745E+01  9.97236669E-02
9.03173364E-02  1.33039551E+01  9.99563038E-02
9.07091687E-02  1.32846479E+01  1.00185201E-01
9.11010009E-02  1.30481949E+01  9.84384045E-02
9.14928332E-02  1.29783697E+01  9.82843190E-02
9.18846655E-02  1.29342041E+01  9.72881690E-02
9.22764977E-02  1.29720583E+01  9.77889001E-02
9.26683300E-02  1.28640156E+01  9.88487378E-02
9.30601623E-02  1.27485809E+01  9.85541567E-02
9.34519945E-02  1.28140726E+01  9.92236510E-02
9.38438268E-02  1.26802502E+01  9.78069678E-02
9.42356590E-02  1.27915401E+01  9.92128998E-02
9.46274913E-02  1.25245562E+01  9.81721953E-02
9.50193236E-02  1.25345917E+01  9.75757465E-02
9.54111558E-02  1.24048967E+01  9.77400020E-02
9.58029881E-02  1.23342257E+01  9.56026688E-02
9.61948204E-02  1.25513048E+01  9.59794223E-02
9.65866526E-02  1.22015800E+01  9.40142050E-02
9.69784849E-02  1.23452024E+01  9.39893201E-02
9.73703171E-02  1.23622122E+01  9.45970714E-02
9.77621494E-02  1.20927391E+01  9.30568650E-02
9.81539817E-02  1.22026329E+01  9.33786854E-02
9.85458139E-02  1.20702391E+01  9.27054808E-02
9.89376462E-02  1.21795721E+01  9.37945247E-02
9.93294785E-02  1.21074362E+01  9.59367901E-02
9.97213107E-02  1.18198462E+01  9.48628187E-02
1.00113143E-01  1.20704069E+01  9.64522064E-02
1.00504975E-01  1.19392653E+01  9.60379988E-02
1.00896808E-01  1.20537596E+01  9.66095552E-02
1.01288640E-01  1.19064779E+01  9.72678810E-02
1.01680472E-01  1.18414660E+01  9.65051875E-02
1.02072304E-01  1.17365208E+01  9.50364545E-02
1.02464137E-01  1.19143934E+01  9.57172439E-02
1.02855969E-01  1.16997709E+01  9.46334377E-02
1.03247801E-01  1.18508377E+01  9.47006941E-02
1.03639633E-01  1.16849098E+01  9.40711498E-02
1.04031466E-01  1.18313112E+01  9.50191244E-02
1.04423298E-01  1.15748348E+01  9.39121172E-02
1.04815130E-01  1.17531862E+01  9.44892466E-02
1.05206962E-01  1.14333048E+01  9.30182785E-02
1.05598795E-01  1.17208033E+01  9.38264877E-02
1.05990627E-01  1.13571320E+01  9.25334021E-02
1.06382459E-01  1.15634937E+01  9.19942185E-02
1.06774291E-01  1.14973307E+01  9.15635228E-02
1.07166124E-01  1.13827229E+01  8.99658352E-02
1.07557956E-01  1.12924547E+01  8.93865004E-02
1.07949788E-01  1.14841747E+01  9.02699977E-02
1.08341620E-01  1.12630033E+01  8.83379579E-02
1.08733453E-01  1.12576942E+01  8.87175500E-02
1.09125285E-01  1.13404102E+01  8.77048522E-02
1.09517117E-01  1.12849655E+01  8.79386514E-02
1.09908950E-01  1.12540007E+01  8.75486284E-02
1.10300782E-01  1.11807537E+01  8.63282159E-02
1.10692614E-01  1.11211386E+01  8.64731893E-02
1.11084446E-01  1.10272894E+01  8.52806792E-02
1.11476279E-01  1.11478376E+01  8.56892467E-02
1.11868111E-01  1.09242859E+01  8.43002647E-02
1.12259943E-01  1.10225039E+01  8.45412314E-02
1.12651775E-01  1.10329161E+01  8.45813006E-02
1.13043608E-01  1.09170818E+01  8.34362358E-02
1.13435440E-01  1.10006514E+01  8.38353261E-02
1.13827272E-01  1.09403543E+01  8.29719976E-02
1.14219104E-01  1.07882280E+01  8.21354017E-02
1.14610937E-01  1.08841238E+01  8.28630999E-02
1.15002769E-01  1.09260511E+01  8.22484568E-02
1.15394601E-01  1.07577066E+01  8.21222886E-02
1.15786433E-01  1.08772326E+01  8.18624124E-02
1.16178266E-01  1.09240103E+01  8.23943317E-02
1.16570098E-01  1.09041834E+01  8.18130821E-02
1.16961930E-01  1.07377396E+01  8.04737210E-02
1.17353763E-01  1.07898264E+01  8.14332291E-02
1.17745595E-01  1.06858540E+01  7.99905732E-02
1.18137427E-01  1.06549578E+01  8.03330243E-02
1.18529259E-01  1.07933235E+01  8.01288113E-02
1.18921092E-01  1.07040367E+01  7.94200003E-02
1.19312924E-01  1.06156960E+01  7.96329007E-02
1.19704756E-01  1.05811939E+01  7.87778944E-02
1.20096588E-01  1.06050348E+01  7.92391971E-02
1.20488421E-01  1.06753073E+01  7.91045725E-02
1.20880253E-01  1.05163813E+01  7.80577511E-02
1.21272085E-01  1.06458216E+01  7.90882707E-02
1.21663917E-01  1.05135298E+01  7.78673217E-02
1.22055750E-01  1.05961294E+01  7.87191018E-02
1.22447582E-01  1.04551954E+01  7.73398727E-02
1.22839414E-01  1.04018774E+01  7.75202513E-02
1.23231246E-01  1.04158831E+01  7.75278062E-02
1.23623079E-01  1.03303604E+01  7.63121173E-02
1.24014911E-01  1.03285561E+01  7.68267512E-02
1.24406743E-01  1.04740725E+01  7.66473040E-02
1.24798575E-01  1.04410954E+01  7.69811422E-02
1.25190408E-01  1.02878704E+01  7.58782476E-02
1.25582240E-01  1.03276892E+01  7.58978724E-02
1.25974072E-01  1.03198185E+01  7.60601088E-02
1.26365905E-01  1.04358110E+01  7.57891536E-02
1.26757737E-01  1.02671833E+01  7.57813454E-02
1.27149569E-01  1.02105608E+01  7.50289932E-02
1.27541401E-01  1.02968655E+01  7.48116374E-02
1.27933234E-01  1.03201132E+01  7.52031878E-02
1.28325066E-01  1.01123724E+01  7.42193758E-02
1.28716898E-01  1.00923519E+01  7.41864145E-02
1.29108730E-01  1.01581631E+01  7.38467947E-02
1.29500563E-01  1.01493130E+01  7.37357140E-02
1.29892395E-01  1.01765375E+01  7.43943527E-02
1.30284227E-01  1.00719423E+01  7.32781142E-02
1.30676059E-01  1.00636330E+01  7.33653754E-02
1.31067892E-01  1.01386528E+01  7.30743334E-02
1.31459724E-01  1.00159979E+01  7.27077052E-02
1.31851556E-01  1.00720053E+01  7.32204542E-02
1.32243388E-01  1.00243263E+01  7.23198652E-02
1.32635221E-01  1.00196781E+01  7.23221004E-02
1.33027053E-01  1.00103216E+01  7.22696260E-02
1.33418885E-01  9.99833298E+00  7.23586604E-02
1.33810718E-01  9.89872551E+00  7.15310946E-02
1.34202550E-01  9.87559128E+00  7.10088387E-02
1.34594382E-01  9.86668968E+00  7.14340061E-02
1.34986214E-01  9.96881580E+00  7.16180876E-02
1.35378047E-01  9.84851933E+00  7.10570663E-02
1.35769879E-01  9.81949997E+00  7.05380887E-02
1.36161711E-01  9.94729805E+00  7.09598660E-02
1.36553543E-01  9.93226528E+00  7.08526298E-02
1.36945376E-01  9.82630253E+00  7.01556727E-02
1.37337208E-01  9.88789272E+00  7.03929514E-02
1.37729040E-01  9.84140396E+00  6.97919279E-02
1.38120872E-01  9.88916683E+00  7.00479075E-02
1.38512705E-01  9.71485901E+00  6.96875826E-02
1.38904537E-01  9.84900093E+00  6.92733303E-02
1.39296369E-01  9.64395809E+00  6.90547377E-02
1.39688201E-01  9.62699986E+00  6.86557814E-02
1.40080034E-01  9.84523296E+00  6.92605376E-02
1.40471866E-01  9.74354362E+00  6.89524412E-02
1.40863698E-01  9.73353958E+00  6.84679970E-02
1.41255531E-01  9.65538692E+00  6.82091266E-02
1.41647363E-01  9.64944172E+00  6.82540387E-02
1.42039195E-01  9.63055801E+00  6.78932592E-02
1.42431027E-01  9.74443531E+00  6.84904382E-02
1.42822860E-01  9.63422108E+00  6.75840303E-02
1.43214692E-01  9.57088757E+00  6.78291842E-02
1.43606524E-01  9.55506134E+00  6.75949156E-02
1.43998356E-01  9.62290668E+00  6.71798065E-02
1.44390189E-01  9.66528606E+00  6.85429573E-02
1.44782021E-01  9.59950829E+00  6.83260635E-02
1.45173853E-01  9.60267544E+00  6.88580573E-02
1.45565685E-01  9.58349800E+00  6.84692785E-02
1.45957518E-01  9.55568790E+00  6.89281449E-02
1.46349350E-01  9.62763405E+00  6.92044795E-02
1.46741182E-01  9.42380142E+00  6.86389208E-02
1.47133014E-01  9.54702187E+00  6.92595541E-02
1.47524847E-01  9.49866199E+00  6.87911585E-02
1.47916679E-01  9.52595139E+00  6.90794364E-02
1.48308511E-01  9.44355774E+00  6.87974170E-02
1.48700343E-01  9.59153366E+00  6.97902963E-02
1.49092176E-01  9.44982052E+00  6.88722953E-02
1.49484008E-01  9.51033974E+00  6.88342303E-02
1.49875840E-01  9.57642937E+00  6.97358027E-02
1.50267673E-01  9.47162056E+00  6.91083074E-02
1.50659505E-01  9.40843391E+00  6.88602328E-02
1.51051337E-01  9.45718861E+00  6.89864829E-02
1.51443169E-01  9.43809319E+00  6.77353814E-02
1.51835002E-01  9.40485191E+00  6.79303035E-02
1.52226834E-01  9.45485783E+00  6.72590211E-02
1.52618666E-01  9.44979382E+00  6.72894269E-02
1.53010498E-01  9.37072563E+00  6.63906261E-02
1.53402331E-01  9.40887260E+00  6.70797229E-02
1.53794163E-01  9.29045582E+00  6.60594404E-02
1.54185995E-01  9.39598274E+00  6.60168305E-02
1.54577827E-01  9.41873169E+00  6.60204068E-02
1.54969660E-01  9.34134674E+00  6.55973405E-02
1.55361492E-01  9.22001076E+00  6.55635148E-02
1.55753324E-01  9.27073288E+00  6.50357604E-02
1.56145156E-01  9.24755859E+00  6.48365021E-02
1.56536989E-01  9.35685825E+00  6.52334988E-02
1.56928821E-01  9.25833321E+00  6.47863746E-02
1.57320653E-01  9.34270573E+00  6.52586520E-02
1.57712486E-01  9.23508549E+00  6.40985444E-02
1.58104318E-01  9.31036949E+00  6.44598007E-02
1.58496150E-01  9.26827812E+00  6.44579232E-02
1.58887982E-01  9.18961716E+00  6.37430474E-02
1.59279815E-01  9.13896179E+00  6.38214946E-02
1.59671647E-01  9.27624989E+00  6.36091158E-02
1.60063479E-01  9.19172668E+00  6.38637841E-02
1.60455311E-01  9.15654755E+00  6.34191483E-02
1.60847144E-01  9.17621899E+00  6.32933006E-02
1.61238976E-01  9.25910568E+00  6.34542629E-02
1.61630808E-01  9.05764008E+00  6.23686649E-02
1.62022640E-01  9.17007446E+00  6.34110123E-02
1.62414473E-01  9.18953133E+00  6.28889129E-02
1.62806305E-01  8.99299812E+00  6.20265789E-02
1.63198137E-01  9.09830952E+00  6.25494346E-02
1.63589969E-01  9.16136551E+00  6.24582097E-02
1.63981802E-01  9.09876060E+00  6.25244677E-02
1.64373634E-01  9.23063946E+00  6.24819659E-02
1.64765466E-01  9.13468742E+00  6.19475245E-02
1.65157298E-01  9.07176399E+00  6.19684346E-02
1.65549131E-01  9.05846691E+00  6.17796704E-02
1.65940963E-01  9.17135239E+00  6.22290932E-02
1.66332795E-01  9.08902168E+00  6.12809584E-02
1.66724628E-01  9.10746956E+00  6.16750792E-02
1.67116460E-01  9.06537724E+00  6.15582354E-02
1.67508292E-01  9.07147789E+00  6.12602159E-02
1.67900124E-01  9.15125179E+00  6.15037344E-02
1.68291957E-01  8.98910522E+00  6.05948977E-02
1.68683789E-01  9.08583641E+00  6.15384616E-02
1.69075621E-01  9.04186916E+00  6.07480220E-02
1.69467453E-01  9.12911606E+00  6.10032827E-02
1.69859286E-01  8.99748898E+00  6.05743900E-02
1.70251118E-01  9.16892624E+00  6.10123873E-02
1.70642950E-01  8.86204243E+00  6.03139214E-02
1.71034782E-01  9.01470852E+00  6.02172688E-02
1.71426615E-01  8.90038109E+00  5.96548878E-02
1.71818447E-01  9.04364967E+00  6.02054335E-02
1.72210279E-01  8.90447807E+00  5.96689470E-02
1.72602111E-01  8.89888477E+00  5.96622787E-02
1.72993944E-01  9.01843071E+00  5.96462786E-02
1.73385776E-01  8.91693401E+00  5.94858974E-02
1.73777608E-01  8.86373425E+00  5.94025850E-02
1.74169441E-01  8.96798134E+00  5.92815094E-02
1.74561273E-01  8.92612076E+00  5.92708625E-02
1.74953105E-01  9.02827358E+00  5.92148453E-02
1.75344937E-01  9.02185822E+00  5.95765039E-02
1.75736770E-01  8.99293041E+00  5.92602827E-02
1.76128602E-01  8.91482735E+00  5.85476384E-02
1.76520434E-01  8.86382103E+00  5.85150383E-02
1.76912266E-01  9.00760269E+00  5.87841421E-02
1.77304099E-01  8.97888851E+00  5.90307713E-02
1.77695931E-01  8.84957027E+00  5.82107827E-02
1.78087763E-01  8.90254021E+00  5.82625009E-02
1.78479595E-01  8.96897316E+00  5.87148704E-02
1.78871428E-01  8.86555195E+00  5.80863953E-02
1.79263260E-01  8.91665459E+00  5.83536215E-02
1.79655092E-01  9.02656460E+00  5.84675521E-02
1.80046924E-01  8.84079933E+00  5.78410961E-02
1.80438757E-01  8.88181782E+00  5.82067147E-02
1.80830589E-01  8.88702202E+00  5.78287579E-02
1.81222421E-01  8.89725971E+00  5.79493865E-02
1.81614254E-01  8.82132149E+00  5.73248342E-02
1.82006086E-01  8.89585495E+00  5.79451509E-02
1.82397918E-01  8.74959183E+00  5.78277707E-02
1.82789750E-01  8.81956387E+00  5.79482540E-02
1.83181583E-01  8.82940006E+00  5.83030544E-02
1.83573415E-01  8.90513611E+00  5.85978366E-02
1.83965247E-01  8.86378479E+00  5.89518920E-02
1.84357079E-01  8.78220654E+00  5.81475571E-02
1.84748912E-01  8.83586979E+00  5.86302318E-02
1.85140744E-01  8.85361004E+00  5.86550497E-02
1.85532576E-01  8.80974007E+00  5.87381236E-02
1.85924408E-01  8.90853500E+00  5.92757426E-02
1.86316241E-01  8.79194069E+00  5.84056415E-02
1.86708073E-01  8.89481449E+00  5.91373406E-02
1.87099905E-01  8.80159760E+00  5.88383600E-02
1.87491737E-01  8.80545712E+00  5.87592237E-02
1.87883570E-01  8.72123814E+00  5.85925318E-02
1.88275402E-01  8.76369762E+00  5.84714487E-02
1.88667234E-01  8.72299385E+00  5.89122586E-02
1.89059066E-01  8.78316021E+00  5.86052164E-02
1.89450899E-01  8.73404121E+00  5.81468828E-02
1.89842731E-01  8.76742268E+00  5.79342283E-02
1.90234563E-01  8.79416656E+00  5.78350835E-02
1.90626396E-01  8.84317684E+00  5.84080331E-02
1.91018228E-01  8.63919830E+00  5.67975119E-02
1.91410060E-01  8.77944374E+00  5.73746338E-02
1.91801892E-01  8.65464497E+00  5.66692874E-02
1.92193725E-01  8.69393158E+00  5.68400808E-02
1.92585557E-01  8.68633842E+00  5.69635779E-02
1.92977389E-01  8.76187992E+00  5.65400273E-02
1.93369221E-01  8.71429729E+00  5.67180365E-02
1.93761054E-01  8.64891243E+00  5.62567301E-02
1.94152886E-01  8.71961308E+00  5.64142913E-02
1.94544718E-01  8.70312691E+00  5.63713759E-02
1.94936550E-01  8.73096752E+00  5.58839887E-02
1.95328383E-01  8.77141380E+00  5.65615222E-02
1.95720215E-01  8.69577885E+00  5.59819229E-02
1.96112047E-01  8.60714436E+00  5.55264987E-02
1.96503879E-01  8.70171928E+00  5.59309945E-02
1.96895712E-01  8.73316479E+00  5.55262230E-02
1.97287544E-01  8.66326904E+00  5.59584796E-02
1.97679376E-01  8.66245174E+00  5.52623607E-02
1.98071209E-01  8.54110432E+00  5.49224541E-02
1.98463041E-01  8.64823246E+00  5.52076101E-02
1.98854873E-01  8.62382698E+00  5.49176969E-02
1.99246705E-01  8.67769051E+00  5.55270575E-02
1.99638538E-01  8.62149525E+00  5.46914451E-02
2.00030370E-01  8.70042992E+00  5.51134944E-02
2.00422202E-01  8.67613029E+00  5.52004240E-02
2.00814034E-01  8.59425259E+00  5.46054952E-02
2.01205867E-01  8.58405304E+00  5.44320233E-02
2.01597699E-01  8.65676594E+00  5.44655398E-02
2.01989531E-01  8.53209496E+00  5.43423481E-02
2.02381363E-01  8.66126919E+00  5.45641147E-02
2.02773196E-01  8.52670574E+00  5.40368855E-02
2.03165028E-01  8.53570461E+00  5.41210957E-02
2.03556860E-01  8.57158852E+00  5.39766587E-02
2.03948692E-01  8.58845615E+00  5.41494787E-02
2.04340525E-01  8.53013229E+00  5.36826141E-02
2.04732357E-01  8.60565186E+00  5.39563149E-02
2.05124189E-01  8.64226818E+00  5.38985059E-02
2.05516021E-01  8.65311813E+00  5.40050417E-02
2.05907854E-01  8.55487633E+00  5.35538122E-02
2.06299686E-01  8.54056931E+00  5.33931591E-02
2.06691518E-01  8.54015255E+00  5.34187481E-02
2.07083351E-01  8.64812183E+00  5.35859950E-02
2.07475183E-01  8.64346409E+00  5.36964722E-02
2.07867015E-01  8.57083225E+00  5.31704053E-02
2.08258847E-01  8.49915314E+00  5.29390685E-02
2.08650680E-01  8.56099224E+00  5.30094951E-02
2.09042512E-01  8.57555103E+00  5.30113019E-02
