### DATA:
#
# 1081
#      Q             I(Q)           Error     
2.72323422E-02  1.15688805E+02  5.80771744E-01
2.76241745E-02  1.12729156E+02  5.61941445E-01
2.80160067E-02  1.08638947E+02  5.56347907E-01
2.84078390E-02  1.05082634E+02  5.35106122E-01
2.87996713E-02  1.02353058E+02  5.24549603E-01
2.91915035E-02  9.78107300E+01  5.01448452E-01
2.95833358E-02  9.57317734E+01  5.02593040E-01
2.99751681E-02  9.21186676E+01  4.91077870E-01
3.03670003E-02  8.97262650E+01  4.71278429E-01
3.07588326E-02  8.73219910E+01  4.64347333E-01
3.11506648E-02  8.44441986E+01  4.47339773E-01
3.15424971E-02  8.21455917E+01  4.48715568E-01
3.19343294E-02  7.96818085E+01  4.32497948E-01
3.23261616E-02  7.69455109E+01  4.22045529E-01
3.27179939E-02  7.52459946E+01  4.13078010E-01
3.31098262E-02  7.37545013E+01  4.06664997E-01
3.35016584E-02  7.10710602E+01  4.00548160E-01
3.38934907E-02  6.95998917E+01  3.86475265E-01
3.42853229E-02  6.74102325E+01  3.81990522E-01
3.46771552E-02  6.68759537E+01  3.76821280E-01
3.50689875E-02  6.46204681E+01  3.67690355E-01
3.54608197E-02  6.28989105E+01  3.62380803E-01
3.58526520E-02  6.12975082E+01  3.49099338E-01
3.62444842E-02  6.04951744E+01  3.50662768E-01
3.66363165E-02  5.84952202E+01  3.42734307E-01
3.70281488E-02  5.72478828E+01  3.34719986E-01
3.74199810E-02  5.62066727E+01  3.26899022E-01
3.78118133E-02  5.47509613E+01  3.15233886E-01
3.82036456E-02  5.32367325E+01  3.16644192E-01
3.85954778E-02  5.09471664E+01  3.03262323E-01
3.89873101E-02  4.99190559E+01  2.98841506E-01
3.93791423E-02  4.83370056E+01  2.92243928E-01
3.97709746E-02  4.78999786E+01  2.89390206E-01
4.01628069E-02  4.64859734E+01  2.89420247E-01
4.05546391E-02  4.58308029E+01  2.78248340E-01
4.09464714E-02  4.47360840E+01  2.75838763E-01
4.13383037E-02  4.35038872E+01  2.69955456E-01
4.17301359E-02  4.27904434E+01  2.66618758E-01
4.21219682E-02  4.16511917E+01  2.64811188E-01
4.25138004E-02  4.07088127E+01  2.55838066E-01
4.29056327E-02  4.03600807E+01  2.55356610E-01
4.32974650E-02  3.92864609E+01  2.50125706E-01
4.36892972E-02  3.84250641E+01  2.46001348E-01
4.40811295E-02  3.71160164E+01  2.43118599E-01
4.44729618E-02  3.65984268E+01  2.35492378E-01
4.48647940E-02  3.58540573E+01  2.37070084E-01
4.52566263E-02  3.53449898E+01  2.32840404E-01
4.56484585E-02  3.46133347E+01  2.26458400E-01
4.60402908E-02  3.42053680E+01  2.26466030E-01
4.64321231E-02  3.37904701E+01  2.21787959E-01
4.68239553E-02  3.27039833E+01  2.21109182E-01
4.72157876E-02  3.22279091E+01  2.16284946E-01
4.76076199E-02  3.18639927E+01  2.13669524E-01
4.79994521E-02  3.12746353E+01  2.10930273E-01
4.83912844E-02  3.09109192E+01  2.07642972E-01
4.87831166E-02  3.01277580E+01  2.06733093E-01
4.91749489E-02  2.96558857E+01  2.01703385E-01
4.95667812E-02  2.87862778E+01  1.98046237E-01
4.99586134E-02  2.89018383E+01  2.00085804E-01
5.03504457E-02  2.85780697E+01  1.96660340E-01
5.07422779E-02  2.80204010E+01  1.93946481E-01
5.11341102E-02  2.76026936E+01  1.89714834E-01
5.15259425E-02  2.73824692E+01  1.90958917E-01
5.19177747E-02  2.64108524E+01  1.87043071E-01
5.23096070E-02  2.63237801E+01  1.84547737E-01
5.27014393E-02  2.57561035E+01  1.81031212E-01
5.30932715E-02  2.56544151E+01  1.80329829E-01
5.34851038E-02  2.50710545E+01  1.79523751E-01
5.38769360E-02  2.46170406E+01  1.76200479E-01
5.42687683E-02  2.44706097E+01  1.74469903E-01
5.46606006E-02  2.41982517E+01  1.72959417E-01
5.50524328E-02  2.35157013E+01  1.69252187E-01
5.54442651E-02  2.33910713E+01  1.70050561E-01
5.58360974E-02  2.32866535E+01  1.65918961E-01
5.62279296E-02  2.26969090E+01  1.65375963E-01
5.66197619E-02  2.28279839E+01  1.64862752E-01
5.70115941E-02  2.23963795E+01  1.62429124E-01
5.74034264E-02  2.23894577E+01  1.63174763E-01
5.77952587E-02  2.17884388E+01  1.58537909E-01
5.81870909E-02  2.16117325E+01  1.57712057E-01
5.85789232E-02  2.11884441E+01  1.56250000E-01
5.89707555E-02  2.07984104E+01  1.53746277E-01
5.93625877E-02  2.10530815E+01  1.54772788E-01
5.97544200E-02  2.04930325E+01  1.50574192E-01
6.01462522E-02  2.04900017E+01  1.52343065E-01
6.05380845E-02  2.02596912E+01  1.50047094E-01
6.09299168E-02  2.00842400E+01  1.49479181E-01
6.13217490E-02  1.97578831E+01  1.50451392E-01
6.17135813E-02  1.96294708E+01  1.50220156E-01
6.21054136E-02  1.97001209E+01  1.52700350E-01
6.24972458E-02  1.93138332E+01  1.48836792E-01
6.28890781E-02  1.89457932E+01  1.48783341E-01
6.32809103E-02  1.89612999E+01  1.48325399E-01
6.36727426E-02  1.86248341E+01  1.47690609E-01
6.40645749E-02  1.83074322E+01  1.47554249E-01
6.44564071E-02  1.81159592E+01  1.45234734E-01
6.48482394E-02  1.83521156E+01  1.46863937E-01
6.52400716E-02  1.79181843E+01  1.44356042E-01
6.56319039E-02  1.77381325E+01  1.44217238E-01
6.60237362E-02  1.76365833E+01  1.43719733E-01
6.64155684E-02  1.73952465E+01  1.41659051E-01
6.68074007E-02  1.72735939E+01  1.42233342E-01
6.71992330E-02  1.70764389E+01  1.41007259E-01
6.75910652E-02  1.73372955E+01  1.41832903E-01
6.79828975E-02  1.68521709E+01  1.38318539E-01
6.83747297E-02  1.68263187E+01  1.35546342E-01
6.87665620E-02  1.65924339E+01  1.34822115E-01
6.91583943E-02  1.65313549E+01  1.32556602E-01
6.95502265E-02  1.65885353E+01  1.32997990E-01
6.99420588E-02  1.62402706E+01  1.29673436E-01
7.03338911E-02  1.62030411E+01  1.29190966E-01
7.07257233E-02  1.60198231E+01  1.28857344E-01
7.11175556E-02  1.59630260E+01  1.26738593E-01
7.15093878E-02  1.59182777E+01  1.26944691E-01
7.19012201E-02  1.56702719E+01  1.24265529E-01
7.22930524E-02  1.54450645E+01  1.23981774E-01
7.26848846E-02  1.53997278E+01  1.23554170E-01
7.30767169E-02  1.52324219E+01  1.21622197E-01
7.34685492E-02  1.51621256E+01  1.20814711E-01
7.38603814E-02  1.53866215E+01  1.21124469E-01
7.42522137E-02  1.51407537E+01  1.20613784E-01
7.46440459E-02  1.48618555E+01  1.18815027E-01
7.50358782E-02  1.48703070E+01  1.17245428E-01
7.54277105E-02  1.45974751E+01  1.17809713E-01
7.58195427E-02  1.47411537E+01  1.16897598E-01
7.62113750E-02  1.47935867E+01  1.16459668E-01
7.66032072E-02  1.43871965E+01  1.14534527E-01
7.69950395E-02  1.46651058E+01  1.14749879E-01
7.73868718E-02  1.46255493E+01  1.16277374E-01
7.77787040E-02  1.44413767E+01  1.13263085E-01
7.81705363E-02  1.42189665E+01  1.12991370E-01
7.85623686E-02  1.43331213E+01  1.12093873E-01
7.89542008E-02  1.40070524E+01  1.10860258E-01
7.93460331E-02  1.41930046E+01  1.12086520E-01
7.97378653E-02  1.40930452E+01  1.10619634E-01
8.01296976E-02  1.37514324E+01  1.08799651E-01
8.05215299E-02  1.37536144E+01  1.08902164E-01
8.09133621E-02  1.37130470E+01  1.08275890E-01
8.13051944E-02  1.38528204E+01  1.08687185E-01
8.16970267E-02  1.37673044E+01  1.07259609E-01
8.20888589E-02  1.35143528E+01  1.07351474E-01
8.24806912E-02  1.35058098E+01  1.06147707E-01
8.28725234E-02  1.35475636E+01  1.06311820E-01
8.32643557E-02  1.32928457E+01  1.04354747E-01
8.36561880E-02  1.32108727E+01  1.03399448E-01
8.40480202E-02  1.33621025E+01  1.05406374E-01
8.44398525E-02  1.30586166E+01  1.02636203E-01
8.48316848E-02  1.30699396E+01  1.03307582E-01
8.52235170E-02  1.31759939E+01  1.02478750E-01
8.56153493E-02  1.28979836E+01  1.01716705E-01
8.60071815E-02  1.31488752E+01  1.02907896E-01
8.63990138E-02  1.28691015E+01  1.00441813E-01
8.67908461E-02  1.29492846E+01  1.01311706E-01
8.71826783E-02  1.27686443E+01  9.94278640E-02
8.75745106E-02  1.28852062E+01  1.00702561E-01
8.79663429E-02  1.27001820E+01  9.93536711E-02
8.83581751E-02  1.25575647E+01  9.84127894E-02
8.87500074E-02  1.26318207E+01  9.84759554E-02
8.91418396E-02  1.25615511E+01  9.78271216E-02
8.95336719E-02  1.26379042E+01  9.83114988E-02
8.99255042E-02  1.25093756E+01  9.70711187E-02
9.03173364E-02  1.23982496E+01  9.64939296E-02
9.07091687E-02  1.23349352E+01  9.65377018E-02
9.11010009E-02  1.23538265E+01  9.57833678E-02
9.14928332E-02  1.23129644E+01  9.57316384E-02
9.18846655E-02  1.22053518E+01  9.45072919E-02
9.22764977E-02  1.22135057E+01  9.48866904E-02
9.26683300E-02  1.22533245E+01  9.64738950E-02
9.30601623E-02  1.22137394E+01  9.64646786E-02
9.34519945E-02  1.22701006E+01  9.70947295E-02
9.38438268E-02  1.20767164E+01  9.54509676E-02
9.42356590E-02  1.19189177E+01  9.57690403E-02
9.46274913E-02  1.19574270E+01  9.59237590E-02
9.50193236E-02  1.20955544E+01  9.58516672E-02
9.54111558E-02  1.18334770E+01  9.54623148E-02
9.58029881E-02  1.18955441E+01  9.38871577E-02
9.61948204E-02  1.19024925E+01  9.34657827E-02
9.65866526E-02  1.18408356E+01  9.26139876E-02
9.69784849E-02  1.17154913E+01  9.15608108E-02
9.73703171E-02  1.18214827E+01  9.25050750E-02
9.77621494E-02  1.17826691E+01  9.18560848E-02
9.81539817E-02  1.17117271E+01  9.14811194E-02
9.85458139E-02  1.16957140E+01  9.12558734E-02
9.89376462E-02  1.16732330E+01  9.18241814E-02
9.93294785E-02  1.16110363E+01  9.39495265E-02
9.97213107E-02  1.16097155E+01  9.40158144E-02
1.00113143E-01  1.15979490E+01  9.45457071E-02
1.00504975E-01  1.14579868E+01  9.40824151E-02
1.00896808E-01  1.16937037E+01  9.51557085E-02
1.01288640E-01  1.14742088E+01  9.54858810E-02
1.01680472E-01  1.16487741E+01  9.57167745E-02
1.02072304E-01  1.15164280E+01  9.41411331E-02
1.02464137E-01  1.14660854E+01  9.38991755E-02
1.02855969E-01  1.12428017E+01  9.27669406E-02
1.03247801E-01  1.14444580E+01  9.30628330E-02
1.03639633E-01  1.13244181E+01  9.26086903E-02
1.04031466E-01  1.14115992E+01  9.33185145E-02
1.04423298E-01  1.12982464E+01  9.27832872E-02
1.04815130E-01  1.12920837E+01  9.26171914E-02
1.05206962E-01  1.12842207E+01  9.24098343E-02
1.05598795E-01  1.11522255E+01  9.15224329E-02
1.05990627E-01  1.11596041E+01  9.17251781E-02
1.06382459E-01  1.11492567E+01  9.03314427E-02
1.06774291E-01  1.12012749E+01  9.03769583E-02
1.07166124E-01  1.12170448E+01  8.93087015E-02
1.07557956E-01  1.11212282E+01  8.87062326E-02
1.07949788E-01  1.11109476E+01  8.87910277E-02
1.08341620E-01  1.09782410E+01  8.72140825E-02
1.08733453E-01  1.11458302E+01  8.82756710E-02
1.09125285E-01  1.10996161E+01  8.67687240E-02
1.09517117E-01  1.08929930E+01  8.63979235E-02
1.09908950E-01  1.10510416E+01  8.67555887E-02
1.10300782E-01  1.11061001E+01  8.60395283E-02
1.10692614E-01  1.09039602E+01  8.56246874E-02
1.11084446E-01  1.09224253E+01  8.48742202E-02
1.11476279E-01  1.09021578E+01  8.47397596E-02
1.11868111E-01  1.08670397E+01  8.40790942E-02
1.12259943E-01  1.07968540E+01  8.36714059E-02
1.12651775E-01  1.08714590E+01  8.39601308E-02
1.13043608E-01  1.07812567E+01  8.29155669E-02
1.13435440E-01  1.07853413E+01  8.30108374E-02
1.13827272E-01  1.08579206E+01  8.26588124E-02
1.14219104E-01  1.06812954E+01  8.17273259E-02
1.14610937E-01  1.06450300E+01  8.19479078E-02
1.15002769E-01  1.06839657E+01  8.13321769E-02
1.15394601E-01  1.06987772E+01  8.18970501E-02
1.15786433E-01  1.06375694E+01  8.09555352E-02
1.16178266E-01  1.05784788E+01  8.10807794E-02
1.16570098E-01  1.06475992E+01  8.08447897E-02
1.16961930E-01  1.07359304E+01  8.04669410E-02
1.17353763E-01  1.05734892E+01  8.06127265E-02
1.17745595E-01  1.06678905E+01  7.99233094E-02
1.18137427E-01  1.05465431E+01  7.99232870E-02
1.18529259E-01  1.06154575E+01  7.94658363E-02
1.18921092E-01  1.05573092E+01  7.88737908E-02
1.19312924E-01  1.05750761E+01  7.94804022E-02
1.19704756E-01  1.04380856E+01  7.82433525E-02
1.20096588E-01  1.05209618E+01  7.89244846E-02
1.20488421E-01  1.04918365E+01  7.84218609E-02
1.20880253E-01  1.04503317E+01  7.78122395E-02
1.21272085E-01  1.04495802E+01  7.83559382E-02
1.21663917E-01  1.04275999E+01  7.75484517E-02
1.22055750E-01  1.03861837E+01  7.79353529E-02
1.22447582E-01  1.05324297E+01  7.76250139E-02
1.22839414E-01  1.04174757E+01  7.75783509E-02
1.23231246E-01  1.03264389E+01  7.71942139E-02
1.23623079E-01  1.03331795E+01  7.63225257E-02
1.24014911E-01  1.02679806E+01  7.66011328E-02
1.24406743E-01  1.03551636E+01  7.62109905E-02
1.24798575E-01  1.02651472E+01  7.63297677E-02
1.25190408E-01  1.02794762E+01  7.58472830E-02
1.25582240E-01  1.02875299E+01  7.57501572E-02
1.25974072E-01  1.03517714E+01  7.61777684E-02
1.26365905E-01  1.01380386E+01  7.47000575E-02
1.26757737E-01  1.02632685E+01  7.57668912E-02
1.27149569E-01  1.03594189E+01  7.55739287E-02
1.27541401E-01  1.02620783E+01  7.46851638E-02
1.27933234E-01  1.02302399E+01  7.48750120E-02
1.28325066E-01  1.00791445E+01  7.40973353E-02
1.28716898E-01  1.01719694E+01  7.44784623E-02
1.29108730E-01  1.00867634E+01  7.35868141E-02
1.29500563E-01  1.01455631E+01  7.37220868E-02
1.29892395E-01  1.01710997E+01  7.43744671E-02
1.30284227E-01  1.01663074E+01  7.36205876E-02
1.30676059E-01  1.01909256E+01  7.38279074E-02
1.31067892E-01  1.01223249E+01  7.30154738E-02
1.31459724E-01  1.01431961E+01  7.31679276E-02
1.31851556E-01  1.00618916E+01  7.31836855E-02
1.32243388E-01  1.01751118E+01  7.28617534E-02
1.32635221E-01  1.01058111E+01  7.26322904E-02
1.33027053E-01  1.01464987E+01  7.27595314E-02
1.33418885E-01  1.01009712E+01  7.27291107E-02
1.33810718E-01  1.00393238E+01  7.20373094E-02
1.34202550E-01  9.97055912E+00  7.13494495E-02
1.34594382E-01  9.96288395E+00  7.17813894E-02
1.34986214E-01  1.00809813E+01  7.20198750E-02
1.35378047E-01  9.93721294E+00  7.13763088E-02
1.35769879E-01  9.97049904E+00  7.10783750E-02
1.36161711E-01  9.98121357E+00  7.10807368E-02
1.36553543E-01  9.95753670E+00  7.09427074E-02
1.36945376E-01  9.88390446E+00  7.03609958E-02
1.37337208E-01  9.83978367E+00  7.02214986E-02
1.37729040E-01  9.87654495E+00  6.99164197E-02
1.38120872E-01  9.86882401E+00  6.99758232E-02
1.38512705E-01  9.90781689E+00  7.03762546E-02
1.38904537E-01  9.94742298E+00  6.96185976E-02
1.39296369E-01  9.79476929E+00  6.95925727E-02
1.39688201E-01  9.84684086E+00  6.94352612E-02
1.40080034E-01  9.79845810E+00  6.90958053E-02
1.40471866E-01  9.87285233E+00  6.94084764E-02
1.40863698E-01  9.89632702E+00  6.90381676E-02
1.41255531E-01  9.78018665E+00  6.86485246E-02
1.41647363E-01  9.88552380E+00  6.90839440E-02
1.42039195E-01  9.77558327E+00  6.84025511E-02
1.42431027E-01  9.78920460E+00  6.86475933E-02
1.42822860E-01  9.67025280E+00  6.77102953E-02
1.43214692E-01  9.78191853E+00  6.85729012E-02
1.43606524E-01  9.78028584E+00  6.83869198E-02
1.43998356E-01  9.64494991E+00  6.72567114E-02
1.44390189E-01  9.81451321E+00  6.90700635E-02
1.44782021E-01  9.71719837E+00  6.87436312E-02
1.45173853E-01  9.78734207E+00  6.95170015E-02
1.45565685E-01  9.59572792E+00  6.85129538E-02
1.45957518E-01  9.74014950E+00  6.95902482E-02
1.46349350E-01  9.80920315E+00  6.98539987E-02
1.46741182E-01  9.76425743E+00  6.98677897E-02
1.47133014E-01  9.72639561E+00  6.99071661E-02
1.47524847E-01  9.78413010E+00  6.98172152E-02
1.47916679E-01  9.70979786E+00  6.97428510E-02
1.48308511E-01  9.87759495E+00  7.03606606E-02
1.48700343E-01  9.72508812E+00  7.02745095E-02
1.49092176E-01  9.73894691E+00  6.99179620E-02
1.49484008E-01  9.58806038E+00  6.91149235E-02
1.49875840E-01  9.72522068E+00  7.02754632E-02
1.50267673E-01  9.73079967E+00  7.00474605E-02
1.50659505E-01  9.59490967E+00  6.95392862E-02
1.51051337E-01  9.68313789E+00  6.98057264E-02
1.51443169E-01  9.62816811E+00  6.84140474E-02
1.51835002E-01  9.56431484E+00  6.85037747E-02
1.52226834E-01  9.65054798E+00  6.79515004E-02
1.52618666E-01  9.58970547E+00  6.77857324E-02
1.53010498E-01  9.61672974E+00  6.72564358E-02
1.53402331E-01  9.77042198E+00  6.83563873E-02
1.53794163E-01  9.56195068E+00  6.70177117E-02
1.54185995E-01  9.60239124E+00  6.67380095E-02
1.54577827E-01  9.73526573E+00  6.71206117E-02
1.54969660E-01  9.50072956E+00  6.61545843E-02
1.55361492E-01  9.59625244E+00  6.68878630E-02
1.55753324E-01  9.53443813E+00  6.59542382E-02
1.56145156E-01  9.55576515E+00  6.59080967E-02
1.56536989E-01  9.68157864E+00  6.63557798E-02
1.56928821E-01  9.46460724E+00  6.55041113E-02
1.57320653E-01  9.61620426E+00  6.62069544E-02
1.57712486E-01  9.61546898E+00  6.54052943E-02
1.58104318E-01  9.56207371E+00  6.53253198E-02
1.58496150E-01  9.45028210E+00  6.50877357E-02
1.58887982E-01  9.46109581E+00  6.46777451E-02
1.59279815E-01  9.54498863E+00  6.52238205E-02
1.59671647E-01  9.50742531E+00  6.43968433E-02
1.60063479E-01  9.48946476E+00  6.48898780E-02
1.60455311E-01  9.45304012E+00  6.44377321E-02
1.60847144E-01  9.47657681E+00  6.43208250E-02
1.61238976E-01  9.49828053E+00  6.42685890E-02
1.61630808E-01  9.45445633E+00  6.37202114E-02
1.62022640E-01  9.45026779E+00  6.43724948E-02
1.62414473E-01  9.34920406E+00  6.34329244E-02
1.62806305E-01  9.42636967E+00  6.35035187E-02
1.63198137E-01  9.52832699E+00  6.40105233E-02
1.63589969E-01  9.36745834E+00  6.31568283E-02
1.63981802E-01  9.45021629E+00  6.37205839E-02
1.64373634E-01  9.34271812E+00  6.28601462E-02
1.64765466E-01  9.51865959E+00  6.32360876E-02
1.65157298E-01  9.50395393E+00  6.34273887E-02
1.65549131E-01  9.37405396E+00  6.28466234E-02
1.65940963E-01  9.41413689E+00  6.30473793E-02
1.66332795E-01  9.41914845E+00  6.23839423E-02
1.66724628E-01  9.39523602E+00  6.26418665E-02
1.67116460E-01  9.31325722E+00  6.23941682E-02
1.67508292E-01  9.33045006E+00  6.21284880E-02
1.67900124E-01  9.36082268E+00  6.22039922E-02
1.68291957E-01  9.35754108E+00  6.18242249E-02
1.68683789E-01  9.39802074E+00  6.25867471E-02
1.69075621E-01  9.31858635E+00  6.16705790E-02
1.69467453E-01  9.24488640E+00  6.13888688E-02
1.69859286E-01  9.34861279E+00  6.17450252E-02
1.70251118E-01  9.33984852E+00  6.15784451E-02
1.70642950E-01  9.29880238E+00  6.17823116E-02
1.71034782E-01  9.37471771E+00  6.14079088E-02
1.71426615E-01  9.26143456E+00  6.08528405E-02
1.71818447E-01  9.29855824E+00  6.10480271E-02
1.72210279E-01  9.30551910E+00  6.09978363E-02
1.72602111E-01  9.36768913E+00  6.12136535E-02
1.72993944E-01  9.30561924E+00  6.05885424E-02
1.73385776E-01  9.29869175E+00  6.07459284E-02
1.73777608E-01  9.27576923E+00  6.07675835E-02
1.74169441E-01  9.26541233E+00  6.02565482E-02
1.74561273E-01  9.26813126E+00  6.03956915E-02
1.74953105E-01  9.41393471E+00  6.04663640E-02
1.75344937E-01  9.21030521E+00  6.01955019E-02
1.75736770E-01  9.25183487E+00  6.01072721E-02
1.76128602E-01  9.29779720E+00  5.97919822E-02
1.76520434E-01  9.27019882E+00  5.98413683E-02
1.76912266E-01  9.27767754E+00  5.96588962E-02
1.77304099E-01  9.25055313E+00  5.99171296E-02
1.77695931E-01  9.30330658E+00  5.96844219E-02
1.78087763E-01  9.22511864E+00  5.93086593E-02
1.78479595E-01  9.29838085E+00  5.97833768E-02
1.78871428E-01  9.21986961E+00  5.92357516E-02
1.79263260E-01  9.29013920E+00  5.95631897E-02
1.79655092E-01  9.23296165E+00  5.91322221E-02
1.80046924E-01  9.18516731E+00  5.89568503E-02
1.80438757E-01  9.25526333E+00  5.94177954E-02
1.80830589E-01  9.33180523E+00  5.92582189E-02
1.81222421E-01  9.21354961E+00  5.89704178E-02
1.81614254E-01  9.23742867E+00  5.86612783E-02
1.82006086E-01  9.33255196E+00  5.93503751E-02
1.82397918E-01  9.20631504E+00  5.93178608E-02
1.82789750E-01  9.20525837E+00  5.92017807E-02
1.83181583E-01  9.34567451E+00  5.99833913E-02
1.83573415E-01  9.22555923E+00  5.96427508E-02
1.83965247E-01  9.17666626E+00  5.99833354E-02
1.84357079E-01  9.24997997E+00  5.96760474E-02
1.84748912E-01  9.15410423E+00  5.96767105E-02
1.85140744E-01  9.22199249E+00  5.98628782E-02
1.85532576E-01  9.11247063E+00  5.97388148E-02
1.85924408E-01  9.14557457E+00  6.00591749E-02
1.86316241E-01  9.22067356E+00  5.98127469E-02
1.86708073E-01  9.20463657E+00  6.01584539E-02
1.87099905E-01  9.12373638E+00  5.99054284E-02
1.87491737E-01  9.23520279E+00  6.01759963E-02
1.87883570E-01  9.19794369E+00  6.01725727E-02
1.88275402E-01  9.10934544E+00  5.96133806E-02
1.88667234E-01  9.26092052E+00  6.07015751E-02
1.89059066E-01  9.18554115E+00  5.99326156E-02
1.89450899E-01  9.11495972E+00  5.94013333E-02
1.89842731E-01  9.21953678E+00  5.94092160E-02
1.90234563E-01  9.20304680E+00  5.91643155E-02
1.90626396E-01  9.14061165E+00  5.93821704E-02
1.91018228E-01  9.09475803E+00  5.82757890E-02
1.91410060E-01  9.18738937E+00  5.86924814E-02
1.91801892E-01  9.11513329E+00  5.81573509E-02
1.92193725E-01  9.13355160E+00  5.82594536E-02
1.92585557E-01  9.13124657E+00  5.84041774E-02
1.92977389E-01  9.18109322E+00  5.78768067E-02
1.93369221E-01  9.06278133E+00  5.78409918E-02
1.93761054E-01  9.10887527E+00  5.77332638E-02
1.94152886E-01  9.08168316E+00  5.75736426E-02
1.94544718E-01  9.11498833E+00  5.76898009E-02
1.94936550E-01  9.14732456E+00  5.72009496E-02
1.95328383E-01  9.02927876E+00  5.73869087E-02
1.95720215E-01  9.13546944E+00  5.73797971E-02
1.96112047E-01  9.04380608E+00  5.69175705E-02
1.96503879E-01  9.08386898E+00  5.71459457E-02
1.96895712E-01  9.06219864E+00  5.65625615E-02
1.97287544E-01  9.01206970E+00  5.70738651E-02
1.97679376E-01  9.11900139E+00  5.66999465E-02
1.98071209E-01  9.00199318E+00  5.63848279E-02
1.98463041E-01  9.09722614E+00  5.66225909E-02
1.98854873E-01  9.05783367E+00  5.62826395E-02
1.99246705E-01  9.08309746E+00  5.68093173E-02
1.99638538E-01  9.05378437E+00  5.60458116E-02
2.00030370E-01  9.11797714E+00  5.64204939E-02
2.00422202E-01  9.04700089E+00  5.63678816E-02
2.00814034E-01  9.00018215E+00  5.58802001E-02
2.01205867E-01  9.05035973E+00  5.58909141E-02
2.01597699E-01  9.03816795E+00  5.56524359E-02
2.01989531E-01  9.11183834E+00  5.61582483E-02
2.02381363E-01  9.06688499E+00  5.58271445E-02
2.02773196E-01  9.00168610E+00  5.55215552E-02
2.03165028E-01  9.09848309E+00  5.58767803E-02
2.03556860E-01  9.09265518E+00  5.55930771E-02
2.03948692E-01  8.97629547E+00  5.53586259E-02
2.04340525E-01  9.12202835E+00  5.55138700E-02
2.04732357E-01  9.04138088E+00  5.53054325E-02
2.05124189E-01  9.04160786E+00  5.51297069E-02
2.05516021E-01  9.07679176E+00  5.53113408E-02
2.05907854E-01  9.00075722E+00  5.49317040E-02
2.06299686E-01  8.99086285E+00  5.47826327E-02
2.06691518E-01  8.86459732E+00  5.44239916E-02
2.07083351E-01  8.99144363E+00  5.46392985E-02
2.07475183E-01  8.99606133E+00  5.47807589E-02
2.07867015E-01  9.05043411E+00  5.46378009E-02
2.08258847E-01  8.95288086E+00  5.43337762E-02
2.08650680E-01  9.03266430E+00  5.44502102E-02
2.09042512E-01  8.99140072E+00  5.42814136E-02
