### DATA:
#
# 1093
#      Q             I(Q)           Error     
7.04225826E-02  3.09141541E+00  7.58194625E-02
7.08105858E-02  3.18878174E+00  7.56171644E-02
7.11985890E-02  3.15991974E+00  7.52699971E-02
7.15865923E-02  3.18608093E+00  7.50317127E-02
7.19745955E-02  3.07846069E+00  7.47486576E-02
7.23625987E-02  3.18910217E+00  7.44653866E-02
7.27506019E-02  3.06296539E+00  7.41851777E-02
7.31386051E-02  3.03132629E+00  7.39414692E-02
7.35266083E-02  2.97531891E+00  7.36416504E-02
7.39146115E-02  3.01387024E+00  7.34045357E-02
7.43026147E-02  3.04170990E+00  7.31383711E-02
7.46906179E-02  2.93389893E+00  7.28754178E-02
7.50786211E-02  2.74124146E+00  7.26372004E-02
7.54666244E-02  2.91345215E+00  7.23302364E-02
7.58546276E-02  2.78806305E+00  7.21011385E-02
7.62426308E-02  2.80665588E+00  7.18418807E-02
7.66306340E-02  2.83545685E+00  7.16000274E-02
7.70186372E-02  2.83735657E+00  7.13704601E-02
7.74066404E-02  2.84000397E+00  7.11495429E-02
7.77946436E-02  2.78163147E+00  7.08765686E-02
7.81826468E-02  2.69268036E+00  7.06229806E-02
7.85706500E-02  2.60300446E+00  7.03778490E-02
7.89586532E-02  2.52793121E+00  7.01465905E-02
7.93466565E-02  2.67810059E+00  6.98939115E-02
7.97346597E-02  2.56976318E+00  6.96477294E-02
8.01226629E-02  2.49276733E+00  6.94478974E-02
8.05106661E-02  2.48111725E+00  6.92163259E-02
8.08986693E-02  2.41364288E+00  6.90071583E-02
8.12866725E-02  2.56090546E+00  6.87330961E-02
8.16746757E-02  2.53739166E+00  6.85550794E-02
8.20626789E-02  2.39002991E+00  6.83410242E-02
8.24506821E-02  2.43600464E+00  6.81179091E-02
8.28386853E-02  2.46923828E+00  6.79265559E-02
8.32266886E-02  2.37076569E+00  6.76930770E-02
8.36146918E-02  2.50057220E+00  6.74830675E-02
8.40026950E-02  2.49057770E+00  6.72550276E-02
8.43906982E-02  2.44333649E+00  6.70924708E-02
8.47787014E-02  2.34331512E+00  6.68936446E-02
8.51667046E-02  2.38408661E+00  6.66711181E-02
8.55547078E-02  2.29447174E+00  6.64770976E-02
8.59427110E-02  2.23256683E+00  6.62851408E-02
8.63307142E-02  2.26663208E+00  6.60892874E-02
8.67187174E-02  2.24897003E+00  6.58935159E-02
8.71067207E-02  2.23105621E+00  6.57288209E-02
8.74947239E-02  2.23232269E+00  6.55691326E-02
8.78827271E-02  2.17615509E+00  6.53437302E-02
8.82707303E-02  2.23122406E+00  6.51320592E-02
8.86587335E-02  2.27851868E+00  6.49747923E-02
8.90467367E-02  2.21078491E+00  6.47919104E-02
8.94347399E-02  2.13323212E+00  6.46376610E-02
8.98227431E-02  2.09849548E+00  6.44457042E-02
9.02107463E-02  2.14228821E+00  6.42817691E-02
9.05987495E-02  2.15645599E+00  6.41274527E-02
9.09867528E-02  2.13843536E+00  6.39236942E-02
9.13747560E-02  2.10887909E+00  6.37520179E-02
9.17627592E-02  2.10771942E+00  6.35726228E-02
9.21507624E-02  2.08657074E+00  6.34532124E-02
9.25387656E-02  1.97091675E+00  6.32862672E-02
9.29267688E-02  2.00437164E+00  6.31012470E-02
9.33147720E-02  2.08561707E+00  6.29650950E-02
9.37027752E-02  2.08983612E+00  6.28309771E-02
9.40907784E-02  2.13026428E+00  6.30167723E-02
9.44787816E-02  2.11209869E+00  6.35919645E-02
9.48667849E-02  1.93166351E+00  6.41504526E-02
9.52547881E-02  1.96234894E+00  6.50234073E-02
9.56427913E-02  1.98036194E+00  6.55988827E-02
9.60307945E-02  2.01103973E+00  6.60747290E-02
9.64187977E-02  1.92212677E+00  6.64693490E-02
9.68068009E-02  1.92723846E+00  6.67716414E-02
9.71948041E-02  1.91068268E+00  6.66582063E-02
9.75828073E-02  2.06676483E+00  6.61169738E-02
9.79708105E-02  2.03160858E+00  6.55225888E-02
9.83588137E-02  1.91539764E+00  6.45429716E-02
9.87468170E-02  1.95551300E+00  6.40036389E-02
9.91348202E-02  1.95828247E+00  6.35509044E-02
9.95228234E-02  1.98665619E+00  6.31245524E-02
9.99108266E-02  1.94878387E+00  6.27240464E-02
1.00298830E-01  1.84511566E+00  6.23441115E-02
1.00686833E-01  1.78749084E+00  6.20029382E-02
1.01074836E-01  1.84503937E+00  6.16425574E-02
1.01462839E-01  1.82925415E+00  6.12612888E-02
1.01850843E-01  1.91696930E+00  6.09876476E-02
1.02238846E-01  1.81951904E+00  6.07667267E-02
1.02626849E-01  1.80767822E+00  6.06093034E-02
1.03014852E-01  1.87524414E+00  6.05128333E-02
1.03402855E-01  1.83714294E+00  6.04379736E-02
1.03790859E-01  1.93277740E+00  6.03848249E-02
1.04178862E-01  1.90135956E+00  6.03069812E-02
1.04566865E-01  1.91451263E+00  6.01758435E-02
1.04954868E-01  1.79467010E+00  5.99888787E-02
1.05342872E-01  1.69271088E+00  5.97655587E-02
1.05730875E-01  1.75151825E+00  5.95014133E-02
1.06118878E-01  1.73046875E+00  5.92748225E-02
1.06506881E-01  1.63594055E+00  5.90442307E-02
1.06894884E-01  1.70423126E+00  5.88281006E-02
1.07282888E-01  1.83637238E+00  5.86789548E-02
1.07670891E-01  1.78234100E+00  5.85751608E-02
1.08058894E-01  1.75851440E+00  5.85000776E-02
1.08446897E-01  1.72529602E+00  5.84532358E-02
1.08834900E-01  1.70500946E+00  5.84366694E-02
1.09222904E-01  1.73377228E+00  5.84034435E-02
1.09610907E-01  1.62662506E+00  5.83120771E-02
1.09998910E-01  1.79463196E+00  5.82561307E-02
1.10386913E-01  1.71963501E+00  5.81607223E-02
1.10774916E-01  1.68830109E+00  5.80584407E-02
1.11162920E-01  1.76516724E+00  5.78980520E-02
1.11550923E-01  1.76010132E+00  5.77946343E-02
1.11938926E-01  1.62192535E+00  5.76319620E-02
1.12326929E-01  1.67340088E+00  5.75152040E-02
1.12714933E-01  1.61128235E+00  5.73924258E-02
1.13102936E-01  1.63399506E+00  5.72576672E-02
1.13490939E-01  1.64499664E+00  5.71757816E-02
1.13878942E-01  1.63550568E+00  5.73779196E-02
1.14266945E-01  1.59580994E+00  5.78731298E-02
1.14654949E-01  1.55888367E+00  5.80676720E-02
1.15042952E-01  1.64166260E+00  5.82175069E-02
1.15430955E-01  1.63015747E+00  5.83447702E-02
1.15818958E-01  1.62553406E+00  5.84538728E-02
1.16206961E-01  1.63732147E+00  5.84961437E-02
1.16594965E-01  1.67475891E+00  5.85398898E-02
1.16982968E-01  1.55316925E+00  5.85875623E-02
1.17370971E-01  1.59889984E+00  5.86209781E-02
1.17758974E-01  1.57180023E+00  5.86670339E-02
1.18146977E-01  1.62935638E+00  5.86492755E-02
1.18534981E-01  1.56104279E+00  5.87003343E-02
1.18922984E-01  1.58014679E+00  5.86559176E-02
1.19310987E-01  1.57321930E+00  5.86819425E-02
1.19698990E-01  1.54985046E+00  5.86719625E-02
1.20086994E-01  1.61495209E+00  5.86725585E-02
1.20474997E-01  1.63130951E+00  5.86470701E-02
1.20863000E-01  1.55557251E+00  5.82958832E-02
1.21251003E-01  1.48224640E+00  5.76287620E-02
1.21639006E-01  1.59488678E+00  5.72539344E-02
1.22027010E-01  1.55490112E+00  5.69534041E-02
1.22415013E-01  1.58364868E+00  5.67242019E-02
1.22803016E-01  1.64241028E+00  5.64969778E-02
1.23191019E-01  1.59841156E+00  5.63031696E-02
1.23579022E-01  1.51251984E+00  5.60972877E-02
1.23967026E-01  1.52412415E+00  5.59288226E-02
1.24355029E-01  1.49317169E+00  5.57907745E-02
1.24743032E-01  1.56668854E+00  5.56116849E-02
1.25131035E-01  1.51124573E+00  5.54417595E-02
1.25519038E-01  1.52170563E+00  5.52768894E-02
1.25907042E-01  1.51168060E+00  5.51506877E-02
1.26295045E-01  1.58351898E+00  5.50051890E-02
1.26683048E-01  1.52854156E+00  5.52193373E-02
1.27071051E-01  1.50742340E+00  5.54526448E-02
1.27459054E-01  1.58283997E+00  5.56114130E-02
1.27847058E-01  1.50465393E+00  5.57285585E-02
1.28235061E-01  1.44026184E+00  5.58329113E-02
1.28623064E-01  1.52639771E+00  5.58643341E-02
1.29011067E-01  1.47954559E+00  5.59367612E-02
1.29399071E-01  1.49974823E+00  5.59402891E-02
1.29787074E-01  1.46507263E+00  5.59835471E-02
1.30175077E-01  1.47395325E+00  5.60129955E-02
1.30563080E-01  1.52018738E+00  5.60443327E-02
1.30951083E-01  1.50142670E+00  5.60359657E-02
1.31339087E-01  1.50715637E+00  5.60638383E-02
1.31727090E-01  1.66825867E+00  5.60716093E-02
1.32115093E-01  1.57736969E+00  5.60195148E-02
1.32503096E-01  1.50058746E+00  5.60141280E-02
1.32891099E-01  1.48038483E+00  5.59964702E-02
1.33279103E-01  1.48451996E+00  5.59723452E-02
1.33667106E-01  1.39861298E+00  5.56184687E-02
1.34055109E-01  1.39404297E+00  5.51822484E-02
1.34443112E-01  1.54592896E+00  5.49014509E-02
1.34831115E-01  1.56136322E+00  5.46245389E-02
1.35219119E-01  1.45605469E+00  5.44294678E-02
1.35607122E-01  1.36251831E+00  5.42373396E-02
1.35995125E-01  1.46022034E+00  5.39804809E-02
1.36383128E-01  1.50659180E+00  5.37973754E-02
1.36771132E-01  1.52712250E+00  5.36311194E-02
1.37159135E-01  1.40856934E+00  5.34712374E-02
1.37547138E-01  1.52805328E+00  5.33456579E-02
1.37935141E-01  1.45838928E+00  5.31787053E-02
1.38323144E-01  1.43246460E+00  5.30284531E-02
1.38711148E-01  1.47637177E+00  5.29032499E-02
1.39099151E-01  1.39386749E+00  5.27359694E-02
1.39487154E-01  1.33249664E+00  5.26147373E-02
1.39875157E-01  1.40167236E+00  5.24612106E-02
1.40263160E-01  1.49201965E+00  5.23435883E-02
1.40651164E-01  1.46044159E+00  5.22349365E-02
1.41039167E-01  1.46275330E+00  5.21340966E-02
1.41427170E-01  1.47485352E+00  5.20168766E-02
1.41815173E-01  1.53756714E+00  5.18944748E-02
1.42203176E-01  1.52508545E+00  5.17634861E-02
1.42591180E-01  1.38002014E+00  5.16637675E-02
1.42979183E-01  1.40967560E+00  5.15624434E-02
1.43367186E-01  1.36026764E+00  5.14583476E-02
1.43755189E-01  1.37292480E+00  5.13858497E-02
1.44143193E-01  1.35091400E+00  5.12934998E-02
1.44531196E-01  1.34075928E+00  5.11739217E-02
1.44919199E-01  1.37863159E+00  5.10554276E-02
1.45307202E-01  1.45976257E+00  5.09612598E-02
1.45695205E-01  1.40448761E+00  5.08360788E-02
1.46083209E-01  1.37686157E+00  5.07664606E-02
1.46471212E-01  1.40859985E+00  5.06586619E-02
1.46859215E-01  1.40780640E+00  5.05819842E-02
1.47247218E-01  1.33860779E+00  5.04681431E-02
1.47635221E-01  1.32621002E+00  5.03615923E-02
1.48023225E-01  1.32463074E+00  5.02409339E-02
1.48411228E-01  1.45247650E+00  5.01325093E-02
1.48799231E-01  1.41788483E+00  4.99776788E-02
1.49187234E-01  1.41600037E+00  4.98115048E-02
1.49575237E-01  1.39141083E+00  4.97043915E-02
1.49963241E-01  1.37525940E+00  4.95837778E-02
1.50351244E-01  1.40528107E+00  4.94784676E-02
1.50739247E-01  1.37699127E+00  4.93954979E-02
1.51127250E-01  1.26026154E+00  4.93028201E-02
1.51515254E-01  1.32647705E+00  4.92157079E-02
1.51903257E-01  1.37735748E+00  4.91244718E-02
1.52291260E-01  1.28311920E+00  4.90378849E-02
1.52679263E-01  1.36167145E+00  4.89571318E-02
1.53067266E-01  1.37333679E+00  4.88721021E-02
1.53455270E-01  1.36497498E+00  4.88095321E-02
1.53843273E-01  1.29939270E+00  4.87518385E-02
1.54231276E-01  1.27478027E+00  4.87292558E-02
1.54619279E-01  1.32476807E+00  4.86860536E-02
1.55007282E-01  1.34265137E+00  4.86354642E-02
1.55395286E-01  1.36371613E+00  4.85663228E-02
1.55783289E-01  1.28929901E+00  4.84960787E-02
1.56171292E-01  1.34224701E+00  4.84342799E-02
1.56559295E-01  1.30001068E+00  4.83335853E-02
1.56947298E-01  1.37277222E+00  4.82683405E-02
1.57335302E-01  1.36124420E+00  4.81827632E-02
1.57723305E-01  1.24198914E+00  4.81117181E-02
1.58111308E-01  1.29430389E+00  4.79962043E-02
1.58499311E-01  1.35386658E+00  4.78867963E-02
1.58887315E-01  1.42385864E+00  4.77645770E-02
1.59275318E-01  1.35204315E+00  4.76570837E-02
1.59663321E-01  1.32018280E+00  4.75579314E-02
1.60051324E-01  1.35546875E+00  4.74438630E-02
1.60439327E-01  1.26692200E+00  4.73743863E-02
1.60827331E-01  1.31134796E+00  4.72917743E-02
1.61215334E-01  1.33592224E+00  4.72310409E-02
1.61603337E-01  1.37133789E+00  4.71713841E-02
1.61991340E-01  1.24633026E+00  4.70833890E-02
1.62379343E-01  1.32419586E+00  4.70333397E-02
1.62767347E-01  1.26505280E+00  4.69647944E-02
1.63155350E-01  1.22306824E+00  4.68695350E-02
1.63543353E-01  1.27864075E+00  4.68257219E-02
1.63931356E-01  1.23767853E+00  4.68024202E-02
1.64319359E-01  1.25835419E+00  4.67320122E-02
1.64707363E-01  1.28636169E+00  4.67071123E-02
1.65095366E-01  1.26744080E+00  4.66581881E-02
1.65483369E-01  1.26985931E+00  4.66093831E-02
1.65871372E-01  1.27257538E+00  4.65494432E-02
1.66259376E-01  1.25405884E+00  4.64568771E-02
1.66647379E-01  1.26725769E+00  4.63943742E-02
1.67035382E-01  1.33133698E+00  4.63311858E-02
1.67423385E-01  1.32878113E+00  4.62503545E-02
1.67811388E-01  1.26908875E+00  4.61921915E-02
1.68199392E-01  1.25392914E+00  4.61021215E-02
1.68587395E-01  1.29095459E+00  4.60576117E-02
1.68975398E-01  1.22563171E+00  4.59985994E-02
1.69363401E-01  1.28682709E+00  4.59180400E-02
1.69751404E-01  1.31424713E+00  4.58394438E-02
1.70139408E-01  1.26255798E+00  4.57719266E-02
1.70527411E-01  1.32610321E+00  4.57366966E-02
1.70915414E-01  1.28623962E+00  4.56719324E-02
1.71303417E-01  1.22399902E+00  4.56040651E-02
1.71691420E-01  1.26683044E+00  4.55264747E-02
1.72079424E-01  1.26873016E+00  4.54750396E-02
1.72467427E-01  1.19620514E+00  4.54287529E-02
1.72855430E-01  1.21275330E+00  4.53462340E-02
1.73243433E-01  1.15778351E+00  4.52749580E-02
1.73631436E-01  1.27782440E+00  4.52088229E-02
1.74019440E-01  1.30257416E+00  4.51605320E-02
1.74407443E-01  1.31789398E+00  4.50899936E-02
1.74795446E-01  1.29837799E+00  4.50149551E-02
1.75183449E-01  1.22003937E+00  4.49552163E-02
1.75571453E-01  1.30722046E+00  4.48996015E-02
1.75959456E-01  1.25795746E+00  4.48350720E-02
1.76347459E-01  1.26952362E+00  4.47518826E-02
1.76735462E-01  1.27102661E+00  4.47213128E-02
1.77123465E-01  1.26321411E+00  4.46655862E-02
1.77511469E-01  1.21640778E+00  4.45940644E-02
1.77899472E-01  1.16571045E+00  4.45110239E-02
1.78287475E-01  1.20856476E+00  4.44500074E-02
1.78675478E-01  1.25625610E+00  4.43875156E-02
1.79063481E-01  1.13513947E+00  4.43184972E-02
1.79451485E-01  1.21510315E+00  4.42680307E-02
1.79839488E-01  1.27069855E+00  4.42080088E-02
1.80227491E-01  1.23476028E+00  4.41439189E-02
1.80615494E-01  1.25856018E+00  4.40759845E-02
1.81003497E-01  1.22504044E+00  4.40086611E-02
1.81391501E-01  1.18737793E+00  4.39529717E-02
1.81779504E-01  1.28996658E+00  4.38810773E-02
1.82167507E-01  1.30044556E+00  4.38481830E-02
1.82555510E-01  1.26676178E+00  4.37727049E-02
1.82943514E-01  1.24160767E+00  4.37080823E-02
1.83331517E-01  1.24388123E+00  4.36681397E-02
1.83719520E-01  1.12866974E+00  4.35830429E-02
1.84107523E-01  1.13700104E+00  4.35364321E-02
1.84495526E-01  1.19949722E+00  4.34710793E-02
1.84883530E-01  1.20993423E+00  4.34195250E-02
1.85271533E-01  1.23342896E+00  4.33584154E-02
1.85659536E-01  1.26933289E+00  4.32817973E-02
1.86047539E-01  1.14691544E+00  4.32558767E-02
1.86435542E-01  1.11864090E+00  4.31879684E-02
1.86823546E-01  1.19800949E+00  4.31410708E-02
1.87211549E-01  1.24111176E+00  4.30812575E-02
1.87599552E-01  1.14945602E+00  4.30368818E-02
1.87987555E-01  1.19937897E+00  4.29732651E-02
1.88375558E-01  1.23516846E+00  4.29357365E-02
1.88763562E-01  1.21505356E+00  4.28688750E-02
1.89151565E-01  1.18149185E+00  4.28160951E-02
1.89539568E-01  1.19049072E+00  4.27604616E-02
1.89927571E-01  1.25662613E+00  4.26992364E-02
1.90315575E-01  1.16542435E+00  4.26417738E-02
1.90703578E-01  1.18993378E+00  4.26061191E-02
1.91091581E-01  1.17824554E+00  4.25343588E-02
1.91479584E-01  1.16630936E+00  4.24871705E-02
1.91867587E-01  1.15757751E+00  4.24446985E-02
1.92255591E-01  1.14834976E+00  4.23706360E-02
1.92643594E-01  1.23753738E+00  4.23295610E-02
1.93031597E-01  1.24728775E+00  4.22789007E-02
1.93419600E-01  1.18205643E+00  4.22245115E-02
1.93807603E-01  1.27151489E+00  4.21665572E-02
1.94195607E-01  1.17070007E+00  4.20937836E-02
1.94583610E-01  1.16883469E+00  4.20635566E-02
1.94971613E-01  1.21480179E+00  4.19992059E-02
1.95359616E-01  1.24781036E+00  4.19463404E-02
1.95747619E-01  1.14770126E+00  4.18928340E-02
1.96135623E-01  1.19844818E+00  4.19258364E-02
1.96523626E-01  1.19000626E+00  4.22025509E-02
1.96911629E-01  1.14359665E+00  4.23606001E-02
1.97299632E-01  1.16476822E+00  4.24900912E-02
1.97687636E-01  1.17287445E+00  4.25604284E-02
1.98075639E-01  1.16378403E+00  4.26002145E-02
1.98463642E-01  1.13471985E+00  4.26716767E-02
1.98851645E-01  1.16584778E+00  4.27086875E-02
1.99239648E-01  1.12384415E+00  4.27590571E-02
1.99627652E-01  1.14819717E+00  4.27846126E-02
2.00015655E-01  1.17013550E+00  4.28123400E-02
2.00403658E-01  1.11786270E+00  4.28456068E-02
2.00791661E-01  1.12923431E+00  4.28655036E-02
2.01179664E-01  1.18758774E+00  4.28828746E-02
2.01567668E-01  1.12873077E+00  4.28974479E-02
2.01955671E-01  1.16222763E+00  4.29419726E-02
2.02343674E-01  1.21491241E+00  4.29583788E-02
2.02731677E-01  1.19580460E+00  4.29495499E-02
2.03119680E-01  1.16912842E+00  4.28440943E-02
2.03507684E-01  1.16745377E+00  4.25006673E-02
2.03895687E-01  1.18968582E+00  4.22970764E-02
2.04283690E-01  1.18229294E+00  4.21440378E-02
2.04671693E-01  1.20940781E+00  4.19834331E-02
2.05059697E-01  1.14027023E+00  4.18836251E-02
2.05447700E-01  1.15121078E+00  4.17787880E-02
2.05835703E-01  1.20437622E+00  4.16759737E-02
2.06223706E-01  1.15930176E+00  4.15727459E-02
